experiment_id,participant_id,exposure_test_condition_id,exposure_test_condition.original,exposure_condition.accent,exposure_condition.talker,test_condition.accent_generalization,test_condition.talker_generalization,exposure_accents,test_accents,exposure_talkers,test_talkers,phase,trial,trial.within_phase,item_id,item_unit,item_accent,item_talker,response_expected,response_expected.ipa,response_provided,response_provided.ipa,response_correct,response_incorrect
X21,X21.97579edd95bb32d456a017a103e6a698,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,test,6,20,X21.CMN.CMN_M_032.HT1_S025.Wdress,word,CMN,X21.CMN.CMN_M_032,dress,,the girl is fixing her dress,,1,0
X21,X21.32342e02f563fa88db3bcc854df437bf,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_043",X21.CMN.CMN_M_037,test,4,18,X21.CMN.CMN_M_037.HT1_S025.Wgirl,word,CMN,X21.CMN.CMN_M_037,girl,,the girl is fixing her dress,,1,0
X21,X21.32342e02f563fa88db3bcc854df437bf,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_043",X21.CMN.CMN_M_037,test,4,19,X21.CMN.CMN_M_037.HT1_S025.Wfixing,word,CMN,X21.CMN.CMN_M_037,fixing,,the girl is fixing her dress,,1,0
X21,X21.32342e02f563fa88db3bcc854df437bf,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_043",X21.CMN.CMN_M_037,test,4,20,X21.CMN.CMN_M_037.HT1_S025.Wdress,word,CMN,X21.CMN.CMN_M_037,dress,,the girl is fixing her dress,,1,0
X21,X21.59acea6b6c1a4fae86499c47c5c7766f,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,3,18,X21.CMN.CMN_M_032.HT1_S025.Wgirl,word,CMN,X21.CMN.CMN_M_032,girl,,the girl is fixing her dress,,1,0
X21,X21.59acea6b6c1a4fae86499c47c5c7766f,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,3,19,X21.CMN.CMN_M_032.HT1_S025.Wfixing,word,CMN,X21.CMN.CMN_M_032,fixing,,the girl is fixing her dress,,1,0
X21,X21.59acea6b6c1a4fae86499c47c5c7766f,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,3,20,X21.CMN.CMN_M_032.HT1_S025.Wdress,word,CMN,X21.CMN.CMN_M_032,dress,,the girl is fixing her dress,,1,0
X21,X21.f7338ff85bdd07887c2e13b315f963cd,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_021,X21.CMN.CMN_M_043,test,1,18,X21.CMN.CMN_M_043.HT1_S025.Wgirl,word,CMN,X21.CMN.CMN_M_043,girl,,the girl is fixing her dress,,1,0
X21,X21.f7338ff85bdd07887c2e13b315f963cd,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_021,X21.CMN.CMN_M_043,test,1,19,X21.CMN.CMN_M_043.HT1_S025.Wfixing,word,CMN,X21.CMN.CMN_M_043,fixing,,the girl is fixing her dress,,1,0
X21,X21.f7338ff85bdd07887c2e13b315f963cd,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_021,X21.CMN.CMN_M_043,test,1,20,X21.CMN.CMN_M_043.HT1_S025.Wdress,word,CMN,X21.CMN.CMN_M_043,dress,,the girl is fixing her dress,,1,0
X21,X21.d61dcbb38956ab7ef4189865f5290af7,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,10,18,X21.CMN.CMN_M_032.HT1_S025.Wgirl,word,CMN,X21.CMN.CMN_M_032,girl,,the girl is fixing her dress,,1,0
X21,X21.d61dcbb38956ab7ef4189865f5290af7,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,10,19,X21.CMN.CMN_M_032.HT1_S025.Wfixing,word,CMN,X21.CMN.CMN_M_032,fixing,,the girl is fixing her dress,,1,0
X21,X21.d61dcbb38956ab7ef4189865f5290af7,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,10,20,X21.CMN.CMN_M_032.HT1_S025.Wdress,word,CMN,X21.CMN.CMN_M_032,dress,,the girl is fixing her dress,,1,0
X21,X21.e6988adf78f1654a102eccf4d92bcec6,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,5,18,X21.CMN.CMN_M_032.HT1_S025.Wgirl,word,CMN,X21.CMN.CMN_M_032,girl,,the girl is fixing her dress,,1,0
X21,X21.e6988adf78f1654a102eccf4d92bcec6,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,5,19,X21.CMN.CMN_M_032.HT1_S025.Wfixing,word,CMN,X21.CMN.CMN_M_032,fixing,,the girl is fixing her dress,,1,0
X21,X21.e6988adf78f1654a102eccf4d92bcec6,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,5,20,X21.CMN.CMN_M_032.HT1_S025.Wdress,word,CMN,X21.CMN.CMN_M_032,dress,,the girl is fixing her dress,,1,0
X21,X21.dbef9d43c1e0698524a45e3d635ec2d9,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_043",X21.CMN.CMN_M_037,test,4,18,X21.CMN.CMN_M_037.HT1_S025.Wgirl,word,CMN,X21.CMN.CMN_M_037,girl,,the girl is fixing her dress,,1,0
X21,X21.dbef9d43c1e0698524a45e3d635ec2d9,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_043",X21.CMN.CMN_M_037,test,4,19,X21.CMN.CMN_M_037.HT1_S025.Wfixing,word,CMN,X21.CMN.CMN_M_037,fixing,,the girl is fixing her dress,,1,0
X21,X21.dbef9d43c1e0698524a45e3d635ec2d9,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_043",X21.CMN.CMN_M_037,test,4,20,X21.CMN.CMN_M_037.HT1_S025.Wdress,word,CMN,X21.CMN.CMN_M_037,dress,,the girl is fixing her dress,,1,0
X21,X21.9b849728861c286ccecb44634db6c0a3,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_021,X21.CMN.CMN_M_037,test,2,18,X21.CMN.CMN_M_037.HT1_S025.Wgirl,word,CMN,X21.CMN.CMN_M_037,girl,,the girl is fixing her dress,,1,0
X21,X21.9b849728861c286ccecb44634db6c0a3,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_021,X21.CMN.CMN_M_037,test,2,19,X21.CMN.CMN_M_037.HT1_S025.Wfixing,word,CMN,X21.CMN.CMN_M_037,fixing,,the girl is fixing her dress,,1,0
X21,X21.9b849728861c286ccecb44634db6c0a3,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_021,X21.CMN.CMN_M_037,test,2,20,X21.CMN.CMN_M_037.HT1_S025.Wdress,word,CMN,X21.CMN.CMN_M_037,dress,,the girl is fixing her dress,,1,0
X21,X21.a0242d2afdb0288f6642ca729d7b01f6,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_016,X21.CMN.CMN_M_037,test,16,18,X21.CMN.CMN_M_037.HT1_S025.Wgirl,word,CMN,X21.CMN.CMN_M_037,girl,,the girl is fixing her dress,,1,0
X21,X21.a0242d2afdb0288f6642ca729d7b01f6,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_016,X21.CMN.CMN_M_037,test,16,19,X21.CMN.CMN_M_037.HT1_S025.Wfixing,word,CMN,X21.CMN.CMN_M_037,fixing,,the girl is fixing her dress,,1,0
X21,X21.a0242d2afdb0288f6642ca729d7b01f6,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_016,X21.CMN.CMN_M_037,test,16,20,X21.CMN.CMN_M_037.HT1_S025.Wdress,word,CMN,X21.CMN.CMN_M_037,dress,,the girl is fixing her dress,,1,0
X21,X21.97c9c98efa36d871c59ee278760cf90f,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_043,test,8,18,X21.CMN.CMN_M_043.HT1_S025.Wgirl,word,CMN,X21.CMN.CMN_M_043,girl,,the girl is fixing her dress,,1,0
X21,X21.97c9c98efa36d871c59ee278760cf90f,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_043,test,8,19,X21.CMN.CMN_M_043.HT1_S025.Wfixing,word,CMN,X21.CMN.CMN_M_043,fixing,,the girl is fixing her dress,,1,0
X21,X21.97c9c98efa36d871c59ee278760cf90f,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_043,test,8,20,X21.CMN.CMN_M_043.HT1_S025.Wdress,word,CMN,X21.CMN.CMN_M_043,dress,,the girl is fixing her dress,,1,0
X21,X21.f6d85e3299dec9fffb8485e51c0c7326,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_043,test,12,18,X21.CMN.CMN_M_043.HT1_S025.Wgirl,word,CMN,X21.CMN.CMN_M_043,girl,,the girl is fixing her dress,,1,0
X21,X21.f6d85e3299dec9fffb8485e51c0c7326,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_043,test,12,19,X21.CMN.CMN_M_043.HT1_S025.Wfixing,word,CMN,X21.CMN.CMN_M_043,fixing,,the girl is fixing her dress,,1,0
X21,X21.f6d85e3299dec9fffb8485e51c0c7326,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_043,test,12,20,X21.CMN.CMN_M_043.HT1_S025.Wdress,word,CMN,X21.CMN.CMN_M_043,dress,,the girl is fixing her dress,,1,0
X21,X21.4902189907a24bc35a2619a75991fe82,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_032,test,8,18,X21.CMN.CMN_M_032.HT1_S025.Wgirl,word,CMN,X21.CMN.CMN_M_032,girl,,the girl is fixing her dress,,1,0
X21,X21.4902189907a24bc35a2619a75991fe82,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_032,test,8,19,X21.CMN.CMN_M_032.HT1_S025.Wfixing,word,CMN,X21.CMN.CMN_M_032,fixing,,the girl is fixing her dress,,1,0
X21,X21.4902189907a24bc35a2619a75991fe82,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_032,test,8,20,X21.CMN.CMN_M_032.HT1_S025.Wdress,word,CMN,X21.CMN.CMN_M_032,dress,,the girl is fixing her dress,,1,0
X21,X21.87374087fffa1304ac0098b373661393,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,1,18,X21.CMN.CMN_M_032.HT1_S025.Wgirl,word,CMN,X21.CMN.CMN_M_032,girl,,the girl is fixing her dress,,1,0
X21,X21.87374087fffa1304ac0098b373661393,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,1,19,X21.CMN.CMN_M_032.HT1_S025.Wfixing,word,CMN,X21.CMN.CMN_M_032,fixing,,the girl is fixing her dress,,1,0
X21,X21.87374087fffa1304ac0098b373661393,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,1,20,X21.CMN.CMN_M_032.HT1_S025.Wdress,word,CMN,X21.CMN.CMN_M_032,dress,,the girl is fixing her dress,,1,0
X21,X21.06141bb127d7fc26711ea295e96a20f2,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_037,X21.CMN.CMN_M_032,test,5,18,X21.CMN.CMN_M_032.HT1_S025.Wgirl,word,CMN,X21.CMN.CMN_M_032,girl,,the girl is fixing her dress,,1,0
X21,X21.06141bb127d7fc26711ea295e96a20f2,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_037,X21.CMN.CMN_M_032,test,5,19,X21.CMN.CMN_M_032.HT1_S025.Wfixing,word,CMN,X21.CMN.CMN_M_032,fixing,,the girl is fixing her dress,,1,0
X21,X21.06141bb127d7fc26711ea295e96a20f2,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_037,X21.CMN.CMN_M_032,test,5,20,X21.CMN.CMN_M_032.HT1_S025.Wdress,word,CMN,X21.CMN.CMN_M_032,dress,,the girl is fixing her dress,,1,0
X21,X21.1add24d782196928395cf5fe4f59632d,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_035,test,16,18,X21.CMN.CMN_M_035.HT1_S025.Wgirl,word,CMN,X21.CMN.CMN_M_035,girl,,the girl is fixing her dress,,1,0
X21,X21.1add24d782196928395cf5fe4f59632d,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_035,test,16,19,X21.CMN.CMN_M_035.HT1_S025.Wfixing,word,CMN,X21.CMN.CMN_M_035,fixing,,the girl is fixing her dress,,1,0
X21,X21.1add24d782196928395cf5fe4f59632d,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_035,test,16,20,X21.CMN.CMN_M_035.HT1_S025.Wdress,word,CMN,X21.CMN.CMN_M_035,dress,,the girl is fixing her dress,,1,0
X21,X21.02c717b37194ec7fb742924e5207859c,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_037,X21.CMN.CMN_M_037,test,14,18,X21.CMN.CMN_M_037.HT1_S025.Wgirl,word,CMN,X21.CMN.CMN_M_037,girl,,the girl is fixing her dress,,1,0
X21,X21.02c717b37194ec7fb742924e5207859c,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_037,X21.CMN.CMN_M_037,test,14,19,X21.CMN.CMN_M_037.HT1_S025.Wfixing,word,CMN,X21.CMN.CMN_M_037,fixing,,the girl is fixing her dress,,1,0
X21,X21.02c717b37194ec7fb742924e5207859c,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_037,X21.CMN.CMN_M_037,test,14,20,X21.CMN.CMN_M_037.HT1_S025.Wdress,word,CMN,X21.CMN.CMN_M_037,dress,,the girl is fixing her dress,,1,0
X21,X21.8e14befbeffb3248062e95aefa00982b,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_035,test,1,18,X21.CMN.CMN_M_035.HT1_S025.Wgirl,word,CMN,X21.CMN.CMN_M_035,girl,,the girl is fixing her dress,,1,0
X21,X21.8e14befbeffb3248062e95aefa00982b,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_035,test,1,19,X21.CMN.CMN_M_035.HT1_S025.Wfixing,word,CMN,X21.CMN.CMN_M_035,fixing,,the girl is fixing her dress,,1,0
X21,X21.8e14befbeffb3248062e95aefa00982b,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_035,test,1,20,X21.CMN.CMN_M_035.HT1_S025.Wdress,word,CMN,X21.CMN.CMN_M_035,dress,,the girl is fixing her dress,,1,0
X21,X21.b44e7ed1c8b41efb824ac0a698ca10e5,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,3,18,X21.CMN.CMN_M_032.HT1_S025.Wgirl,word,CMN,X21.CMN.CMN_M_032,girl,,the girl is fixing her dress,,1,0
X21,X21.b44e7ed1c8b41efb824ac0a698ca10e5,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,3,19,X21.CMN.CMN_M_032.HT1_S025.Wfixing,word,CMN,X21.CMN.CMN_M_032,fixing,,the girl is fixing her dress,,1,0
X21,X21.b44e7ed1c8b41efb824ac0a698ca10e5,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,3,20,X21.CMN.CMN_M_032.HT1_S025.Wdress,word,CMN,X21.CMN.CMN_M_032,dress,,the girl is fixing her dress,,1,0
X21,X21.31f25df7f0a8220a2e52baa627c5127a,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_016,X21.CMN.CMN_M_037,test,1,18,X21.CMN.CMN_M_037.HT1_S025.Wgirl,word,CMN,X21.CMN.CMN_M_037,girl,,the girl is fixing her dress,,1,0
X21,X21.31f25df7f0a8220a2e52baa627c5127a,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_016,X21.CMN.CMN_M_037,test,1,19,X21.CMN.CMN_M_037.HT1_S025.Wfixing,word,CMN,X21.CMN.CMN_M_037,fixing,,the girl is fixing her dress,,1,0
X21,X21.31f25df7f0a8220a2e52baa627c5127a,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_016,X21.CMN.CMN_M_037,test,1,20,X21.CMN.CMN_M_037.HT1_S025.Wdress,word,CMN,X21.CMN.CMN_M_037,dress,,the girl is fixing her dress,,1,0
X21,X21.add4ac18c294a4be63e2b2d38a1b48b4,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037",X21.CMN.CMN_M_043,test,11,18,X21.CMN.CMN_M_043.HT1_S025.Wgirl,word,CMN,X21.CMN.CMN_M_043,girl,,the girl is fixing her dress,,1,0
X21,X21.add4ac18c294a4be63e2b2d38a1b48b4,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037",X21.CMN.CMN_M_043,test,11,19,X21.CMN.CMN_M_043.HT1_S025.Wfixing,word,CMN,X21.CMN.CMN_M_043,fixing,,the girl is fixing her dress,,1,0
X21,X21.add4ac18c294a4be63e2b2d38a1b48b4,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037",X21.CMN.CMN_M_043,test,11,20,X21.CMN.CMN_M_043.HT1_S025.Wdress,word,CMN,X21.CMN.CMN_M_043,dress,,the girl is fixing her dress,,1,0
X21,X21.6047c830d282d1fce19fcbb2362f0c5a,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_037,test,15,18,X21.CMN.CMN_M_037.HT1_S025.Wgirl,word,CMN,X21.CMN.CMN_M_037,girl,,the girl is fixing her dress,,1,0
X21,X21.6047c830d282d1fce19fcbb2362f0c5a,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_037,test,15,19,X21.CMN.CMN_M_037.HT1_S025.Wfixing,word,CMN,X21.CMN.CMN_M_037,fixing,,the girl is fixing her dress,,1,0
X21,X21.6047c830d282d1fce19fcbb2362f0c5a,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_037,test,15,20,X21.CMN.CMN_M_037.HT1_S025.Wdress,word,CMN,X21.CMN.CMN_M_037,dress,,the girl is fixing her dress,,1,0
X21,X21.0202afbc7502337e8841923b31ff7277,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_035,test,16,18,X21.CMN.CMN_M_035.HT1_S025.Wgirl,word,CMN,X21.CMN.CMN_M_035,girl,,the girl is fixing her dress,,1,0
X21,X21.0202afbc7502337e8841923b31ff7277,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_035,test,16,19,X21.CMN.CMN_M_035.HT1_S025.Wfixing,word,CMN,X21.CMN.CMN_M_035,fixing,,the girl is fixing her dress,,1,0
X21,X21.0202afbc7502337e8841923b31ff7277,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_035,test,16,20,X21.CMN.CMN_M_035.HT1_S025.Wdress,word,CMN,X21.CMN.CMN_M_035,dress,,the girl is fixing her dress,,1,0
X21,X21.fc9ce21584932098e497a98067a174b9,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037",X21.CMN.CMN_M_043,test,6,18,X21.CMN.CMN_M_043.HT1_S025.Wgirl,word,CMN,X21.CMN.CMN_M_043,girl,,the girl is facing her friend,,1,0
X21,X21.fc9ce21584932098e497a98067a174b9,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037",X21.CMN.CMN_M_043,test,6,19,X21.CMN.CMN_M_043.HT1_S025.Wfixing,word,CMN,X21.CMN.CMN_M_043,fixing,,the girl is facing her friend,,0,1
X21,X21.fc9ce21584932098e497a98067a174b9,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037",X21.CMN.CMN_M_043,test,6,20,X21.CMN.CMN_M_043.HT1_S025.Wdress,word,CMN,X21.CMN.CMN_M_043,dress,,the girl is facing her friend,,0,1
X21,X21.4e373aa3eb43e90c791b5626e1898623,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_032,test,5,18,X21.CMN.CMN_M_032.HT1_S025.Wgirl,word,CMN,X21.CMN.CMN_M_032,girl,,the girl is fixing her dress,,1,0
X21,X21.4e373aa3eb43e90c791b5626e1898623,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_032,test,5,19,X21.CMN.CMN_M_032.HT1_S025.Wfixing,word,CMN,X21.CMN.CMN_M_032,fixing,,the girl is fixing her dress,,1,0
