dataset_id,variant,layer,talker_a_id,talker_b_id,n_matched_items,mean_raw_distance,item_scope,tau,dtw_normalization
AN19,base,tr_24,AN19.ENG.ef3,AN19.KOR.kf3,138,18.861667652486837,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf3,AN19.ENG.ef3,138,18.861667652486837,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.KOR.kf4,138,16.17859223584876,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf4,AN19.ENG.ef3,138,16.17859223584876,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.KOR.kf5,138,15.47835507006363,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf5,AN19.ENG.ef3,138,15.47835507006363,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.KOR.kf6,138,18.07240014770016,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.ENG.ef3,138,18.07240014770016,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.KOR.km1,138,20.002105856961503,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.ENG.ef3,138,20.002105856961503,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.KOR.km2,138,16.034644577497588,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km2,AN19.ENG.ef3,138,16.034644577497588,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.KOR.km3,138,17.243718084692436,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km3,AN19.ENG.ef3,138,17.243718084692436,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.KOR.km6,138,18.492988074014168,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km6,AN19.ENG.ef3,138,18.492988074014168,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.KOR.km7,138,16.24199893267124,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km7,AN19.ENG.ef3,138,16.24199893267124,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.KOR.km8,138,15.04892389972266,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km8,AN19.ENG.ef3,138,15.04892389972266,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.MIX.if1,138,16.750546410758712,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if1,AN19.ENG.ef3,138,16.750546410758712,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.MIX.if2,138,18.23076414504832,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if2,AN19.ENG.ef3,138,18.23076414504832,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.MIX.if3,138,20.812741612472504,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if3,AN19.ENG.ef3,138,20.812741612472504,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.MIX.if4,138,15.651994206547077,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if4,AN19.ENG.ef3,138,15.651994206547077,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.MIX.if5,138,26.11703318212653,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if5,AN19.ENG.ef3,138,26.11703318212653,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.MIX.if6,138,15.849459860123249,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if6,AN19.ENG.ef3,138,15.849459860123249,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.MIX.im1,138,19.988944871740397,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im1,AN19.ENG.ef3,138,19.988944871740397,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.MIX.im2,138,18.46768167606742,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im2,AN19.ENG.ef3,138,18.46768167606742,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.MIX.im3,138,18.16339020501501,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im3,AN19.ENG.ef3,138,18.16339020501501,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.MIX.im4,138,16.49506448536841,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im4,AN19.ENG.ef3,138,16.49506448536841,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.MIX.im5,138,17.01958058531221,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im5,AN19.ENG.ef3,138,17.01958058531221,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.MIX.im6,138,19.02115769994912,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im6,AN19.ENG.ef3,138,19.02115769994912,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.SPA.sf1,138,20.35625455531953,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf1,AN19.ENG.ef3,138,20.35625455531953,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.SPA.sf2,138,19.90514253935676,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf2,AN19.ENG.ef3,138,19.90514253935676,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.SPA.sf3,138,18.62894144351313,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf3,AN19.ENG.ef3,138,18.62894144351313,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.SPA.sf4,138,22.17357153932539,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf4,AN19.ENG.ef3,138,22.17357153932539,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.SPA.sf5,138,17.76029506297582,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf5,AN19.ENG.ef3,138,17.76029506297582,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.SPA.sf6,138,18.43677951803713,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf6,AN19.ENG.ef3,138,18.43677951803713,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.SPA.sm2,138,19.224704366858685,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm2,AN19.ENG.ef3,138,19.224704366858685,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.SPA.sm3,138,21.402070271800056,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm3,AN19.ENG.ef3,138,21.402070271800056,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.SPA.sm4,138,17.720271687709335,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm4,AN19.ENG.ef3,138,17.720271687709335,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.SPA.sm5,138,18.205098102571355,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm5,AN19.ENG.ef3,138,18.205098102571355,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.SPA.sm6,138,20.16979031376321,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm6,AN19.ENG.ef3,138,20.16979031376321,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.ef3,AN19.SPA.sm7,138,19.43090238107167,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm7,AN19.ENG.ef3,138,19.43090238107167,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.ENG.em2,138,13.880241396090208,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em2,AN19.ENG.em1,138,13.880241396090208,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.ENG.em3,138,13.878781901982927,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em3,AN19.ENG.em1,138,13.878781901982927,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.KOR.kf1,138,18.7196629276448,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf1,AN19.ENG.em1,138,18.7196629276448,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.KOR.kf2,138,17.918213146293688,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf2,AN19.ENG.em1,138,17.918213146293688,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.KOR.kf3,138,18.21451907010918,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf3,AN19.ENG.em1,138,18.21451907010918,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.KOR.kf4,138,16.470545779814337,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf4,AN19.ENG.em1,138,16.470545779814337,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.KOR.kf5,138,16.425217869334666,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf5,AN19.ENG.em1,138,16.425217869334666,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.KOR.kf6,138,19.025251690644595,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.ENG.em1,138,19.025251690644595,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.KOR.km1,138,18.676315725273863,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.ENG.em1,138,18.676315725273863,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.KOR.km2,138,15.74076612068242,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km2,AN19.ENG.em1,138,15.74076612068242,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.KOR.km3,138,16.371889852567957,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km3,AN19.ENG.em1,138,16.371889852567957,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.KOR.km6,138,16.89576435457917,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km6,AN19.ENG.em1,138,16.89576435457917,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.KOR.km7,138,14.010832772636023,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km7,AN19.ENG.em1,138,14.010832772636023,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.KOR.km8,138,14.088541811098544,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km8,AN19.ENG.em1,138,14.088541811098544,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.MIX.if1,138,16.781329735330758,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if1,AN19.ENG.em1,138,16.781329735330758,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.MIX.if2,138,16.522256478308307,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if2,AN19.ENG.em1,138,16.522256478308307,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.MIX.if3,138,20.273414810625543,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if3,AN19.ENG.em1,138,20.273414810625543,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.MIX.if4,138,12.982580404121734,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if4,AN19.ENG.em1,138,12.982580404121734,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.MIX.if5,138,24.02318504014025,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if5,AN19.ENG.em1,138,24.02318504014025,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.MIX.if6,138,13.965676084726962,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if6,AN19.ENG.em1,138,13.965676084726962,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.MIX.im1,138,19.397637282382146,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im1,AN19.ENG.em1,138,19.397637282382146,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.MIX.im2,138,15.800834486510752,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im2,AN19.ENG.em1,138,15.800834486510752,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.MIX.im3,138,16.082772897738046,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im3,AN19.ENG.em1,138,16.082772897738046,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.MIX.im4,138,16.49894884751854,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im4,AN19.ENG.em1,138,16.49894884751854,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.MIX.im5,138,15.709651514219557,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im5,AN19.ENG.em1,138,15.709651514219557,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.MIX.im6,138,17.99485015834526,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im6,AN19.ENG.em1,138,17.99485015834526,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.SPA.sf1,138,20.09165394760896,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf1,AN19.ENG.em1,138,20.09165394760896,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.SPA.sf2,138,19.94647118492925,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf2,AN19.ENG.em1,138,19.94647118492925,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.SPA.sf3,138,18.410148697695373,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf3,AN19.ENG.em1,138,18.410148697695373,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.SPA.sf4,138,20.780009847627166,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf4,AN19.ENG.em1,138,20.780009847627166,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.SPA.sf5,138,17.058678903079713,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf5,AN19.ENG.em1,138,17.058678903079713,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.SPA.sf6,138,18.45094099921849,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf6,AN19.ENG.em1,138,18.45094099921849,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.SPA.sm2,138,18.04632841771509,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm2,AN19.ENG.em1,138,18.04632841771509,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.SPA.sm3,138,20.16367715251308,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm3,AN19.ENG.em1,138,20.16367715251308,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.SPA.sm4,138,16.913974436726274,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm4,AN19.ENG.em1,138,16.913974436726274,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.SPA.sm5,138,16.149591737479774,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm5,AN19.ENG.em1,138,16.149591737479774,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.SPA.sm6,138,19.006660758083445,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm6,AN19.ENG.em1,138,19.006660758083445,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em1,AN19.SPA.sm7,138,17.599336857686705,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm7,AN19.ENG.em1,138,17.599336857686705,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em2,AN19.ENG.em3,138,13.506740670030478,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em3,AN19.ENG.em2,138,13.506740670030478,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em2,AN19.KOR.kf1,138,16.514289606744054,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf1,AN19.ENG.em2,138,16.514289606744054,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em2,AN19.KOR.kf2,138,15.315115078714232,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf2,AN19.ENG.em2,138,15.315115078714232,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em2,AN19.KOR.kf3,138,16.291599205516746,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf3,AN19.ENG.em2,138,16.291599205516746,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em2,AN19.KOR.kf4,138,15.14976557389027,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf4,AN19.ENG.em2,138,15.14976557389027,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em2,AN19.KOR.kf5,138,17.07932686720799,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf5,AN19.ENG.em2,138,17.07932686720799,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em2,AN19.KOR.kf6,138,15.947867075643194,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.ENG.em2,138,15.947867075643194,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em2,AN19.KOR.km1,138,16.786204309315842,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.ENG.em2,138,16.786204309315842,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em2,AN19.KOR.km2,138,13.99643299802645,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km2,AN19.ENG.em2,138,13.99643299802645,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em2,AN19.KOR.km3,138,13.970548390283904,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km3,AN19.ENG.em2,138,13.970548390283904,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em2,AN19.KOR.km6,138,16.501579463533243,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km6,AN19.ENG.em2,138,16.501579463533243,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em2,AN19.KOR.km7,138,13.361019072234344,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km7,AN19.ENG.em2,138,13.361019072234344,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em2,AN19.KOR.km8,138,13.780738972747647,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km8,AN19.ENG.em2,138,13.780738972747647,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em2,AN19.MIX.if1,138,15.694901162009575,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if1,AN19.ENG.em2,138,15.694901162009575,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em2,AN19.MIX.if2,138,14.553569571903203,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if2,AN19.ENG.em2,138,14.553569571903203,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em2,AN19.MIX.if3,138,16.693311012700963,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if3,AN19.ENG.em2,138,16.693311012700963,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.ENG.em2,AN19.MIX.if4,138,15.59028963927611,138 globally common words,2.0,mean_sequence_length
