recording_id,speaker_id,canonical_item_id,canonical_recording_item_id,accent,source_speaker_code,source_speaker_sex,source_corpus,source_l1_language,source_speaker_directory,difficulty_code,difficulty,item_number,word,used_in_experiment,behavior_phases,behavior_block_lists,behavior_item_id,behavior_talker_id,behavior_training_accents,behavior_test_accents,legacy_feature_key,legacy_key_collision,legacy_key_recording_count,legacy_key_collision_rank,source_filename,source_stem,source_wav_relpath
AN19-rec-87376bfed8e945154c83,AN19.KOR.km6,AN19.KOR.km6.W16,AN19.KOR.km6.HW16,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,16,lad,false,,,,,,,km6/lad,false,1,1,km6hw16 lad.wav,km6hw16 lad,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw16 lad.wav
AN19-rec-3a20b4a3bdf8406c2ca9,AN19.KOR.km6,AN19.KOR.km6.W17,AN19.KOR.km6.HW17,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,17,mall,false,,,,,,,km6/mall,false,1,1,km6hw17 mall.wav,km6hw17 mall,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw17 mall.wav
AN19-rec-ea5ad27c4085eea9d4af,AN19.KOR.km6,AN19.KOR.km6.W18,AN19.KOR.km6.HW18,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,18,mat,false,,,,,,,km6/mat,false,1,1,km6hw18 mat.wav,km6hw18 mat,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw18 mat.wav
AN19-rec-d8f89db1416fd31e5d4e,AN19.KOR.km6,AN19.KOR.km6.W19,AN19.KOR.km6.HW19,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,19,mitt,false,,,,,,,km6/mitt,false,1,1,km6hw19 mitt.wav,km6hw19 mitt,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw19 mitt.wav
AN19-rec-a378c02c26e1e79417b4,AN19.KOR.km6,AN19.KOR.km6.W20,AN19.KOR.km6.HW20,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,20,mole,false,,,,,,,km6/mole,false,1,1,km6hw20 mole.wav,km6hw20 mole,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw20 mole.wav
AN19-rec-774d12d374915d5efd51,AN19.KOR.km6,AN19.KOR.km6.W21,AN19.KOR.km6.HW21,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,21,pat,false,,,,,,,km6/pat,false,1,1,km6hw21 pat.wav,km6hw21 pat,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw21 pat.wav
AN19-rec-fa2e1fd8b9f2a75239ff,AN19.KOR.km6,AN19.KOR.km6.W22,AN19.KOR.km6.HW22,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,22,pet,false,,,,,,,km6/pet,false,1,1,km6hw22 pet.wav,km6hw22 pet,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw22 pet.wav
AN19-rec-36f8b91e785662c21e25,AN19.KOR.km6,AN19.KOR.km6.W23,AN19.KOR.km6.HW23,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,23,pup,false,,,,,,,km6/pup,false,1,1,km6hw23 pup.wav,km6hw23 pup,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw23 pup.wav
AN19-rec-3ceb80d46a8041d98287,AN19.KOR.km6,AN19.KOR.km6.W24,AN19.KOR.km6.HW24,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,24,rat,false,,,,,,,km6/rat,false,1,1,km6hw24 rat.wav,km6hw24 rat,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw24 rat.wav
AN19-rec-bc5c0d433ddd3ca08ebc,AN19.KOR.km6,AN19.KOR.km6.W25,AN19.KOR.km6.HW25,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,25,rhyme,true,exposure,WordList1a,AN19.KOR.km6.W25,AN19.KOR.km6,Korean,"Korean, Spanish",km6/rhyme,false,1,1,km6hw25 rhyme.wav,km6hw25 rhyme,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw25 rhyme.wav
AN19-rec-5f55ed2c4247222c47ad,AN19.KOR.km6,AN19.KOR.km6.W26,AN19.KOR.km6.HW26,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,26,rum,true,exposure,WordList1a,AN19.KOR.km6.W26,AN19.KOR.km6,Korean,"Korean, Spanish",km6/rum,false,1,1,km6hw26 rum.wav,km6hw26 rum,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw26 rum.wav
AN19-rec-4587bae16dbcbc5f4129,AN19.KOR.km6,AN19.KOR.km6.W27,AN19.KOR.km6.HW27,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,27,sane,true,exposure,WordList2a,AN19.KOR.km6.W27,AN19.KOR.km6,Korean,"Korean, Spanish",km6/sane,false,1,1,km6hw27 sane.wav,km6hw27 sane,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw27 sane.wav
AN19-rec-2f19d6596de38d6b54e7,AN19.KOR.km6,AN19.KOR.km6.W28,AN19.KOR.km6.HW28,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,28,soak,true,exposure,WordList2a,AN19.KOR.km6.W28,AN19.KOR.km6,Korean,"Korean, Spanish",km6/soak,false,1,1,km6hw28 soak.wav,km6hw28 soak,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw28 soak.wav
AN19-rec-e68ed59f130fac1b1836,AN19.KOR.km6,AN19.KOR.km6.W29,AN19.KOR.km6.HW29,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,29,suck,false,,,,,,,km6/suck,false,1,1,km6hw29 suck.wav,km6hw29 suck,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw29 suck.wav
AN19-rec-820a2dc034ee56c9a50d,AN19.KOR.km6,AN19.KOR.km6.W30,AN19.KOR.km6.HW30,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,30,ten,true,exposure,WordList3a,AN19.KOR.km6.W30,AN19.KOR.km6,Korean,"Korean, Spanish",km6/ten,false,1,1,km6hw30 ten.wav,km6hw30 ten,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw30 ten.wav
AN19-rec-2410dab020d558fd2bbe,AN19.KOR.km6,AN19.KOR.km6.W31,AN19.KOR.km6.HW31,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,31,wed,true,exposure,WordList3a,AN19.KOR.km6.W31,AN19.KOR.km6,Korean,"Korean, Spanish",km6/wed,false,1,1,km6hw31 wed.wav,km6hw31 wed,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw31 wed.wav
AN19-rec-fb37c7fd4319598d2f83,AN19.KOR.km6,AN19.KOR.km6.W32,AN19.KOR.km6.HW32,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,32,white,false,,,,,,,km6/white,false,1,1,km6hw32 white.wav,km6hw32 white,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw32 white.wav
AN19-rec-4cd1ae59626634a4b0f4,AN19.KOR.km6,AN19.KOR.km6.W33,AN19.KOR.km6.HW33,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,33,whore,false,,,,,,,km6/whore,false,1,1,km6hw33 whore.wav,km6hw33 whore,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw33 whore.wav
AN19-rec-c76e0de202977c98bc50,AN19.KOR.km6,AN19.KOR.km6.W34,AN19.KOR.km6.HW34,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,34,wrong,false,,,,,,,km6/wrong,true,2,2,km6hw34 wrong.wav,km6hw34 wrong,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw34 wrong.wav
AN19-rec-f87abcb6345026070459,AN19.KOR.km6,AN19.KOR.km6.W35,AN19.KOR.km6.HW35,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,35,con,false,,,,,,,km6/con,false,1,1,km6hw35 con.wav,km6hw35 con,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw35 con.wav
AN19-rec-ebc46b4b36b48ccb94cf,AN19.KOR.km6,AN19.KOR.km6.W36,AN19.KOR.km6.HW36,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,36,doom,false,,,,,,,km6/doom,false,1,1,km6hw36 doom.wav,km6hw36 doom,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw36 doom.wav
AN19-rec-21fa63767574c0c89121,AN19.KOR.km6,AN19.KOR.km6.W37,AN19.KOR.km6.HW37,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,37,hick,false,,,,,,,km6/hick,false,1,1,km6hw37 hick.wav,km6hw37 hick,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw37 hick.wav
AN19-rec-4a2ee0806685f04792eb,AN19.KOR.km6,AN19.KOR.km6.W38,AN19.KOR.km6.HW38,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,38,rut,false,,,,,,,km6/rut,false,1,1,km6hw38 rut.wav,km6hw38 rut,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw38 rut.wav
AN19-rec-11c2935f3bb1cf49208f,AN19.KOR.km6,AN19.KOR.km6.W39,AN19.KOR.km6.HW39,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,39,toot,false,,,,,,,km6/toot,false,1,1,km6hw39 toot.wav,km6hw39 toot,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw39 toot.wav
AN19-rec-3a193d0f3feee6d4b11e,AN19.KOR.km6,AN19.KOR.km6.W40,AN19.KOR.km6.HW40,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,40,wad,false,,,,,,,km6/wad,false,1,1,km6hw40 wad.wav,km6hw40 wad,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw40 wad.wav
AN19-rec-97d1215244f3215a4592,AN19.KOR.km6,AN19.KOR.km6.W41,AN19.KOR.km6.HW41,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,41,bud,false,,,,,,,km6/bud,false,1,1,km6hw41 bud.wav,km6hw41 bud,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw41 bud.wav
AN19-rec-76eef0355ce5ae019001,AN19.KOR.km6,AN19.KOR.km6.W42,AN19.KOR.km6.HW42,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,42,dame,false,,,,,,,km6/dame,false,1,1,km6hw42 dame.wav,km6hw42 dame,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw42 dame.wav
AN19-rec-e06e03e34fa579546d63,AN19.KOR.km6,AN19.KOR.km6.W43,AN19.KOR.km6.HW43,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,43,lace,false,,,,,,,km6/lace,false,1,1,km6hw43 lace.wav,km6hw43 lace,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw43 lace.wav
AN19-rec-3ee093bebd683cae7785,AN19.KOR.km6,AN19.KOR.km6.W44,AN19.KOR.km6.HW44,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,44,lame,false,,,,,,,km6/lame,false,1,1,km6hw44 lame.wav,km6hw44 lame,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw44 lame.wav
AN19-rec-bdec42430f05e1859644,AN19.KOR.km6,AN19.KOR.km6.W45,AN19.KOR.km6.HW45,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,45,pad,false,,,,,,,km6/pad,false,1,1,km6hw45 pad.wav,km6hw45 pad,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw45 pad.wav
AN19-rec-ccd0e90c7c6a0836ded2,AN19.KOR.km6,AN19.KOR.km6.W46,AN19.KOR.km6.HW46,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,46,chore,false,,,,,,,km6/chore,false,1,1,km6hw46 chore.wav,km6hw46 chore,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw46 chore.wav
AN19-rec-0c7893e19e934e4e0c70,AN19.KOR.km6,AN19.KOR.km6.W47,AN19.KOR.km6.HW47,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,47,cod,false,,,,,,,km6/cod,false,1,1,km6hw47 cod.wav,km6hw47 cod,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw47 cod.wav
AN19-rec-b500050c351e1d60a5ba,AN19.KOR.km6,AN19.KOR.km6.W48,AN19.KOR.km6.HW48,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,48,hack,false,,,,,,,km6/hack,false,1,1,km6hw48 hack.wav,km6hw48 hack,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw48 hack.wav
AN19-rec-38f2ad7c4c82ae1cbd58,AN19.KOR.km6,AN19.KOR.km6.W49,AN19.KOR.km6.HW49,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,49,kin,false,,,,,,,km6/kin,false,1,1,km6hw49 kin.wav,km6hw49 kin,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw49 kin.wav
AN19-rec-cec40a9fd7a337580292,AN19.KOR.km6,AN19.KOR.km6.W50,AN19.KOR.km6.HW50,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,50,kit,false,,,,,,,km6/kit,false,1,1,km6hw50 kit.wav,km6hw50 kit,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw50 kit.wav
AN19-rec-69743ac9c7c5e1deeac2,AN19.KOR.km6,AN19.KOR.km6.W51,AN19.KOR.km6.HW51,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,51,pawn,false,,,,,,,km6/pawn,false,1,1,km6hw51 pawn.wav,km6hw51 pawn,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw51 pawn.wav
AN19-rec-eb1b2f7932d5404161be,AN19.KOR.km6,AN19.KOR.km6.W52,AN19.KOR.km6.HW52,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,52,bun,false,,,,,,,km6/bun,false,1,1,km6hw52 bun.wav,km6hw52 bun,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw52 bun.wav
AN19-rec-a1de45866c65589c48ef,AN19.KOR.km6,AN19.KOR.km6.W53,AN19.KOR.km6.HW53,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,53,gut,false,,,,,,,km6/gut,false,1,1,km6hw53 gut.wav,km6hw53 gut,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw53 gut.wav
AN19-rec-02fae51cf3635d196d65,AN19.KOR.km6,AN19.KOR.km6.W54,AN19.KOR.km6.HW54,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,54,lice,false,,,,,,,km6/lice,false,1,1,km6hw54 lice.wav,km6hw54 lice,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw54 lice.wav
AN19-rec-9adc3fd6c5d103795985,AN19.KOR.km6,AN19.KOR.km6.W55,AN19.KOR.km6.HW55,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,55,mid,false,,,,,,,km6/mid,false,1,1,km6hw55 mid.wav,km6hw55 mid,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw55 mid.wav
AN19-rec-ee1c8b36825edde8034a,AN19.KOR.km6,AN19.KOR.km6.W56,AN19.KOR.km6.HW56,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,56,wick,false,,,,,,,km6/wick,false,1,1,km6hw56 wick.wav,km6hw56 wick,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw56 wick.wav
AN19-rec-cab500db190c47fac921,AN19.KOR.km6,AN19.KOR.km6.W57,AN19.KOR.km6.HW57,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,57,hurl,false,,,,,,,km6/hurl,false,1,1,km6hw57 hurl.wav,km6hw57 hurl,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw57 hurl.wav
AN19-rec-70e3e5242a0578064959,AN19.KOR.km6,AN19.KOR.km6.W58,AN19.KOR.km6.HW58,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,58,mote,false,,,,,,,km6/mote,false,1,1,km6hw58 mote.wav,km6hw58 mote,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw58 mote.wav
AN19-rec-1a2f802bafd7c38faa55,AN19.KOR.km6,AN19.KOR.km6.W59,AN19.KOR.km6.HW59,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,59,teat,false,,,,,,,km6/teat,false,1,1,km6hw59 teat.wav,km6hw59 teat,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw59 teat.wav
AN19-rec-a8ccf0634ffef1a7e4cf,AN19.KOR.km6,AN19.KOR.km6.W60,AN19.KOR.km6.HW60,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,60,hash,false,,,,,,,km6/hash,false,1,1,km6hw60 hash.wav,km6hw60 hash,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw60 hash.wav
AN19-rec-33c68580504396b5349e,AN19.KOR.km6,AN19.KOR.km6.W61,AN19.KOR.km6.HW61,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,61,hid,false,,,,,,,km6/hid,false,1,1,km6hw61 hid.wav,km6hw61 hid,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw61 hid.wav
AN19-rec-280921735ae671047e3e,AN19.KOR.km6,AN19.KOR.km6.W62,AN19.KOR.km6.HW62,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,62,hoot,false,,,,,,,km6/hoot,false,1,1,km6hw62 hoot.wav,km6hw62 hoot,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw62 hoot.wav
AN19-rec-7f061e7fa2451cdfc050,AN19.KOR.km6,AN19.KOR.km6.W63,AN19.KOR.km6.HW63,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,63,mace,false,,,,,,,km6/mace,false,1,1,km6hw63 mace.wav,km6hw63 mace,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw63 mace.wav
AN19-rec-6f64468b1d36b6de4f22,AN19.KOR.km6,AN19.KOR.km6.W64,AN19.KOR.km6.HW64,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,64,main,false,,,,,,,km6/main,false,1,1,km6hw64 main.wav,km6hw64 main,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw64 main.wav
AN19-rec-bc87fa8e88d718da61c9,AN19.KOR.km6,AN19.KOR.km6.W65,AN19.KOR.km6.HW65,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,65,moan,false,,,,,,,km6/moan,false,1,1,km6hw65 moan.wav,km6hw65 moan,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw65 moan.wav
AN19-rec-f63e803477416fad52eb,AN19.KOR.km6,AN19.KOR.km6.W66,AN19.KOR.km6.HW66,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,66,mum,false,,,,,,,km6/mum,false,1,1,km6hw66 mum.wav,km6hw66 mum,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw66 mum.wav
AN19-rec-db3723f153e4f64a6eff,AN19.KOR.km6,AN19.KOR.km6.W67,AN19.KOR.km6.HW67,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,67,rim,false,,,,,,,km6/rim,false,1,1,km6hw67 rim.wav,km6hw67 rim,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw67 rim.wav
AN19-rec-e635c99cc3fc2497a9a2,AN19.KOR.km6,AN19.KOR.km6.W68,AN19.KOR.km6.HW68,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,68,route,true,test,TestBlock1,AN19.KOR.km6.W68,AN19.KOR.km6,"Korean, Mixed, None, Spanish",Korean,km6/route,false,1,1,km6hw68 route.wav,km6hw68 route,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw68 route.wav
AN19-rec-7eb5ceba6ce5963324b5,AN19.KOR.km6,AN19.KOR.km6.W69,AN19.KOR.km6.HW69,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,69,wail,true,test,TestBlock1,AN19.KOR.km6.W69,AN19.KOR.km6,"Korean, Mixed, None, Spanish",Korean,km6/wail,false,1,1,km6hw69 wail.wav,km6hw69 wail,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw69 wail.wav
AN19-rec-acb9bd43758bafaff04f,AN19.KOR.km6,AN19.KOR.km6.W70,AN19.KOR.km6.HW70,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,70,hum,false,,,,,,,km6/hum,false,1,1,km6hw70 hum.wav,km6hw70 hum,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw70 hum.wav
AN19-rec-6c169f53be9f077ff6a0,AN19.KOR.km6,AN19.KOR.km6.W71,AN19.KOR.km6.HW71,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,71,sill,false,,,,,,,km6/sill,false,1,1,km6hw71 sill.wav,km6hw71 sill,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw71 sill.wav
AN19-rec-357d89297cb0cacf7b33,AN19.KOR.km6,AN19.KOR.km6.W72,AN19.KOR.km6.HW72,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,72,beak,false,,,,,,,km6/beak,false,1,1,km6hw72 beak.wav,km6hw72 beak,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw72 beak.wav
AN19-rec-cd8f064414ec25793410,AN19.KOR.km6,AN19.KOR.km6.W73,AN19.KOR.km6.HW73,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,73,hag,false,,,,,,,km6/hag,false,1,1,km6hw73 hag.wav,km6hw73 hag,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw73 hag.wav
AN19-rec-b0cd779d23610e0516c7,AN19.KOR.km6,AN19.KOR.km6.W74,AN19.KOR.km6.HW74,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,74,wave,true,test,TestBlock1,AN19.KOR.km6.W74,AN19.KOR.km6,"Korean, Mixed, None, Spanish",Korean,km6/wave,false,1,1,km6hw74 wave.wav,km6hw74 wave,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw74 wave.wav
AN19-rec-f1f270db6ff535d947d5,AN19.KOR.km6,AN19.KOR.km6.W75,AN19.KOR.km6.HW75,KOR,km6,M,L1_KOR_L2_ENG,Korean,km6,hw,hard,75,weed,true,test,TestBlock1,AN19.KOR.km6.W75,AN19.KOR.km6,"Korean, Mixed, None, Spanish",Korean,km6/weed,false,1,1,km6hw75 weed.wav,km6hw75 weed,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km6/km6hw75 weed.wav
AN19-rec-abd856dfe114791c5301,AN19.KOR.km7,AN19.KOR.km7.W01,AN19.KOR.km7.EW01,KOR,km7,M,L1_KOR_L2_ENG,Korean,km7,ew,easy,01,was,false,,,,,,,km7/was,false,1,1,km7ew01 was.wav,km7ew01 was,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km7/km7ew01 was.wav
AN19-rec-2d67f0000d1435ce0980,AN19.KOR.km7,AN19.KOR.km7.W02,AN19.KOR.km7.EW02,KOR,km7,M,L1_KOR_L2_ENG,Korean,km7,ew,easy,02,down,false,,,,,,,km7/down,false,1,1,km7ew02 down.wav,km7ew02 down,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km7/km7ew02 down.wav
AN19-rec-41806168f3802cbb280a,AN19.KOR.km7,AN19.KOR.km7.W03,AN19.KOR.km7.EW03,KOR,km7,M,L1_KOR_L2_ENG,Korean,km7,ew,easy,03,work,false,,,,,,,km7/work,false,1,1,km7ew03 work.wav,km7ew03 work,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km7/km7ew03 work.wav
AN19-rec-b547d3014f62c3ee8129,AN19.KOR.km7,AN19.KOR.km7.W04,AN19.KOR.km7.EW04,KOR,km7,M,L1_KOR_L2_ENG,Korean,km7,ew,easy,04,long,false,,,,,,,km7/long,false,1,1,km7ew04 long.wav,km7ew04 long,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km7/km7ew04 long.wav
AN19-rec-243d8b8f185e3bd6c8ce,AN19.KOR.km7,AN19.KOR.km7.W05,AN19.KOR.km7.EW05,KOR,km7,M,L1_KOR_L2_ENG,Korean,km7,ew,easy,05,both,false,,,,,,,km7/both,false,1,1,km7ew05 both.wav,km7ew05 both,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km7/km7ew05 both.wav
AN19-rec-aebb696d753843b64190,AN19.KOR.km7,AN19.KOR.km7.W06,AN19.KOR.km7.EW06,KOR,km7,M,L1_KOR_L2_ENG,Korean,km7,ew,easy,06,thought,false,,,,,,,km7/thought,false,1,1,km7ew06 thought.wav,km7ew06 thought,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km7/km7ew06 thought.wav
AN19-rec-65e42ff68f2071d31975,AN19.KOR.km7,AN19.KOR.km7.W07,AN19.KOR.km7.EW07,KOR,km7,M,L1_KOR_L2_ENG,Korean,km7,ew,easy,07,does,false,,,,,,,km7/does,false,1,1,km7ew07 does.wav,km7ew07 does,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km7/km7ew07 does.wav
AN19-rec-43848242e7421fd1e14a,AN19.KOR.km7,AN19.KOR.km7.W08,AN19.KOR.km7.EW08,KOR,km7,M,L1_KOR_L2_ENG,Korean,km7,ew,easy,08,put,false,,,,,,,km7/put,false,1,1,km7ew08 put.wav,km7ew08 put,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Korean L2-English/km7/km7ew08 put.wav
