dataset_id,feature_key,scope,fold,model_id,n_rows,total_trials,total_log_loss,mean_log_loss
X21,tr_12::overall_order_sensitive,oof_all,,M_condition,16477,16477,8027.88524108321,0.48721765133721
X21,tr_12::overall_order_sensitive,oof_all,,M_joint,16477,16477,8026.59771993848,0.487139510829549
X21,tr_12::overall_order_sensitive,oof_all,,M_null,16477,16477,8139.28269560053,0.493978436341599
X21,tr_12::overall_order_sensitive,oof_all,,M_predictor,16477,16477,8139.45567715224,0.49398893470609
X21,tr_12::overall_order_sensitive,oof_fold,0.0,M_condition,5508,5508,2388.44811286087,0.433632554985634
X21,tr_12::overall_order_sensitive,oof_fold,0.0,M_joint,5508,5508,2387.32409872533,0.433428485607359
X21,tr_12::overall_order_sensitive,oof_fold,0.0,M_null,5508,5508,2416.99829715835,0.438815958089752
X21,tr_12::overall_order_sensitive,oof_fold,0.0,M_predictor,5508,5508,2416.69841284279,0.4387615128618
X21,tr_12::overall_order_sensitive,oof_fold,1.0,M_condition,5503,5503,2855.26405460675,0.518855906706659
X21,tr_12::overall_order_sensitive,oof_fold,1.0,M_joint,5503,5503,2855.09799514061,0.518825730536183
X21,tr_12::overall_order_sensitive,oof_fold,1.0,M_null,5503,5503,2896.37426348297,0.526326415315823
X21,tr_12::overall_order_sensitive,oof_fold,1.0,M_predictor,5503,5503,2896.51121909333,0.526351302760917
X21,tr_12::overall_order_sensitive,oof_fold,2.0,M_condition,5466,5466,2784.17307361559,0.509362069816244
X21,tr_12::overall_order_sensitive,oof_fold,2.0,M_joint,5466,5466,2784.17562607253,0.509362536786047
X21,tr_12::overall_order_sensitive,oof_fold,2.0,M_null,5466,5466,2825.9101349592,0.516997829300989
X21,tr_12::overall_order_sensitive,oof_fold,2.0,M_predictor,5466,5466,2826.24604521612,0.517059283793656
X21,tr_14::overall,oof_all,,M_condition,16477,16477,8027.88524108321,0.48721765133721
X21,tr_14::overall,oof_all,,M_joint,16477,16477,8035.53832620354,0.48768212212196
X21,tr_14::overall,oof_all,,M_null,16477,16477,8139.28269560053,0.493978436341599
X21,tr_14::overall,oof_all,,M_predictor,16477,16477,8147.60734039477,0.494483664525992
X21,tr_14::overall,oof_fold,0.0,M_condition,5508,5508,2388.44811286087,0.433632554985634
X21,tr_14::overall,oof_fold,0.0,M_joint,5508,5508,2386.7351064045,0.433321551634803
X21,tr_14::overall,oof_fold,0.0,M_null,5508,5508,2416.99829715835,0.438815958089752
X21,tr_14::overall,oof_fold,0.0,M_predictor,5508,5508,2422.37696777519,0.439792477809585
X21,tr_14::overall,oof_fold,1.0,M_condition,5503,5503,2855.26405460675,0.518855906706659
X21,tr_14::overall,oof_fold,1.0,M_joint,5503,5503,2855.61742383918,0.518920120632234
X21,tr_14::overall,oof_fold,1.0,M_null,5503,5503,2896.37426348297,0.526326415315823
X21,tr_14::overall,oof_fold,1.0,M_predictor,5503,5503,2892.71384116146,0.525661246803828
X21,tr_14::overall,oof_fold,2.0,M_condition,5466,5466,2784.17307361559,0.509362069816244
X21,tr_14::overall,oof_fold,2.0,M_joint,5466,5466,2793.18579595986,0.51101093961944
X21,tr_14::overall,oof_fold,2.0,M_null,5466,5466,2825.9101349592,0.516997829300989
