InventoryID,ISO6393,LanguageName,Phoneme,SegmentClass,Source
197,jpn,Japanese,t,consonant,spa
197,jpn,Japanese,tː,consonant,spa
197,jpn,Japanese,tsː,consonant,spa
197,jpn,Japanese,t̠ʃ,consonant,spa
197,jpn,Japanese,t̠ʃː,consonant,spa
197,jpn,Japanese,ɯ,vowel,spa
197,jpn,Japanese,ɯ̃,vowel,spa
197,jpn,Japanese,ɯː,vowel,spa
197,jpn,Japanese,w,consonant,spa
197,jpn,Japanese,z,consonant,spa
197,jpn,Japanese,ʔ,consonant,spa
215,als,ALBANIAN,a,vowel,upsid
215,als,ALBANIAN,b,consonant,upsid
215,als,ALBANIAN,cç,consonant,upsid
215,als,ALBANIAN,d̪,consonant,upsid
215,als,ALBANIAN,ð,consonant,upsid
215,als,ALBANIAN,d̪z̪|dz,consonant,upsid
215,als,ALBANIAN,d̠ʒ,consonant,upsid
215,als,ALBANIAN,e̞,vowel,upsid
215,als,ALBANIAN,ə,vowel,upsid
215,als,ALBANIAN,f,consonant,upsid
215,als,ALBANIAN,ɡ,consonant,upsid
215,als,ALBANIAN,h,consonant,upsid
215,als,ALBANIAN,i,vowel,upsid
215,als,ALBANIAN,j,consonant,upsid
215,als,ALBANIAN,ɟʝ,consonant,upsid
215,als,ALBANIAN,k,consonant,upsid
215,als,ALBANIAN,l,consonant,upsid
215,als,ALBANIAN,lˠ,consonant,upsid
215,als,ALBANIAN,m,consonant,upsid
215,als,ALBANIAN,n,consonant,upsid
215,als,ALBANIAN,n̠,consonant,upsid
215,als,ALBANIAN,o̞,vowel,upsid
215,als,ALBANIAN,p,consonant,upsid
215,als,ALBANIAN,r̪|r,consonant,upsid
215,als,ALBANIAN,s̪,consonant,upsid
215,als,ALBANIAN,ʃ,consonant,upsid
215,als,ALBANIAN,t̪,consonant,upsid
215,als,ALBANIAN,t̪s̪|ts,consonant,upsid
215,als,ALBANIAN,t̠ʃ,consonant,upsid
215,als,ALBANIAN,u,vowel,upsid
215,als,ALBANIAN,v,consonant,upsid
215,als,ALBANIAN,y,vowel,upsid
215,als,ALBANIAN,z̪,consonant,upsid
215,als,ALBANIAN,ʒ,consonant,upsid
215,als,ALBANIAN,θ,consonant,upsid
250,ben,BENGALI,a,vowel,upsid
250,ben,BENGALI,ã,vowel,upsid
250,ben,BENGALI,æ,vowel,upsid
250,ben,BENGALI,æ̃,vowel,upsid
250,ben,BENGALI,b,consonant,upsid
250,ben,BENGALI,b̤,consonant,upsid
250,ben,BENGALI,ɕ,consonant,upsid
250,ben,BENGALI,d̪,consonant,upsid
250,ben,BENGALI,d̪̤,consonant,upsid
250,ben,BENGALI,d̠ʒ,consonant,upsid
250,ben,BENGALI,d̠ʒ̤,consonant,upsid
250,ben,BENGALI,ɖ,consonant,upsid
250,ben,BENGALI,ɖ̤,consonant,upsid
250,ben,BENGALI,e̞,vowel,upsid
250,ben,BENGALI,ẽ̞,vowel,upsid
250,ben,BENGALI,ɡ,consonant,upsid
250,ben,BENGALI,ɡ̤,consonant,upsid
250,ben,BENGALI,h,consonant,upsid
250,ben,BENGALI,ɪ,vowel,upsid
250,ben,BENGALI,ɪ̃,vowel,upsid
250,ben,BENGALI,k,consonant,upsid
250,ben,BENGALI,kʰ,consonant,upsid
250,ben,BENGALI,l,consonant,upsid
250,ben,BENGALI,m,consonant,upsid
250,ben,BENGALI,n,consonant,upsid
250,ben,BENGALI,ŋ,consonant,upsid
250,ben,BENGALI,o,vowel,upsid
250,ben,BENGALI,õ,vowel,upsid
250,ben,BENGALI,ɔ,vowel,upsid
250,ben,BENGALI,ɔ̃,vowel,upsid
250,ben,BENGALI,p,consonant,upsid
250,ben,BENGALI,pʰ,consonant,upsid
250,ben,BENGALI,ɽ,consonant,upsid
250,ben,BENGALI,ɾ,consonant,upsid
250,ben,BENGALI,s̪,consonant,upsid
250,ben,BENGALI,t̪,consonant,upsid
250,ben,BENGALI,t̪ʰ,consonant,upsid
250,ben,BENGALI,t̠ʃ,consonant,upsid
250,ben,BENGALI,t̠ʃʰ,consonant,upsid
250,ben,BENGALI,ʈ,consonant,upsid
250,ben,BENGALI,ʈʰ,consonant,upsid
250,ben,BENGALI,ʊ,vowel,upsid
250,ben,BENGALI,ʊ̃,vowel,upsid
286,cmn,MANDARIN,a,vowel,upsid
286,cmn,MANDARIN,a˞,vowel,upsid
286,cmn,MANDARIN,ç,consonant,upsid
286,cmn,MANDARIN,cç,consonant,upsid
286,cmn,MANDARIN,cçʰ,consonant,upsid
286,cmn,MANDARIN,ə˞,vowel,upsid
286,cmn,MANDARIN,ɤ̟,vowel,upsid
286,cmn,MANDARIN,f,consonant,upsid
286,cmn,MANDARIN,i,vowel,upsid
286,cmn,MANDARIN,j,consonant,upsid
286,cmn,MANDARIN,k,consonant,upsid
286,cmn,MANDARIN,kʰ,consonant,upsid
286,cmn,MANDARIN,l̪|l,consonant,upsid
286,cmn,MANDARIN,m,consonant,upsid
286,cmn,MANDARIN,n,consonant,upsid
286,cmn,MANDARIN,ŋ,consonant,upsid
286,cmn,MANDARIN,p,consonant,upsid
286,cmn,MANDARIN,pʰ,consonant,upsid
286,cmn,MANDARIN,s̪|s,consonant,upsid
286,cmn,MANDARIN,ʂ,consonant,upsid
286,cmn,MANDARIN,t̪|t,consonant,upsid
286,cmn,MANDARIN,t̪ʰ|tʰ,consonant,upsid
286,cmn,MANDARIN,t̪s̪|ts,consonant,upsid
286,cmn,MANDARIN,t̪s̪ʰ|tsʰ,consonant,upsid
286,cmn,MANDARIN,ʈʂ,consonant,upsid
286,cmn,MANDARIN,ʈʂʰ,consonant,upsid
286,cmn,MANDARIN,u,vowel,upsid
286,cmn,MANDARIN,ɥ,consonant,upsid
286,cmn,MANDARIN,w,consonant,upsid
286,cmn,MANDARIN,y,vowel,upsid
286,cmn,MANDARIN,ʐ,consonant,upsid
286,cmn,MANDARIN,χ,consonant,upsid
304,deu,GERMAN,aː,vowel,upsid
304,deu,GERMAN,ai,vowel,upsid
304,deu,GERMAN,au,vowel,upsid
304,deu,GERMAN,ɐ,vowel,upsid
304,deu,GERMAN,b,consonant,upsid
304,deu,GERMAN,d,consonant,upsid
304,deu,GERMAN,eː,vowel,upsid
304,deu,GERMAN,ə,vowel,upsid
304,deu,GERMAN,ɛ,vowel,upsid
304,deu,GERMAN,ɛː,vowel,upsid
304,deu,GERMAN,f,consonant,upsid
304,deu,GERMAN,ɡ,consonant,upsid
304,deu,GERMAN,h,consonant,upsid
304,deu,GERMAN,iː,vowel,upsid
304,deu,GERMAN,ɪ,vowel,upsid
304,deu,GERMAN,j,consonant,upsid
304,deu,GERMAN,k,consonant,upsid
304,deu,GERMAN,l,consonant,upsid
304,deu,GERMAN,m,consonant,upsid
304,deu,GERMAN,n,consonant,upsid
304,deu,GERMAN,ŋ,consonant,upsid
304,deu,GERMAN,oː,vowel,upsid
304,deu,GERMAN,øː,vowel,upsid
304,deu,GERMAN,œ,vowel,upsid
304,deu,GERMAN,ɔ,vowel,upsid
304,deu,GERMAN,ɔi,vowel,upsid
304,deu,GERMAN,p,consonant,upsid
304,deu,GERMAN,pf,consonant,upsid
304,deu,GERMAN,ʀ,consonant,upsid
304,deu,GERMAN,s,consonant,upsid
304,deu,GERMAN,ʃ,consonant,upsid
304,deu,GERMAN,t,consonant,upsid
304,deu,GERMAN,ts,consonant,upsid
304,deu,GERMAN,uː,vowel,upsid
304,deu,GERMAN,ʊ,vowel,upsid
304,deu,GERMAN,v,consonant,upsid
304,deu,GERMAN,x,consonant,upsid
304,deu,GERMAN,yː,vowel,upsid
304,deu,GERMAN,ʏ,vowel,upsid
304,deu,GERMAN,z,consonant,upsid
304,deu,GERMAN,ʒ,consonant,upsid
331,fra,FRENCH,a̟,vowel,upsid
331,fra,FRENCH,æ̃,vowel,upsid
331,fra,FRENCH,ɒ,vowel,upsid
331,fra,FRENCH,ɒ̃,vowel,upsid
331,fra,FRENCH,b,consonant,upsid
331,fra,FRENCH,d̪,consonant,upsid
331,fra,FRENCH,e,vowel,upsid
331,fra,FRENCH,ɛ,vowel,upsid
331,fra,FRENCH,ɛː,vowel,upsid
331,fra,FRENCH,f,consonant,upsid
331,fra,FRENCH,ɡ,consonant,upsid
331,fra,FRENCH,i,vowel,upsid
331,fra,FRENCH,j,consonant,upsid
331,fra,FRENCH,k,consonant,upsid
331,fra,FRENCH,l̪,consonant,upsid
331,fra,FRENCH,m,consonant,upsid
331,fra,FRENCH,n̪,consonant,upsid
331,fra,FRENCH,ɲ,consonant,upsid
331,fra,FRENCH,ŋ,consonant,upsid
331,fra,FRENCH,õ,vowel,upsid
331,fra,FRENCH,ø,vowel,upsid
331,fra,FRENCH,oː,vowel,upsid
331,fra,FRENCH,œ,vowel,upsid
331,fra,FRENCH,œ̃,vowel,upsid
331,fra,FRENCH,ɔ,vowel,upsid
331,fra,FRENCH,p,consonant,upsid
331,fra,FRENCH,ʀ,consonant,upsid
331,fra,FRENCH,s̪,consonant,upsid
331,fra,FRENCH,ʃ,consonant,upsid
331,fra,FRENCH,t̪,consonant,upsid
331,fra,FRENCH,u,vowel,upsid
331,fra,FRENCH,ɥ,consonant,upsid
331,fra,FRENCH,v,consonant,upsid
331,fra,FRENCH,w,consonant,upsid
331,fra,FRENCH,y,vowel,upsid
331,fra,FRENCH,z̪,consonant,upsid
331,fra,FRENCH,ʒ,consonant,upsid
354,hin,HINDI-URDU,aː,vowel,upsid
354,hin,HINDI-URDU,ãː,vowel,upsid
354,hin,HINDI-URDU,æː,vowel,upsid
354,hin,HINDI-URDU,b,consonant,upsid
354,hin,HINDI-URDU,b̤,consonant,upsid
354,hin,HINDI-URDU,d̪,consonant,upsid
354,hin,HINDI-URDU,d̪̤,consonant,upsid
354,hin,HINDI-URDU,d̠ʒ,consonant,upsid
354,hin,HINDI-URDU,d̠ʒ̤,consonant,upsid
354,hin,HINDI-URDU,ɖ,consonant,upsid
354,hin,HINDI-URDU,ɖ̤,consonant,upsid
354,hin,HINDI-URDU,eː,vowel,upsid
354,hin,HINDI-URDU,ẽː,vowel,upsid
354,hin,HINDI-URDU,ɛ,vowel,upsid
354,hin,HINDI-URDU,ɛ̃,vowel,upsid
354,hin,HINDI-URDU,ɜ,vowel,upsid
354,hin,HINDI-URDU,ɜ̃,vowel,upsid
354,hin,HINDI-URDU,f,consonant,upsid
354,hin,HINDI-URDU,ɡ,consonant,upsid
354,hin,HINDI-URDU,ɡ̤,consonant,upsid
354,hin,HINDI-URDU,ɦ,consonant,upsid
354,hin,HINDI-URDU,iː,vowel,upsid
354,hin,HINDI-URDU,ĩː,vowel,upsid
354,hin,HINDI-URDU,ɪ,vowel,upsid
354,hin,HINDI-URDU,ɪ̃,vowel,upsid
354,hin,HINDI-URDU,j,consonant,upsid
354,hin,HINDI-URDU,k,consonant,upsid
354,hin,HINDI-URDU,kʰ,consonant,upsid
354,hin,HINDI-URDU,l̪|l,consonant,upsid
354,hin,HINDI-URDU,l̪̤|l̤,consonant,upsid
354,hin,HINDI-URDU,m,consonant,upsid
354,hin,HINDI-URDU,m̤,consonant,upsid
354,hin,HINDI-URDU,n̪,consonant,upsid
354,hin,HINDI-URDU,n̪̤,consonant,upsid
354,hin,HINDI-URDU,oː,vowel,upsid
354,hin,HINDI-URDU,õː,vowel,upsid
354,hin,HINDI-URDU,ɔ,vowel,upsid
354,hin,HINDI-URDU,ɔ̃,vowel,upsid
354,hin,HINDI-URDU,p,consonant,upsid
354,hin,HINDI-URDU,pʰ,consonant,upsid
354,hin,HINDI-URDU,q,consonant,upsid
354,hin,HINDI-URDU,r̪|r,consonant,upsid
354,hin,HINDI-URDU,ɽ̃,consonant,upsid
354,hin,HINDI-URDU,ʁ,consonant,upsid
354,hin,HINDI-URDU,s̪|s,consonant,upsid
354,hin,HINDI-URDU,ʃ,consonant,upsid
354,hin,HINDI-URDU,t̪,consonant,upsid
354,hin,HINDI-URDU,t̪ʰ,consonant,upsid
354,hin,HINDI-URDU,t̠ʃ,consonant,upsid
354,hin,HINDI-URDU,t̠ʃʰ,consonant,upsid
354,hin,HINDI-URDU,ʈ,consonant,upsid
354,hin,HINDI-URDU,ʈʰ,consonant,upsid
354,hin,HINDI-URDU,uː,vowel,upsid
354,hin,HINDI-URDU,ũː,vowel,upsid
354,hin,HINDI-URDU,ʊ,vowel,upsid
354,hin,HINDI-URDU,ʊ̃,vowel,upsid
354,hin,HINDI-URDU,z̪|z,consonant,upsid
354,hin,HINDI-URDU,ʒ,consonant,upsid
354,hin,HINDI-URDU,ʔ,consonant,upsid
354,hin,HINDI-URDU,β̞,consonant,upsid
354,hin,HINDI-URDU,χ,consonant,upsid
384,jpn,JAPANESE,a,vowel,upsid
384,jpn,JAPANESE,b,consonant,upsid
384,jpn,JAPANESE,d̪,consonant,upsid
384,jpn,JAPANESE,ɛ,vowel,upsid
384,jpn,JAPANESE,ɡ,consonant,upsid
384,jpn,JAPANESE,h,consonant,upsid
384,jpn,JAPANESE,i,vowel,upsid
384,jpn,JAPANESE,j,consonant,upsid
384,jpn,JAPANESE,k,consonant,upsid
384,jpn,JAPANESE,m,consonant,upsid
384,jpn,JAPANESE,n̪,consonant,upsid
384,jpn,JAPANESE,ɴ,consonant,upsid
384,jpn,JAPANESE,ɔ,vowel,upsid
384,jpn,JAPANESE,p,consonant,upsid
384,jpn,JAPANESE,ɾ,consonant,upsid
384,jpn,JAPANESE,s̪,consonant,upsid
384,jpn,JAPANESE,t̪,consonant,upsid
384,jpn,JAPANESE,ɯ,vowel,upsid
384,jpn,JAPANESE,w,consonant,upsid
384,jpn,JAPANESE,z̪,consonant,upsid
423,kor,KOREAN,a,vowel,upsid
423,kor,KOREAN,æ,vowel,upsid
423,kor,KOREAN,e,vowel,upsid
423,kor,KOREAN,ɤ̞,vowel,upsid
423,kor,KOREAN,h,consonant,upsid
423,kor,KOREAN,i,vowel,upsid
423,kor,KOREAN,j,consonant,upsid
423,kor,KOREAN,k,consonant,upsid
423,kor,KOREAN,kʰ,consonant,upsid
423,kor,KOREAN,kˀ,consonant,upsid
423,kor,KOREAN,l,consonant,upsid
423,kor,KOREAN,m,consonant,upsid
423,kor,KOREAN,n̪,consonant,upsid
423,kor,KOREAN,ŋ,consonant,upsid
423,kor,KOREAN,o,vowel,upsid
423,kor,KOREAN,ø,vowel,upsid
423,kor,KOREAN,p,consonant,upsid
423,kor,KOREAN,pʰ,consonant,upsid
423,kor,KOREAN,pˀ,consonant,upsid
423,kor,KOREAN,s̪,consonant,upsid
423,kor,KOREAN,s̪ˀ,consonant,upsid
423,kor,KOREAN,t̪,consonant,upsid
423,kor,KOREAN,t̪ʰ,consonant,upsid
423,kor,KOREAN,t̠ʃ,consonant,upsid
423,kor,KOREAN,t̠ʃʰ,consonant,upsid
423,kor,KOREAN,t̠ʃˀ,consonant,upsid
423,kor,KOREAN,t̪ˀ,consonant,upsid
423,kor,KOREAN,u,vowel,upsid
423,kor,KOREAN,ɯ,vowel,upsid
423,kor,KOREAN,ɯi,vowel,upsid
423,kor,KOREAN,w,consonant,upsid
423,kor,KOREAN,y,vowel,upsid
516,pes,FARSI,a̟,vowel,upsid
516,pes,FARSI,ɑ,vowel,upsid
516,pes,FARSI,b,consonant,upsid
516,pes,FARSI,d̪,consonant,upsid
516,pes,FARSI,d̠ʒ,consonant,upsid
516,pes,FARSI,e,vowel,upsid
516,pes,FARSI,f,consonant,upsid
516,pes,FARSI,ɡ,consonant,upsid
516,pes,FARSI,ɢ,consonant,upsid
516,pes,FARSI,h,consonant,upsid
516,pes,FARSI,i,vowel,upsid
516,pes,FARSI,j,consonant,upsid
516,pes,FARSI,kʰ,consonant,upsid
516,pes,FARSI,l,consonant,upsid
516,pes,FARSI,m,consonant,upsid
516,pes,FARSI,n̪,consonant,upsid
516,pes,FARSI,o,vowel,upsid
516,pes,FARSI,pʰ,consonant,upsid
516,pes,FARSI,r,consonant,upsid
516,pes,FARSI,s,consonant,upsid
516,pes,FARSI,ʃ,consonant,upsid
516,pes,FARSI,t̪ʰ,consonant,upsid
516,pes,FARSI,t̠ʃ,consonant,upsid
516,pes,FARSI,u,vowel,upsid
516,pes,FARSI,v,consonant,upsid
516,pes,FARSI,w,consonant,upsid
516,pes,FARSI,z,consonant,upsid
516,pes,FARSI,ʒ,consonant,upsid
516,pes,FARSI,ʔ,consonant,upsid
516,pes,FARSI,χ,consonant,upsid
527,ron,ROMANIAN,a,vowel,upsid
527,ron,ROMANIAN,b,consonant,upsid
527,ron,ROMANIAN,d̪,consonant,upsid
527,ron,ROMANIAN,d̠ʒ,consonant,upsid
527,ron,ROMANIAN,e,vowel,upsid
527,ron,ROMANIAN,e̞a,vowel,upsid
527,ron,ROMANIAN,e̞o̞,vowel,upsid
527,ron,ROMANIAN,ə,vowel,upsid
527,ron,ROMANIAN,f,consonant,upsid
527,ron,ROMANIAN,ɡ,consonant,upsid
527,ron,ROMANIAN,h,consonant,upsid
527,ron,ROMANIAN,i,vowel,upsid
527,ron,ROMANIAN,ɨ,vowel,upsid
527,ron,ROMANIAN,j,consonant,upsid
527,ron,ROMANIAN,k,consonant,upsid
527,ron,ROMANIAN,l̪,consonant,upsid
527,ron,ROMANIAN,m,consonant,upsid
527,ron,ROMANIAN,n̪,consonant,upsid
527,ron,ROMANIAN,o,vowel,upsid
527,ron,ROMANIAN,o̞a,vowel,upsid
527,ron,ROMANIAN,p,consonant,upsid
527,ron,ROMANIAN,r̪,consonant,upsid
527,ron,ROMANIAN,s̪,consonant,upsid
527,ron,ROMANIAN,ʃ,consonant,upsid
527,ron,ROMANIAN,t̪,consonant,upsid
527,ron,ROMANIAN,t̪s̪,consonant,upsid
527,ron,ROMANIAN,t̠ʃ,consonant,upsid
527,ron,ROMANIAN,u,vowel,upsid
527,ron,ROMANIAN,v,consonant,upsid
527,ron,ROMANIAN,w,consonant,upsid
527,ron,ROMANIAN,z̪,consonant,upsid
527,ron,ROMANIAN,ʒ,consonant,upsid
530,rus,RUSSIAN,a,vowel,upsid
530,rus,RUSSIAN,b,consonant,upsid
530,rus,RUSSIAN,bʲ,consonant,upsid
530,rus,RUSSIAN,d̪,consonant,upsid
530,rus,RUSSIAN,d̪ʲ,consonant,upsid
530,rus,RUSSIAN,ɛ,vowel,upsid
530,rus,RUSSIAN,f,consonant,upsid
530,rus,RUSSIAN,fʲ,consonant,upsid
530,rus,RUSSIAN,ɡ,consonant,upsid
530,rus,RUSSIAN,i,vowel,upsid
530,rus,RUSSIAN,j,consonant,upsid
530,rus,RUSSIAN,k,consonant,upsid
530,rus,RUSSIAN,kʲ,consonant,upsid
530,rus,RUSSIAN,l̪ˠ,consonant,upsid
530,rus,RUSSIAN,l̪ʲ,consonant,upsid
530,rus,RUSSIAN,m,consonant,upsid
530,rus,RUSSIAN,mʲ,consonant,upsid
530,rus,RUSSIAN,n̪,consonant,upsid
530,rus,RUSSIAN,n̪ʲ,consonant,upsid
530,rus,RUSSIAN,ɔ,vowel,upsid
530,rus,RUSSIAN,p,consonant,upsid
530,rus,RUSSIAN,pʲ,consonant,upsid
530,rus,RUSSIAN,r̪,consonant,upsid
530,rus,RUSSIAN,r̪ʲ,consonant,upsid
530,rus,RUSSIAN,s̪,consonant,upsid
530,rus,RUSSIAN,s̪ʲ,consonant,upsid
530,rus,RUSSIAN,ʃˠ,consonant,upsid
530,rus,RUSSIAN,t̪,consonant,upsid
530,rus,RUSSIAN,t̪ʲ,consonant,upsid
530,rus,RUSSIAN,ts,consonant,upsid
530,rus,RUSSIAN,t̠ʃ,consonant,upsid
530,rus,RUSSIAN,u,vowel,upsid
530,rus,RUSSIAN,v,consonant,upsid
530,rus,RUSSIAN,vʲ,consonant,upsid
530,rus,RUSSIAN,x,consonant,upsid
530,rus,RUSSIAN,z̪,consonant,upsid
530,rus,RUSSIAN,z̪ʲ,consonant,upsid
530,rus,RUSSIAN,ʒˠ,consonant,upsid
552,som,SOMALI,a,vowel,upsid
552,som,SOMALI,æ,vowel,upsid
552,som,SOMALI,b,consonant,upsid
552,som,SOMALI,d̪,consonant,upsid
552,som,SOMALI,ɖ̰,consonant,upsid
552,som,SOMALI,e̞,vowel,upsid
552,som,SOMALI,ɛ,vowel,upsid
552,som,SOMALI,f,consonant,upsid
552,som,SOMALI,ɡ,consonant,upsid
552,som,SOMALI,ɢ,consonant,upsid
552,som,SOMALI,h,consonant,upsid
552,som,SOMALI,ħ,consonant,upsid
552,som,SOMALI,i,vowel,upsid
552,som,SOMALI,ɪ,vowel,upsid
552,som,SOMALI,j,consonant,upsid
552,som,SOMALI,kʰ,consonant,upsid
552,som,SOMALI,l,consonant,upsid
552,som,SOMALI,m,consonant,upsid
552,som,SOMALI,n,consonant,upsid
552,som,SOMALI,ɔ,vowel,upsid
552,som,SOMALI,ɵ̞,vowel,upsid
552,som,SOMALI,ɾ,consonant,upsid
552,som,SOMALI,s,consonant,upsid
552,som,SOMALI,ʃ,consonant,upsid
552,som,SOMALI,t̪ʰ,consonant,upsid
552,som,SOMALI,t̠ʃ,consonant,upsid
552,som,SOMALI,ʉ̞,vowel,upsid
552,som,SOMALI,ʊ,vowel,upsid
552,som,SOMALI,w,consonant,upsid
552,som,SOMALI,x,consonant,upsid
552,som,SOMALI,ʔ,consonant,upsid
552,som,SOMALI,ʕ,consonant,upsid
553,spa,SPANISH,a,vowel,upsid
553,spa,SPANISH,ð,consonant,upsid
553,spa,SPANISH,ᴅ,consonant,upsid
553,spa,SPANISH,e̞,vowel,upsid
553,spa,SPANISH,f,consonant,upsid
553,spa,SPANISH,ɣ,consonant,upsid
553,spa,SPANISH,i,vowel,upsid
553,spa,SPANISH,j,consonant,upsid
553,spa,SPANISH,k,consonant,upsid
553,spa,SPANISH,l̪,consonant,upsid
553,spa,SPANISH,ʎ,consonant,upsid
553,spa,SPANISH,m,consonant,upsid
553,spa,SPANISH,n̪,consonant,upsid
553,spa,SPANISH,ɲ,consonant,upsid
553,spa,SPANISH,o̞,vowel,upsid
553,spa,SPANISH,p,consonant,upsid
553,spa,SPANISH,r,consonant,upsid
553,spa,SPANISH,s̪,consonant,upsid
553,spa,SPANISH,t̪,consonant,upsid
553,spa,SPANISH,t̠ʃ,consonant,upsid
553,spa,SPANISH,u,vowel,upsid
553,spa,SPANISH,w,consonant,upsid
553,spa,SPANISH,x,consonant,upsid
553,spa,SPANISH,β,consonant,upsid
553,spa,SPANISH,θ,consonant,upsid
597,tur,TURKISH,a,vowel,upsid
597,tur,TURKISH,b,consonant,upsid
597,tur,TURKISH,c,consonant,upsid
597,tur,TURKISH,d̪,consonant,upsid
597,tur,TURKISH,d̠ʒ,consonant,upsid
597,tur,TURKISH,ɛ,vowel,upsid
597,tur,TURKISH,f,consonant,upsid
597,tur,TURKISH,ɡ,consonant,upsid
597,tur,TURKISH,ɣ,consonant,upsid
597,tur,TURKISH,h,consonant,upsid
597,tur,TURKISH,ɪ,vowel,upsid
597,tur,TURKISH,j,consonant,upsid
597,tur,TURKISH,ɟ,consonant,upsid
597,tur,TURKISH,k,consonant,upsid
597,tur,TURKISH,l̪|l,consonant,upsid
597,tur,TURKISH,ʎ,consonant,upsid
597,tur,TURKISH,m,consonant,upsid
597,tur,TURKISH,n̪,consonant,upsid
597,tur,TURKISH,o̞,vowel,upsid
597,tur,TURKISH,œ,vowel,upsid
597,tur,TURKISH,p,consonant,upsid
597,tur,TURKISH,r,consonant,upsid
597,tur,TURKISH,s,consonant,upsid
597,tur,TURKISH,ʃ,consonant,upsid
597,tur,TURKISH,t̪,consonant,upsid
597,tur,TURKISH,t̠ʃ,consonant,upsid
597,tur,TURKISH,ɯ̞,vowel,upsid
597,tur,TURKISH,ʊ,vowel,upsid
597,tur,TURKISH,v,consonant,upsid
597,tur,TURKISH,ʏ,vowel,upsid
597,tur,TURKISH,z,consonant,upsid
597,tur,TURKISH,ʒ,consonant,upsid
597,tur,TURKISH,ʔ,consonant,upsid
1047,cmn,Standard Chinese; Mandarin,a,vowel,ph
1047,cmn,Standard Chinese; Mandarin,ai,vowel,ph
1047,cmn,Standard Chinese; Mandarin,au,vowel,ph
1047,cmn,Standard Chinese; Mandarin,ɕ,consonant,ph
1047,cmn,Standard Chinese; Mandarin,ei,vowel,ph
1047,cmn,Standard Chinese; Mandarin,ə,vowel,ph
1047,cmn,Standard Chinese; Mandarin,ɤ,vowel,ph
1047,cmn,Standard Chinese; Mandarin,f,consonant,ph
1047,cmn,Standard Chinese; Mandarin,i,vowel,ph
1047,cmn,Standard Chinese; Mandarin,ia,vowel,ph
1047,cmn,Standard Chinese; Mandarin,iau,vowel,ph
1047,cmn,Standard Chinese; Mandarin,ie,vowel,ph
1047,cmn,Standard Chinese; Mandarin,iou,vowel,ph
1047,cmn,Standard Chinese; Mandarin,iu,vowel,ph
1047,cmn,Standard Chinese; Mandarin,j,consonant,ph
1047,cmn,Standard Chinese; Mandarin,k,consonant,ph
1047,cmn,Standard Chinese; Mandarin,kʰ,consonant,ph
1047,cmn,Standard Chinese; Mandarin,l,consonant,ph
1047,cmn,Standard Chinese; Mandarin,m,consonant,ph
1047,cmn,Standard Chinese; Mandarin,n,consonant,ph
1047,cmn,Standard Chinese; Mandarin,ŋ,consonant,ph
1047,cmn,Standard Chinese; Mandarin,ou,vowel,ph
1047,cmn,Standard Chinese; Mandarin,p,consonant,ph
1047,cmn,Standard Chinese; Mandarin,pʰ,consonant,ph
1047,cmn,Standard Chinese; Mandarin,ɹ,consonant,ph
1047,cmn,Standard Chinese; Mandarin,s,consonant,ph
1047,cmn,Standard Chinese; Mandarin,ʃ̺,consonant,ph
1047,cmn,Standard Chinese; Mandarin,t,consonant,ph
1047,cmn,Standard Chinese; Mandarin,tɕ,consonant,ph
1047,cmn,Standard Chinese; Mandarin,tɕʰ,consonant,ph
1047,cmn,Standard Chinese; Mandarin,tʰ,consonant,ph
1047,cmn,Standard Chinese; Mandarin,ts,consonant,ph
1047,cmn,Standard Chinese; Mandarin,tsʰ,consonant,ph
1047,cmn,Standard Chinese; Mandarin,t̠ʃ,consonant,ph
1047,cmn,Standard Chinese; Mandarin,t̠ʃ̺ʰ,consonant,ph
1047,cmn,Standard Chinese; Mandarin,u,vowel,ph
1047,cmn,Standard Chinese; Mandarin,ua,vowel,ph
1047,cmn,Standard Chinese; Mandarin,uai,vowel,ph
1047,cmn,Standard Chinese; Mandarin,uei,vowel,ph
1047,cmn,Standard Chinese; Mandarin,uə,vowel,ph
1047,cmn,Standard Chinese; Mandarin,uo,vowel,ph
1047,cmn,Standard Chinese; Mandarin,w,consonant,ph
1047,cmn,Standard Chinese; Mandarin,x,consonant,ph
1047,cmn,Standard Chinese; Mandarin,y,vowel,ph
1047,cmn,Standard Chinese; Mandarin,ye,vowel,ph
1050,nld,Dutch,aː,vowel,ph
1050,nld,Dutch,ɑ,vowel,ph
1050,nld,Dutch,b,consonant,ph
1050,nld,Dutch,d,consonant,ph
1050,nld,Dutch,eː,vowel,ph
1050,nld,Dutch,ɛ,vowel,ph
1050,nld,Dutch,ɛi̯,vowel,ph
1050,nld,Dutch,f,consonant,ph
1050,nld,Dutch,ɣ,consonant,ph
1050,nld,Dutch,ɦ,consonant,ph
1050,nld,Dutch,i,vowel,ph
1050,nld,Dutch,ɪ,vowel,ph
1050,nld,Dutch,j,consonant,ph
1050,nld,Dutch,k,consonant,ph
1050,nld,Dutch,l,consonant,ph
1050,nld,Dutch,ʎ,consonant,ph
1050,nld,Dutch,m,consonant,ph
1050,nld,Dutch,n,consonant,ph
1050,nld,Dutch,ɲ,consonant,ph
1050,nld,Dutch,ŋ,consonant,ph
1050,nld,Dutch,oː,vowel,ph
1050,nld,Dutch,øː,vowel,ph
1050,nld,Dutch,œy,vowel,ph
1050,nld,Dutch,ɔ,vowel,ph
