dataset_id,feature_key,scope,fold,model_id,n_rows,total_trials,total_log_loss,mean_log_loss,layer,measure,variant,held_out_log_likelihood_per_trial,sample_stratum
AN19,tr_6::between_type_word,oof_fold,2.0,M_predictor,1920,1920,1320.47236726655,0.687746024617996,tr_6,between_type_word,ft,-0.6877460246179948,all exposure participants
AN19,tr_6::mean_dissimilarity_word,oof_fold,0.0,M_predictor,1920,1920,1333.31487026289,0.694434828261923,tr_6,mean_dissimilarity_word,ft,-0.6944348282619219,all exposure participants
AN19,tr_6::mean_dissimilarity_word,oof_fold,1.0,M_predictor,1920,1920,1321.81005050142,0.688442734636157,tr_6,mean_dissimilarity_word,ft,-0.6884427346361562,all exposure participants
AN19,tr_6::mean_dissimilarity_word,oof_fold,2.0,M_predictor,1920,1920,1319.74824837437,0.687368879361651,tr_6,mean_dissimilarity_word,ft,-0.687368879361651,all exposure participants
AN19,tr_6::order_word,oof_fold,0.0,M_predictor,1920,1920,1329.4609280437,0.692427566689428,tr_6,order_word,ft,-0.6924275666894271,all exposure participants
AN19,tr_6::order_word,oof_fold,1.0,M_predictor,1920,1920,1322.732060578,0.688922948217706,tr_6,order_word,ft,-0.6889229482177084,all exposure participants
AN19,tr_6::order_word,oof_fold,2.0,M_predictor,1920,1920,1325.59235760667,0.690412686253474,tr_6,order_word,ft,-0.690412686253474,all exposure participants
AN19,tr_6::overall,oof_fold,0.0,M_predictor,1920,1920,1332.62147451789,0.694073684644736,tr_6,overall,ft,-0.6940736846447344,all exposure participants
AN19,tr_6::overall,oof_fold,1.0,M_predictor,1920,1920,1325.12649211977,0.690170047979046,tr_6,overall,ft,-0.6901700479790469,all exposure participants
AN19,tr_6::overall,oof_fold,2.0,M_predictor,1920,1920,1320.59809178804,0.687811506139606,tr_6,overall,ft,-0.6878115061396042,all exposure participants
AN19,tr_6::overall_order_sensitive,oof_fold,0.0,M_predictor,1920,1920,1330.1495202412,0.69278620845896,tr_6,overall_order_sensitive,ft,-0.6927862084589583,all exposure participants
AN19,tr_6::overall_order_sensitive,oof_fold,1.0,M_predictor,1920,1920,1321.88715147851,0.688482891395056,tr_6,overall_order_sensitive,ft,-0.6884828913950574,all exposure participants
AN19,tr_6::overall_order_sensitive,oof_fold,2.0,M_predictor,1920,1920,1323.65005278593,0.68940106915934,tr_6,overall_order_sensitive,ft,-0.6894010691593385,all exposure participants
AN19,tr_6::within_token_word,oof_fold,0.0,M_predictor,1920,1920,1333.61458550376,0.694590929949876,tr_6,within_token_word,ft,-0.694590929949875,all exposure participants
AN19,tr_6::within_token_word,oof_fold,1.0,M_predictor,1920,1920,1323.47683904337,0.689310853668419,tr_6,within_token_word,ft,-0.6893108536684219,all exposure participants
AN19,tr_6::within_token_word,oof_fold,2.0,M_predictor,1920,1920,1318.90582243399,0.686930115851039,tr_6,within_token_word,ft,-0.6869301158510364,all exposure participants
AN19,tr_6::within_type_word,oof_fold,0.0,M_predictor,1920,1920,1331.32802344554,0.693400012211218,tr_6,within_type_word,ft,-0.6934000122112188,all exposure participants
AN19,tr_6::within_type_word,oof_fold,1.0,M_predictor,1920,1920,1324.9263109886,0.690065786973229,tr_6,within_type_word,ft,-0.6900657869732292,all exposure participants
AN19,tr_6::within_type_word,oof_fold,2.0,M_predictor,1920,1920,1321.46698483115,0.688264054599556,tr_6,within_type_word,ft,-0.6882640545995573,all exposure participants
AN19,tr_8::between_type_word,oof_fold,0.0,M_predictor,1920,1920,1331.54896903836,0.693515088040812,tr_8,between_type_word,ft,-0.6935150880408124,all exposure participants
AN19,tr_8::between_type_word,oof_fold,1.0,M_predictor,1920,1920,1325.69937720012,0.690468425625064,tr_8,between_type_word,ft,-0.6904684256250625,all exposure participants
AN19,tr_8::between_type_word,oof_fold,2.0,M_predictor,1920,1920,1320.63998716706,0.687833326649509,tr_8,between_type_word,ft,-0.6878333266495105,all exposure participants
AN19,tr_8::mean_dissimilarity_word,oof_fold,0.0,M_predictor,1920,1920,1333.35123534243,0.694453768407517,tr_8,mean_dissimilarity_word,ft,-0.6944537684075157,all exposure participants
AN19,tr_8::mean_dissimilarity_word,oof_fold,1.0,M_predictor,1920,1920,1321.76983500134,0.688421789063199,tr_8,mean_dissimilarity_word,ft,-0.688421789063198,all exposure participants
AN19,tr_8::mean_dissimilarity_word,oof_fold,2.0,M_predictor,1920,1920,1319.48527540047,0.687231914271076,tr_8,mean_dissimilarity_word,ft,-0.6872319142710782,all exposure participants
AN19,tr_8::order_word,oof_fold,0.0,M_predictor,1920,1920,1330.71086157921,0.693078573739174,tr_8,order_word,ft,-0.6930785737391718,all exposure participants
AN19,tr_8::order_word,oof_fold,1.0,M_predictor,1920,1920,1322.15665651208,0.688623258600041,tr_8,order_word,ft,-0.6886232586000417,all exposure participants
AN19,tr_8::order_word,oof_fold,2.0,M_predictor,1920,1920,1324.18246156943,0.689678365400747,tr_8,order_word,ft,-0.6896783654007448,all exposure participants
AN19,tr_8::overall,oof_fold,0.0,M_predictor,1920,1920,1332.34408488305,0.69392921087659,tr_8,overall,ft,-0.6939292108765885,all exposure participants
AN19,tr_8::overall,oof_fold,1.0,M_predictor,1920,1920,1323.28308206485,0.689209938575445,tr_8,overall,ft,-0.6892099385754428,all exposure participants
AN19,tr_8::overall,oof_fold,2.0,M_predictor,1920,1920,1318.53579709859,0.686737394322182,tr_8,overall,ft,-0.6867373943221823,all exposure participants
AN19,tr_8::overall_order_sensitive,oof_fold,0.0,M_predictor,1920,1920,1330.99510249482,0.69322661588272,tr_8,overall_order_sensitive,ft,-0.6932266158827187,all exposure participants
AN19,tr_8::overall_order_sensitive,oof_fold,1.0,M_predictor,1920,1920,1321.73986700765,0.688406180733152,tr_8,overall_order_sensitive,ft,-0.6884061807331511,all exposure participants
AN19,tr_8::overall_order_sensitive,oof_fold,2.0,M_predictor,1920,1920,1323.354471988,0.689247120827082,tr_8,overall_order_sensitive,ft,-0.6892471208270833,all exposure participants
AN19,tr_8::within_token_word,oof_fold,0.0,M_predictor,1920,1920,1333.26964605895,0.694411273989035,tr_8,within_token_word,ft,-0.6944112739890365,all exposure participants
AN19,tr_8::within_token_word,oof_fold,1.0,M_predictor,1920,1920,1322.75436145386,0.688934563257221,tr_8,within_token_word,ft,-0.6889345632572187,all exposure participants
AN19,tr_8::within_token_word,oof_fold,2.0,M_predictor,1920,1920,1318.64310153562,0.6867932820498,tr_8,within_token_word,ft,-0.6867932820498021,all exposure participants
AN19,tr_8::within_type_word,oof_fold,0.0,M_predictor,1920,1920,1330.12360717722,0.692772712071469,tr_8,within_type_word,ft,-0.6927727120714687,all exposure participants
AN19,tr_8::within_type_word,oof_fold,1.0,M_predictor,1920,1920,1323.86036560567,0.689510607086288,tr_8,within_type_word,ft,-0.6895106070862865,all exposure participants
AN19,tr_8::within_type_word,oof_fold,2.0,M_predictor,1920,1920,1325.01314535012,0.690111013203188,tr_8,within_type_word,ft,-0.6901110132031876,all exposure participants
X21,cnn_2::between_type_phoneme,oof_fold,0.0,M_predictor,5508,5508,2407.57101427321,0.437104396200655,cnn_2,between_type_phoneme,base,-0.43710439620065544,"all test participants, including control"
X21,cnn_2::between_type_phoneme,oof_fold,1.0,M_predictor,5503,5503,2889.70588433907,0.525114643710534,cnn_2,between_type_phoneme,base,-0.5251146437105343,"all test participants, including control"
X21,cnn_2::between_type_phoneme,oof_fold,2.0,M_predictor,5466,5466,2843.65616598072,0.520244450417256,cnn_2,between_type_phoneme,base,-0.5202444504172558,"all test participants, including control"
X21,cnn_2::between_type_sentence,oof_fold,0.0,M_predictor,5508,5508,2407.87767375317,0.437160071487504,cnn_2,between_type_sentence,base,-0.4371600714875036,"all test participants, including control"
X21,cnn_2::between_type_sentence,oof_fold,1.0,M_predictor,5503,5503,2890.50033754711,0.525259011002563,cnn_2,between_type_sentence,base,-0.5252590110025641,"all test participants, including control"
X21,cnn_2::between_type_sentence,oof_fold,2.0,M_predictor,5466,5466,2814.79418817447,0.51496417639489,cnn_2,between_type_sentence,base,-0.5149641763948902,"all test participants, including control"
X21,cnn_2::between_type_word,oof_fold,0.0,M_predictor,5508,5508,2413.67846813658,0.438213229509182,cnn_2,between_type_word,base,-0.43821322950918296,"all test participants, including control"
X21,cnn_2::between_type_word,oof_fold,1.0,M_predictor,5503,5503,2893.15737105095,0.525741844639461,cnn_2,between_type_word,base,-0.5257418446394603,"all test participants, including control"
X21,cnn_2::between_type_word,oof_fold,2.0,M_predictor,5466,5466,2833.07044860876,0.518307802526302,cnn_2,between_type_word,base,-0.5183078025263008,"all test participants, including control"
X21,cnn_2::mean_dissimilarity_phoneme,oof_fold,0.0,M_predictor,5508,5508,2410.92774201105,0.437713823894526,cnn_2,mean_dissimilarity_phoneme,base,-0.4377138238945262,"all test participants, including control"
X21,cnn_2::mean_dissimilarity_phoneme,oof_fold,1.0,M_predictor,5503,5503,2870.2372933757,0.521576829615791,cnn_2,mean_dissimilarity_phoneme,base,-0.5215768296157914,"all test participants, including control"
X21,cnn_2::mean_dissimilarity_phoneme,oof_fold,2.0,M_predictor,5466,5466,2805.33128350644,0.513232946122657,cnn_2,mean_dissimilarity_phoneme,base,-0.5132329461226564,"all test participants, including control"
X21,cnn_2::mean_dissimilarity_sentence,oof_fold,0.0,M_predictor,5508,5508,2415.21851937111,0.438492832129831,cnn_2,mean_dissimilarity_sentence,base,-0.4384928321298311,"all test participants, including control"
X21,cnn_2::mean_dissimilarity_sentence,oof_fold,1.0,M_predictor,5503,5503,2874.01680800935,0.522263639471079,cnn_2,mean_dissimilarity_sentence,base,-0.5222636394710793,"all test participants, including control"
X21,cnn_2::mean_dissimilarity_sentence,oof_fold,2.0,M_predictor,5466,5466,2807.93443327024,0.513709190133597,cnn_2,mean_dissimilarity_sentence,base,-0.5137091901335967,"all test participants, including control"
X21,cnn_2::mean_dissimilarity_word,oof_fold,0.0,M_predictor,5508,5508,2415.18192480743,0.438486188236644,cnn_2,mean_dissimilarity_word,base,-0.43848618823664304,"all test participants, including control"
X21,cnn_2::mean_dissimilarity_word,oof_fold,1.0,M_predictor,5503,5503,2873.77001448816,0.52221879238382,cnn_2,mean_dissimilarity_word,base,-0.5222187923838197,"all test participants, including control"
X21,cnn_2::mean_dissimilarity_word,oof_fold,2.0,M_predictor,5466,5466,2806.72556500963,0.513488028724777,cnn_2,mean_dissimilarity_word,base,-0.5134880287247768,"all test participants, including control"
X21,cnn_2::order_phoneme,oof_fold,0.0,M_predictor,5508,5508,2405.00363917494,0.43663827871731,cnn_2,order_phoneme,base,-0.43663827871730937,"all test participants, including control"
X21,cnn_2::order_phoneme,oof_fold,1.0,M_predictor,5503,5503,2891.93485536536,0.525519690235391,cnn_2,order_phoneme,base,-0.5255196902353916,"all test participants, including control"
X21,cnn_2::order_phoneme,oof_fold,2.0,M_predictor,5466,5466,2827.20515964193,0.517234752953152,cnn_2,order_phoneme,base,-0.5172347529531522,"all test participants, including control"
X21,cnn_2::order_sentence,oof_fold,0.0,M_predictor,5508,5508,2403.71899153151,0.436405045666578,cnn_2,order_sentence,base,-0.4364050456665777,"all test participants, including control"
X21,cnn_2::order_sentence,oof_fold,1.0,M_predictor,5503,5503,2894.71307831491,0.526024546304726,cnn_2,order_sentence,base,-0.5260245463047265,"all test participants, including control"
X21,cnn_2::order_sentence,oof_fold,2.0,M_predictor,5466,5466,2826.31121127045,0.517071205867261,cnn_2,order_sentence,base,-0.5170712058672612,"all test participants, including control"
X21,cnn_2::order_word,oof_fold,0.0,M_predictor,5508,5508,2398.75625488487,0.435504040465662,cnn_2,order_word,base,-0.43550404046566266,"all test participants, including control"
X21,cnn_2::order_word,oof_fold,1.0,M_predictor,5503,5503,2891.1187657508,0.525371391195856,cnn_2,order_word,base,-0.5253713911958567,"all test participants, including control"
X21,cnn_2::order_word,oof_fold,2.0,M_predictor,5466,5466,2816.49711299828,0.515275725027127,cnn_2,order_word,base,-0.5152757250271277,"all test participants, including control"
X21,cnn_2::overall,oof_fold,0.0,M_predictor,5508,5508,2394.45857735461,0.434723779476146,cnn_2,overall,base,-0.4347237794761456,"all test participants, including control"
X21,cnn_2::overall,oof_fold,1.0,M_predictor,5503,5503,2875.68892489747,0.522567494984094,cnn_2,overall,base,-0.522567494984094,"all test participants, including control"
X21,cnn_2::overall,oof_fold,2.0,M_predictor,5466,5466,2841.33651367949,0.519820072023324,cnn_2,overall,base,-0.5198200720233241,"all test participants, including control"
X21,cnn_2::overall_order_sensitive,oof_fold,0.0,M_predictor,5508,5508,2402.05345484697,0.436102660647597,cnn_2,overall_order_sensitive,base,-0.43610266064759806,"all test participants, including control"
X21,cnn_2::overall_order_sensitive,oof_fold,1.0,M_predictor,5503,5503,2893.94635011022,0.525885217174308,cnn_2,overall_order_sensitive,base,-0.5258852171743086,"all test participants, including control"
X21,cnn_2::overall_order_sensitive,oof_fold,2.0,M_predictor,5466,5466,2823.61649166054,0.516578209231713,cnn_2,overall_order_sensitive,base,-0.5165782092317124,"all test participants, including control"
X21,cnn_2::within_token_phoneme,oof_fold,0.0,M_predictor,5508,5508,2416.96333021284,0.438809609697321,cnn_2,within_token_phoneme,base,-0.43880960969732025,"all test participants, including control"
X21,cnn_2::within_token_phoneme,oof_fold,1.0,M_predictor,5503,5503,2893.0994771161,0.525731324207905,cnn_2,within_token_phoneme,base,-0.5257313242079048,"all test participants, including control"
X21,cnn_2::within_token_phoneme,oof_fold,2.0,M_predictor,5466,5466,2848.7498678944,0.521176338802488,cnn_2,within_token_phoneme,base,-0.521176338802488,"all test participants, including control"
X21,cnn_2::within_token_sentence,oof_fold,0.0,M_predictor,5508,5508,2397.44253430913,0.43526552910478,cnn_2,within_token_sentence,base,-0.43526552910478034,"all test participants, including control"
X21,cnn_2::within_token_sentence,oof_fold,1.0,M_predictor,5503,5503,2878.35482502305,0.523051939855178,cnn_2,within_token_sentence,base,-0.5230519398551791,"all test participants, including control"
X21,cnn_2::within_token_sentence,oof_fold,2.0,M_predictor,5466,5466,2846.58347199634,0.520779998535737,cnn_2,within_token_sentence,base,-0.5207799985357373,"all test participants, including control"
X21,cnn_2::within_token_word,oof_fold,0.0,M_predictor,5508,5508,2396.86450343,0.435160585226943,cnn_2,within_token_word,base,-0.43516058522694256,"all test participants, including control"
X21,cnn_2::within_token_word,oof_fold,1.0,M_predictor,5503,5503,2880.91424595854,0.523517035427682,cnn_2,within_token_word,base,-0.5235170354276831,"all test participants, including control"
X21,cnn_2::within_token_word,oof_fold,2.0,M_predictor,5466,5466,2838.58502042499,0.519316688698314,cnn_2,within_token_word,base,-0.519316688698315,"all test participants, including control"
X21,cnn_2::within_type_phoneme,oof_fold,0.0,M_predictor,5508,5508,2408.87565395056,0.437341258887174,cnn_2,within_type_phoneme,base,-0.437341258887175,"all test participants, including control"
X21,cnn_2::within_type_phoneme,oof_fold,1.0,M_predictor,5503,5503,2871.12268587617,0.521737722310771,cnn_2,within_type_phoneme,base,-0.5217377223107705,"all test participants, including control"
X21,cnn_2::within_type_phoneme,oof_fold,2.0,M_predictor,5466,5466,2804.20950092504,0.513027716963966,cnn_2,within_type_phoneme,base,-0.5130277169639663,"all test participants, including control"
X21,cnn_2::within_type_sentence,oof_fold,0.0,M_predictor,5508,5508,2421.37317965462,0.439610235957629,cnn_2,within_type_sentence,base,-0.4396102359576289,"all test participants, including control"
X21,cnn_2::within_type_sentence,oof_fold,1.0,M_predictor,5503,5503,2888.78645237551,0.52494756539624,cnn_2,within_type_sentence,base,-0.5249475653962402,"all test participants, including control"
X21,cnn_2::within_type_sentence,oof_fold,2.0,M_predictor,5466,5466,2819.6562074299,0.515853678637011,cnn_2,within_type_sentence,base,-0.5158536786370106,"all test participants, including control"
X21,cnn_2::within_type_word,oof_fold,0.0,M_predictor,5508,5508,2418.35409028225,0.439062107894381,cnn_2,within_type_word,base,-0.43906210789438094,"all test participants, including control"
X21,cnn_2::within_type_word,oof_fold,1.0,M_predictor,5503,5503,2880.29560923745,0.523404617342804,cnn_2,within_type_word,base,-0.523404617342804,"all test participants, including control"
X21,cnn_2::within_type_word,oof_fold,2.0,M_predictor,5466,5466,2808.62078111521,0.513834756881671,cnn_2,within_type_word,base,-0.5138347568816704,"all test participants, including control"
X21,cnn_3::between_type_phoneme,oof_fold,0.0,M_predictor,5508,5508,2423.32755644867,0.439965061083637,cnn_3,between_type_phoneme,base,-0.4399650610836365,"all test participants, including control"
X21,cnn_3::between_type_phoneme,oof_fold,1.0,M_predictor,5503,5503,2898.60574658846,0.526731918333356,cnn_3,between_type_phoneme,base,-0.5267319183333564,"all test participants, including control"
X21,cnn_3::between_type_phoneme,oof_fold,2.0,M_predictor,5466,5466,2840.83711547352,0.519728707550954,cnn_3,between_type_phoneme,base,-0.519728707550955,"all test participants, including control"
X21,cnn_3::between_type_sentence,oof_fold,0.0,M_predictor,5508,5508,2408.62654870504,0.437296032807741,cnn_3,between_type_sentence,base,-0.4372960328077415,"all test participants, including control"
X21,cnn_3::between_type_sentence,oof_fold,1.0,M_predictor,5503,5503,2895.46503055593,0.526161190360882,cnn_3,between_type_sentence,base,-0.5261611903608813,"all test participants, including control"
X21,cnn_3::between_type_sentence,oof_fold,2.0,M_predictor,5466,5466,2821.36504163383,0.51616630838526,cnn_3,between_type_sentence,base,-0.5161663083852598,"all test participants, including control"
X21,cnn_3::between_type_word,oof_fold,0.0,M_predictor,5508,5508,2424.41900412469,0.440163217887563,cnn_3,between_type_word,base,-0.44016321788756174,"all test participants, including control"
X21,cnn_3::between_type_word,oof_fold,1.0,M_predictor,5503,5503,2896.7660638566,0.526397612912338,cnn_3,between_type_word,base,-0.5263976129123387,"all test participants, including control"
X21,cnn_3::between_type_word,oof_fold,2.0,M_predictor,5466,5466,2827.76651968983,0.517337453291225,cnn_3,between_type_word,base,-0.5173374532912239,"all test participants, including control"
X21,cnn_3::mean_dissimilarity_phoneme,oof_fold,0.0,M_predictor,5508,5508,2414.43971872872,0.438351437677691,cnn_3,mean_dissimilarity_phoneme,base,-0.43835143767769064,"all test participants, including control"
X21,cnn_3::mean_dissimilarity_phoneme,oof_fold,1.0,M_predictor,5503,5503,2878.28700009663,0.523039614773148,cnn_3,mean_dissimilarity_phoneme,base,-0.5230396147731474,"all test participants, including control"
X21,cnn_3::mean_dissimilarity_phoneme,oof_fold,2.0,M_predictor,5466,5466,2813.9190348163,0.514804067840522,cnn_3,mean_dissimilarity_phoneme,base,-0.5148040678405232,"all test participants, including control"
X21,cnn_3::mean_dissimilarity_sentence,oof_fold,0.0,M_predictor,5508,5508,2416.36076686068,0.438700211848344,cnn_3,mean_dissimilarity_sentence,base,-0.43870021184834423,"all test participants, including control"
X21,cnn_3::mean_dissimilarity_sentence,oof_fold,1.0,M_predictor,5503,5503,2876.40801334326,0.522698167062196,cnn_3,mean_dissimilarity_sentence,base,-0.5226981670621952,"all test participants, including control"
X21,cnn_3::mean_dissimilarity_sentence,oof_fold,2.0,M_predictor,5466,5466,2811.24671466615,0.514315169166876,cnn_3,mean_dissimilarity_sentence,base,-0.5143151691668771,"all test participants, including control"
X21,cnn_3::mean_dissimilarity_word,oof_fold,0.0,M_predictor,5508,5508,2416.4412302886,0.438714820313834,cnn_3,mean_dissimilarity_word,base,-0.4387148203138344,"all test participants, including control"
X21,cnn_3::mean_dissimilarity_word,oof_fold,1.0,M_predictor,5503,5503,2876.02671591321,0.522628878050738,cnn_3,mean_dissimilarity_word,base,-0.5226288780507378,"all test participants, including control"
X21,cnn_3::mean_dissimilarity_word,oof_fold,2.0,M_predictor,5466,5466,2810.02673284372,0.514091974541479,cnn_3,mean_dissimilarity_word,base,-0.5140919745414781,"all test participants, including control"
X21,cnn_3::order_phoneme,oof_fold,0.0,M_predictor,5508,5508,2416.16689120268,0.438665012927138,cnn_3,order_phoneme,base,-0.43866501292713866,"all test participants, including control"
X21,cnn_3::order_phoneme,oof_fold,1.0,M_predictor,5503,5503,2896.02132306172,0.526262279313414,cnn_3,order_phoneme,base,-0.5262622793134145,"all test participants, including control"
X21,cnn_3::order_phoneme,oof_fold,2.0,M_predictor,5466,5466,2828.78049422071,0.517522959059771,cnn_3,order_phoneme,base,-0.5175229590597713,"all test participants, including control"
X21,cnn_3::order_sentence,oof_fold,0.0,M_predictor,5508,5508,2416.28496830533,0.43868645030961,cnn_3,order_sentence,base,-0.4386864503096097,"all test participants, including control"
X21,cnn_3::order_sentence,oof_fold,1.0,M_predictor,5503,5503,2897.17008612751,0.526471031460568,cnn_3,order_sentence,base,-0.5264710314605687,"all test participants, including control"
X21,cnn_3::order_sentence,oof_fold,2.0,M_predictor,5466,5466,2826.1126585428,0.517034880816465,cnn_3,order_sentence,base,-0.5170348808164654,"all test participants, including control"
X21,cnn_3::order_word,oof_fold,0.0,M_predictor,5508,5508,2414.1878894402,0.438305717037074,cnn_3,order_word,base,-0.43830571703707333,"all test participants, including control"
X21,cnn_3::order_word,oof_fold,1.0,M_predictor,5503,5503,2892.6997911365,0.525658693646466,cnn_3,order_word,base,-0.5256586936464656,"all test participants, including control"
X21,cnn_3::order_word,oof_fold,2.0,M_predictor,5466,5466,2824.82421262748,0.516799160744142,cnn_3,order_word,base,-0.516799160744142,"all test participants, including control"
X21,cnn_3::overall,oof_fold,0.0,M_predictor,5508,5508,2411.18967068962,0.437761378120847,cnn_3,overall,base,-0.43776137812084603,"all test participants, including control"
X21,cnn_3::overall,oof_fold,1.0,M_predictor,5503,5503,2890.0669714569,0.525180260123006,cnn_3,overall,base,-0.5251802601230056,"all test participants, including control"
X21,cnn_3::overall,oof_fold,2.0,M_predictor,5466,5466,2844.18768521135,0.520341691403467,cnn_3,overall,base,-0.5203416914034669,"all test participants, including control"
X21,cnn_3::overall_order_sensitive,oof_fold,0.0,M_predictor,5508,5508,2415.23289488642,0.43849544206362,cnn_3,overall_order_sensitive,base,-0.43849544206362023,"all test participants, including control"
X21,cnn_3::overall_order_sensitive,oof_fold,1.0,M_predictor,5503,5503,2896.65043796484,0.526376601483707,cnn_3,overall_order_sensitive,base,-0.526376601483707,"all test participants, including control"
X21,cnn_3::overall_order_sensitive,oof_fold,2.0,M_predictor,5466,5466,2825.57344827,0.516936232760702,cnn_3,overall_order_sensitive,base,-0.5169362327607026,"all test participants, including control"
X21,cnn_3::within_token_phoneme,oof_fold,0.0,M_predictor,5508,5508,2422.52047004954,0.4398185312363,cnn_3,within_token_phoneme,base,-0.43981853123629994,"all test participants, including control"
X21,cnn_3::within_token_phoneme,oof_fold,1.0,M_predictor,5503,5503,2897.93353839928,0.526609765291528,cnn_3,within_token_phoneme,base,-0.5266097652915283,"all test participants, including control"
X21,cnn_3::within_token_phoneme,oof_fold,2.0,M_predictor,5466,5466,2830.96646172519,0.517922879935088,cnn_3,within_token_phoneme,base,-0.5179228799350878,"all test participants, including control"
X21,cnn_3::within_token_sentence,oof_fold,0.0,M_predictor,5508,5508,2416.01929800367,0.438638216776266,cnn_3,within_token_sentence,base,-0.4386382167762654,"all test participants, including control"
X21,cnn_3::within_token_sentence,oof_fold,1.0,M_predictor,5503,5503,2892.42950098965,0.525609576774423,cnn_3,within_token_sentence,base,-0.525609576774423,"all test participants, including control"
X21,cnn_3::within_token_sentence,oof_fold,2.0,M_predictor,5466,5466,2844.39456419771,0.520379539736134,cnn_3,within_token_sentence,base,-0.5203795397361344,"all test participants, including control"
X21,cnn_3::within_token_word,oof_fold,0.0,M_predictor,5508,5508,2410.5154937823,0.437638978537091,cnn_3,within_token_word,base,-0.4376389785370915,"all test participants, including control"
X21,cnn_3::within_token_word,oof_fold,1.0,M_predictor,5503,5503,2888.80677789077,0.524951258929815,cnn_3,within_token_word,base,-0.5249512589298146,"all test participants, including control"
X21,cnn_3::within_token_word,oof_fold,2.0,M_predictor,5466,5466,2844.37048208035,0.520375133933471,cnn_3,within_token_word,base,-0.5203751339334706,"all test participants, including control"
X21,cnn_3::within_type_phoneme,oof_fold,0.0,M_predictor,5508,5508,2413.73462297548,0.438223424650596,cnn_3,within_type_phoneme,base,-0.4382234246505955,"all test participants, including control"
X21,cnn_3::within_type_phoneme,oof_fold,1.0,M_predictor,5503,5503,2887.62231599054,0.524736019623939,cnn_3,within_type_phoneme,base,-0.5247360196239397,"all test participants, including control"
X21,cnn_3::within_type_phoneme,oof_fold,2.0,M_predictor,5466,5466,2822.10834374115,0.516302294866658,cnn_3,within_type_phoneme,base,-0.5163022948666575,"all test participants, including control"
X21,cnn_3::within_type_sentence,oof_fold,0.0,M_predictor,5508,5508,2418.06238191612,0.439009147043595,cnn_3,within_type_sentence,base,-0.4390091470435948,"all test participants, including control"
X21,cnn_3::within_type_sentence,oof_fold,1.0,M_predictor,5503,5503,2880.14158515172,0.52337662823037,cnn_3,within_type_sentence,base,-0.5233766282303689,"all test participants, including control"
X21,cnn_3::within_type_sentence,oof_fold,2.0,M_predictor,5466,5466,2812.92916432628,0.514622971885525,cnn_3,within_type_sentence,base,-0.5146229718855251,"all test participants, including control"
X21,cnn_3::within_type_word,oof_fold,0.0,M_predictor,5508,5508,2419.53863748927,0.439277167300158,cnn_3,within_type_word,base,-0.439277167300158,"all test participants, including control"
X21,cnn_3::within_type_word,oof_fold,1.0,M_predictor,5503,5503,2878.60989705575,0.523098291305788,cnn_3,within_type_word,base,-0.5230982913057878,"all test participants, including control"
X21,cnn_3::within_type_word,oof_fold,2.0,M_predictor,5466,5466,2808.24712205865,0.513766396278567,cnn_3,within_type_word,base,-0.5137663962785675,"all test participants, including control"
X21,cnn_4::between_type_phoneme,oof_fold,0.0,M_predictor,5508,5508,2427.29400028956,0.440685185237756,cnn_4,between_type_phoneme,base,-0.44068518523775596,"all test participants, including control"
X21,cnn_4::between_type_phoneme,oof_fold,1.0,M_predictor,5503,5503,2893.17976902235,0.525745914777822,cnn_4,between_type_phoneme,base,-0.5257459147778212,"all test participants, including control"
X21,cnn_4::between_type_phoneme,oof_fold,2.0,M_predictor,5466,5466,2828.9766315526,0.51755884221599,cnn_4,between_type_phoneme,base,-0.5175588422159897,"all test participants, including control"
X21,cnn_4::between_type_sentence,oof_fold,0.0,M_predictor,5508,5508,2418.10286660061,0.439016497204178,cnn_4,between_type_sentence,base,-0.43901649720417757,"all test participants, including control"
X21,cnn_4::between_type_sentence,oof_fold,1.0,M_predictor,5503,5503,2898.5379408582,0.526719596739633,cnn_4,between_type_sentence,base,-0.5267195967396329,"all test participants, including control"
X21,cnn_4::between_type_sentence,oof_fold,2.0,M_predictor,5466,5466,2827.10551410495,0.517216522887842,cnn_4,between_type_sentence,base,-0.517216522887843,"all test participants, including control"
X21,cnn_4::between_type_word,oof_fold,0.0,M_predictor,5508,5508,2422.66963002365,0.439845611841621,cnn_4,between_type_word,base,-0.43984561184162124,"all test participants, including control"
X21,cnn_4::between_type_word,oof_fold,1.0,M_predictor,5503,5503,2892.07815862144,0.525545731168715,cnn_4,between_type_word,base,-0.5255457311687152,"all test participants, including control"
X21,cnn_4::between_type_word,oof_fold,2.0,M_predictor,5466,5466,2823.75363408557,0.516603299320448,cnn_4,between_type_word,base,-0.5166032993204482,"all test participants, including control"
X21,cnn_4::mean_dissimilarity_phoneme,oof_fold,0.0,M_predictor,5508,5508,2417.35017355352,0.438879842693087,cnn_4,mean_dissimilarity_phoneme,base,-0.43887984269308644,"all test participants, including control"
X21,cnn_4::mean_dissimilarity_phoneme,oof_fold,1.0,M_predictor,5503,5503,2883.33730718305,0.523957351841369,cnn_4,mean_dissimilarity_phoneme,base,-0.5239573518413684,"all test participants, including control"
X21,cnn_4::mean_dissimilarity_phoneme,oof_fold,2.0,M_predictor,5466,5466,2819.11378183571,0.515754442340964,cnn_4,mean_dissimilarity_phoneme,base,-0.5157544423409641,"all test participants, including control"
