speaker_id,canonical_phone,mean_distance,n_word_types,n_phone_intervals,language,branch,analysis
AN19.SPA.sf4,m,33.688518547470935,8,8,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,n,49.15512729373219,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,ng,26.761992879814066,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,ow,51.934518361971755,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,oy,36.52070947701248,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,p,49.216228390359845,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,r,42.18441926630346,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,s,29.93370040321051,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,sh,12.556715321426756,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,t,55.79467603889376,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,th,46.90798397293589,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,uh,28.188063776994127,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,uw,28.99219154793492,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,v,20.638913411523028,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,w,44.74639476407219,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,y,27.885518522235873,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,aa,32.79728162307204,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,ae,41.23499162337039,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,ah,40.78160787481562,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,ao,46.663083423737554,3,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,ay,36.345229152820856,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,b,45.371895467501844,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,ch,22.372517110994682,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,d,38.54193790312001,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,eh,44.35362667154869,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,er,21.35795989870034,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,ey,27.176133242085854,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,f,35.1526383202045,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,g,49.85237968472647,8,8,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,hh,36.1231514851169,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,ih,47.241474711244734,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,iy,29.875695355691274,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,jh,37.56855102218836,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,k,45.877958581463645,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,l,29.413283732166644,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,m,37.28720637734613,8,8,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,n,47.15394988189801,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,ng,27.613819853494288,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,ow,24.78442819808163,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,oy,29.485994287240725,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,p,42.32288289313137,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,r,42.29675053418171,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,s,21.757544960587296,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,sh,16.536657449346617,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,t,48.25907375853759,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,th,43.15369949181289,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,uh,24.569157984013152,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,uw,22.297412587424645,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,v,39.612188790750146,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,w,62.10337506210469,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf5,y,29.492034321880624,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,aa,34.6939719926202,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,ae,28.195096437173113,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,ah,56.79229104906266,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,ao,62.942296376045675,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,ay,42.839461480383946,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,b,43.373036935218536,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,ch,30.68457586888291,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,d,35.0662259061804,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,eh,63.5843288310865,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,er,29.35726188095309,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,ey,31.093349708085867,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,f,47.6731805938955,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,g,37.95031421043092,8,8,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,hh,24.105774602858553,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,ih,43.62079652484107,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,iy,29.36065921405661,8,8,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,jh,36.006989994187556,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,k,22.229172654552748,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,l,18.855246325077196,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,m,39.86688817302439,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,n,27.32854440441771,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,ng,23.523378439187717,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,ow,32.42877107935083,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,oy,35.62736136748594,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,p,40.48672969108555,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,r,37.044151170981,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,s,30.75676236614676,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,sh,24.548697004873237,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,t,46.27602134395619,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,th,43.053514939924646,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,uh,23.481088765222392,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,uw,28.410550085172243,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,v,27.560403910889498,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,w,41.575526966400005,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf6,y,51.40130660848712,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,aa,47.76479743157228,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,ae,36.430231069960705,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,ah,46.84543785947657,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,ao,57.461726480949,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,ay,38.381099033665016,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,b,52.66014497270787,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,ch,22.599140728070324,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,d,40.573183167028525,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,eh,43.52314249019648,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,er,24.879820702675392,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,ey,25.70247068366283,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,f,32.835008659079875,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,g,48.254878815609736,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,hh,34.019438473703254,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,ih,36.87054596571119,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,iy,31.493124908339485,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,jh,45.88671805448498,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,k,42.077643315320394,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,l,27.0367845653947,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,m,43.11535470726085,8,8,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,ng,49.73102055655298,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,ow,20.783662080098978,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,oy,36.31055587784222,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,p,35.62693338253689,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,r,45.37969922186204,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,s,21.72621484446671,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,sh,25.608273366101933,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,t,43.38653364065108,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,th,47.523193352100016,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,uh,26.943985112424134,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,uw,34.000560976006845,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,v,37.28423056577603,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,w,59.04147412342841,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sm2,y,55.49077328254025,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,aa,36.46654222784995,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,ae,28.944605785102873,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,ah,52.366848700446134,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,ao,49.82702058727362,2,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,ay,34.48904573643027,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,b,48.4376915959283,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,ch,39.41523211474217,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,d,36.795364187447234,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,eh,58.269448885675956,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,er,31.705558614746312,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,ey,33.60251001912075,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,f,31.95329370778518,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,g,49.52830644716244,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,hh,34.57147624903024,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,ih,52.765446820930435,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,iy,38.73935566102397,8,8,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,jh,47.1520616262893,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,k,32.92235974140409,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,l,16.829875129148363,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,m,37.49392220081185,9,9,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,n,47.57613665556473,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,ng,37.59586813088063,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,ow,37.8308365278084,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,oy,34.27121148792094,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,p,52.011029236656725,8,8,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,r,54.12136552232439,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,s,33.07505512391462,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,sh,18.193990488730183,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,t,44.02523814484823,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,th,44.43517531376379,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,uh,25.104845918644195,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,uw,25.60882545278602,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,v,29.841749854170768,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm3,w,61.87452752536035,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,aa,46.34914542406536,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,ae,25.320199621364086,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,ah,40.99419616010049,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,ao,43.11164802203333,3,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,ay,29.73614766533487,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,b,43.707099409123735,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,ch,21.637442684400284,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,d,31.8238920951383,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,eh,54.07155900557268,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,er,27.347353803793325,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,ey,22.59421181106906,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,f,42.94732565293288,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,g,48.094129545718786,8,8,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,hh,24.040238443513587,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,ih,57.89134269578049,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,iy,37.12578054455779,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,jh,32.82198657865331,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,k,50.110696200216296,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,l,25.763655054466646,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,m,34.47006746944945,8,8,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,n,51.15042215489535,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,ng,38.28820834502974,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,ow,24.462793700931858,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,oy,40.4839925940928,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,p,46.27217731885362,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,r,32.74979084066958,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,s,19.193511892873186,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,sh,9.859464902791935,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,t,56.73145583363947,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,th,43.63509716755615,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,uh,36.36551346081566,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,uw,16.822928530088696,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,v,19.506102808471493,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,w,49.90615054043363,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sm4,y,34.03448774616947,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,aa,45.44488216975375,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,ae,23.074053362844285,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,ah,29.240454771574232,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,ao,36.141551749268146,3,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,ay,31.063736159835116,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,b,32.752663942959515,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,ch,24.255597768384582,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,d,43.14637568505868,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,eh,42.96344640660902,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,er,22.719806249528386,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,ey,29.643213790516512,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,f,45.32221512400594,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,g,34.71853032420166,10,10,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,hh,39.60689636790588,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,ih,41.261794327338,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,iy,29.92846267353725,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,jh,58.56753330633275,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,k,45.61618685727064,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,l,48.38123743673266,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,m,33.50751070006851,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,n,32.41607248414048,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,ng,22.23360216011211,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,ow,35.709488453568085,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,oy,26.177799897403936,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,p,32.767699023158926,8,8,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,r,27.517756833617906,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,s,24.500422336027903,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,sh,18.080152286521148,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,t,57.78912330589893,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,th,54.26943859071081,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,uh,49.731369156030325,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,uw,15.799489797262249,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,v,20.046532180173205,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm5,w,68.8096668691222,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,aa,40.07901247376335,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,ae,23.684818630580665,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,ah,29.866227411819015,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,ao,55.0039158786438,3,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,ay,32.76810173484085,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,b,44.561838821946495,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,ch,22.37268209848812,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,d,41.97250680145621,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,eh,67.19566320430035,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,er,28.02055139237416,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,ey,22.901143111606018,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,f,48.93596927058943,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,g,43.714985648943596,10,10,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,hh,22.228534477821174,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,ih,69.89741190763606,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,iy,27.21981768182534,8,8,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,jh,35.512592241715545,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,k,39.4850091781019,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,l,34.3308625321956,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,m,41.745901774909086,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,n,52.130460740817064,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,ng,23.941769014341123,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,ow,55.471676071223115,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,oy,33.448885561352036,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,p,36.284080750838214,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,r,30.256467627802266,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,s,25.559934063947086,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,sh,36.94284164891243,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,t,41.89390698605313,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,th,42.43719364049421,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,uh,53.280627606151,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,uw,33.001163502245134,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,v,55.4554246992125,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,w,88.48892064489935,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sm6,y,29.772338436403192,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,aa,47.03225742639641,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,ae,48.69828268402085,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,ah,35.79542999472557,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,ao,41.7735019722343,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,ay,32.854702601649535,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,b,46.176253134491276,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,ch,20.134530402641648,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,d,49.891513337199946,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,eh,47.31986977364131,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,er,20.393109790783736,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,ey,34.18909358858831,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,f,39.161925053599994,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,g,52.7811656043458,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,hh,62.98356020971945,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,ih,41.37013832111332,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,iy,30.975319446539775,9,9,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,jh,48.082588631727454,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,k,48.692955847803155,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,l,25.595104022015576,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,m,36.2085279550864,8,8,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,ow,27.12161688366973,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,oy,30.455139155741026,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,p,39.589572232620256,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,r,39.17575289050748,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,s,27.03417795226363,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,sh,27.770798350674834,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,t,62.89185413565215,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,th,50.12380393444685,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,uh,33.22678894681728,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,uw,40.18382068931896,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,v,23.966167112373043,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,w,86.41565940338819,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sm7,y,35.776143846259785,1,1,Spanish,Romance,six_reference_complete
AN19.KOR.kf1,s,31.66904638185748,4,4,Korean,Koreanic,qc_filtered_six_reference_complete
AN19.KOR.kf2,iy,12.67065709401779,1,1,Korean,Koreanic,qc_filtered_six_reference_complete
AN19.KOR.kf2,s,25.53104200742722,3,3,Korean,Koreanic,qc_filtered_six_reference_complete
AN19.KOR.kf3,iy,17.502268972685812,2,2,Korean,Koreanic,qc_filtered_six_reference_complete
AN19.KOR.kf3,s,30.684005514314286,4,4,Korean,Koreanic,qc_filtered_six_reference_complete
AN19.KOR.kf4,iy,14.260385535216669,1,1,Korean,Koreanic,qc_filtered_six_reference_complete
AN19.KOR.kf4,s,29.054712721590043,5,5,Korean,Koreanic,qc_filtered_six_reference_complete
AN19.KOR.kf5,iy,22.904410514308857,2,2,Korean,Koreanic,qc_filtered_six_reference_complete
AN19.KOR.kf5,s,37.6936898328089,2,2,Korean,Koreanic,qc_filtered_six_reference_complete
AN19.KOR.kf6,iy,20.135970499783106,2,2,Korean,Koreanic,qc_filtered_six_reference_complete
AN19.KOR.kf6,s,26.744244594661332,5,5,Korean,Koreanic,qc_filtered_six_reference_complete
AN19.KOR.km1,iy,22.84740711137577,1,1,Korean,Koreanic,qc_filtered_six_reference_complete
AN19.KOR.km1,s,22.344405608311668,4,4,Korean,Koreanic,qc_filtered_six_reference_complete
AN19.KOR.km2,iy,19.84695150945559,3,3,Korean,Koreanic,qc_filtered_six_reference_complete
AN19.KOR.km2,s,25.837670574854258,4,4,Korean,Koreanic,qc_filtered_six_reference_complete
AN19.KOR.km3,s,30.008233321041523,5,5,Korean,Koreanic,qc_filtered_six_reference_complete
AN19.KOR.km6,iy,16.739206664015747,1,1,Korean,Koreanic,qc_filtered_six_reference_complete
AN19.KOR.km6,s,26.44330227819205,3,3,Korean,Koreanic,qc_filtered_six_reference_complete
AN19.KOR.km7,iy,16.75218565796345,2,2,Korean,Koreanic,qc_filtered_six_reference_complete
AN19.KOR.km7,s,25.680604012723983,5,5,Korean,Koreanic,qc_filtered_six_reference_complete
AN19.KOR.km8,iy,48.150381278734265,1,1,Korean,Koreanic,qc_filtered_six_reference_complete
AN19.KOR.km8,s,24.95602384855473,4,4,Korean,Koreanic,qc_filtered_six_reference_complete
AN19.MIX.if1,iy,12.890469836542751,2,2,Albanian,Albanian,qc_filtered_six_reference_complete
AN19.MIX.if1,s,25.45415837852413,5,5,Albanian,Albanian,qc_filtered_six_reference_complete
AN19.MIX.if2,s,25.335579728389337,5,5,Dutch,Germanic,qc_filtered_six_reference_complete
