recording_id,speaker_id,word,accent,source_l1_language,source_filename,source_wav_relpath,legacy_key_collision,config_sha256,human_verified,status,sha256,source_rate,source_channels,decoded_samples,duration_seconds,resampled_samples,chosen_dictionary_variant,model_frames,lexical_identity_unresolved,short_phone_count,low_posterior_phone_count,annotation_word
AN19-rec-d34e3b0720c6a2ee22e3,AN19.SPA.sm6,faith,SPA,Spanish,sm6ew33 faith.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew33 faith.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,a5c8ceb477ad685eb91c60c7a487600b734313cbf0f70d8b4aacfc1a5d8dcfe7,22050,1,13861,0.6286167800453515,10058,0,60,False,1,2,faith
AN19-rec-b03b5a15cff6d889cc5a,AN19.SPA.sm6,pool,SPA,Spanish,sm6ew34 pool.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew34 pool.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,f6931152648046ba7c0651af78afc222f0f6e9d320fed9293d326f9af7056dac,22050,1,9702,0.44,7040,0,42,False,0,2,pool
AN19-rec-d6a8cc909ab11b4c40ec,AN19.SPA.sm6,deep,SPA,Spanish,sm6ew35 deep.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew35 deep.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,cc8fd8bb16b72e169df2f2a143edaf77e99f9c5d3a9d68c404e32a13801c5db1,22050,1,13451,0.6100226757369615,9761,0,59,False,1,1,deep
AN19-rec-1014566eb5aa54096a4c,AN19.SPA.sm6,firm,SPA,Spanish,sm6ew36 firm.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew36 firm.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,e19ddb868226df2580ca17aa1a8ea3dc9720d702ef9e4ba44b6235d544b0535c,22050,1,13263,0.6014965986394558,9624,0,58,False,1,2,firm
AN19-rec-a344a576113923e7a1a0,AN19.SPA.sm6,serve,SPA,Spanish,sm6ew37 serve.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew37 serve.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,48272245f27a1211ce8f974c6d110ae30626e4fbb65cf559146b9418d61ea3b8,22050,1,15446,0.7004988662131519,11208,0,68,False,1,1,serve
AN19-rec-2990aa9e442bb6a1d6e9,AN19.SPA.sm6,reach,SPA,Spanish,sm6ew38 reach.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew38 reach.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,9a07efc80ff7fa33d09550b1e85fb4419d0f44d6529ad9e139c03833bd5dc97f,22050,1,14308,0.6488888888888888,10383,0,62,False,1,2,reach
AN19-rec-9f8cd519ee7a87cdf242,AN19.SPA.sm6,mouth,SPA,Spanish,sm6ew39 mouth.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew39 mouth.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,9a12975443a57d292380b37bd8f4415faa37b7f619c4f1653f496ade3eb14e2e,22050,1,12751,0.5782766439909297,9253,0,55,False,1,2,mouth
AN19-rec-1d32cfe90183582a3708,AN19.SPA.sm6,teeth,SPA,Spanish,sm6ew40 teeth.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew40 teeth.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,e4f76411bf3979594f1de37fdc861a07f57fe965b7127333979428d9c7e705f0,22050,1,10135,0.45963718820861676,7355,0,44,False,1,2,teeth
AN19-rec-288974416912142af6d5,AN19.SPA.sm6,gas,SPA,Spanish,sm6ew41 gas.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew41 gas.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,a3fa7488934f91f69c05e51908000e681a0a43f1e3db2da46b0d598a2c6796d2,22050,1,15046,0.682358276643991,10918,0,66,False,1,1,gas
AN19-rec-f23525cc8ec1560f3532,AN19.SPA.sm6,jack,SPA,Spanish,sm6ew42 jack.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew42 jack.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,983718a2ad6db560e12149d67a29a8b76a63b89fbf7ac3d461906f157f8a9914,22050,1,14271,0.6472108843537415,10356,0,62,False,0,2,jack
AN19-rec-7813f8494f60eace78b7,AN19.SPA.sm6,check,SPA,Spanish,sm6ew43 check.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew43 check.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,c5847fcacabfc1139231675fdbfb7f979c5a51d1b2634b46439442f35a13c3ed,22050,1,9334,0.4233106575963719,6773,0,40,False,1,3,check
AN19-rec-6808e05daf33a990b3f4,AN19.SPA.sm6,king,SPA,Spanish,sm6ew44 king.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew44 king.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,b64ef915acd5ab9942cc16c41501cdeb58492891bb6e218fb0068f487545bbee,22050,1,12477,0.5658503401360544,9054,0,54,False,1,3,king
AN19-rec-c80080dffd21e9e83d73,AN19.SPA.sm6,shape,SPA,Spanish,sm6ew45 shape.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew45 shape.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,3f5d10dba508105b0d429c52c615538149553dcc0050357ba399e2a59ded073c,22050,1,16822,0.7629024943310657,12207,0,74,False,0,1,shape
AN19-rec-9230d05738b8959e0880,AN19.SPA.sm6,learn,SPA,Spanish,sm6ew46 learn.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew46 learn.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,a00f34ec650f684eb764257d5d3e385dc00930736b8bd183f4fa0398d0f4313d,22050,1,13804,0.626031746031746,10017,0,60,False,1,0,learn
AN19-rec-a097e1b85c3d0f589d8c,AN19.SPA.sm6,ship,SPA,Spanish,sm6ew47 ship.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew47 ship.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,ca0abc1277f383370f3780fd4cb0575b5655a1c4b1d5a8fb0846c49ea13fff36,22050,1,16101,0.730204081632653,11684,0,71,False,1,1,ship
AN19-rec-22183dac2b15399b0db9,AN19.SPA.sm6,neck,SPA,Spanish,sm6ew48 neck.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew48 neck.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,dbd9a53b3dba5ffb9c3554e7ddbd6dd92bd9c89f0d18b17b0ca3601d82e33bb5,22050,1,11320,0.5133786848072562,8215,0,49,False,1,1,neck
AN19-rec-ca1468ad9c89a56d70d1,AN19.SPA.sm6,watch,SPA,Spanish,sm6ew49 watch.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew49 watch.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,793a3e2f70bae93f88dbfacdcc8edf14fa40f43eab6bc10e7c6b341d3ba73c0f,22050,1,14123,0.6404988662131519,10248,0,62,False,1,3,watch
AN19-rec-149f85567582121bece1,AN19.SPA.sm6,judge,SPA,Spanish,sm6ew50 judge.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew50 judge.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,766afaf062c25f0c15c5c0835b9e810a1f7eae9344e1655a63b30089c88eb8b4,22050,1,14384,0.6523356009070295,10438,0,63,False,3,1,judge
AN19-rec-00e5bdc4b8f1987faddd,AN19.SPA.sm6,dog,SPA,Spanish,sm6ew51 dog.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew51 dog.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,72dab02843258ffb7300a9c2b874c17a0892c2b4c6508bd2454724c6a7f54aac,22050,1,12283,0.5570521541950113,8913,0,53,False,2,3,dog
AN19-rec-175cfe7929a25018e382,AN19.SPA.sm6,vote,SPA,Spanish,sm6ew52 vote.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew52 vote.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,ae9909d69b753e95b6c7bd8f902dd26fa14d6281697945529a223bbf5cdf5132,22050,1,12284,0.5570975056689342,8914,0,53,False,1,1,vote
AN19-rec-d3787f476a4d22ee3a89,AN19.SPA.sm6,league,SPA,Spanish,sm6ew53 league.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew53 league.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,07c34ae7eafffc2a7717701e67952a8bd5f3bb1dd05f58b9b70750f912520fca,22050,1,10300,0.4671201814058957,7474,0,44,False,0,1,league
AN19-rec-5c6a5ca6b9fd7595f4ed,AN19.SPA.sm6,thick,SPA,Spanish,sm6ew54 thick.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew54 thick.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,1ac580dd589a9b9e8af69a15c8a40073a3c7a446dae5fa4da92e12ef7c424b53,22050,1,12127,0.5499773242630386,8800,0,53,False,2,2,thick
AN19-rec-69ff45dd891af0431d88,AN19.SPA.sm6,page,SPA,Spanish,sm6ew55 page.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew55 page.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,52ade78b81e469eb4d54175ef9e7315b3e89db05305512bb6e57a507b61e976a,22050,1,12925,0.5861678004535147,9379,0,56,False,1,2,page
AN19-rec-539342316efac20665bb,AN19.SPA.sm6,hung,SPA,Spanish,sm6ew56 hung.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew56 hung.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,962f9d9aad31cfa6fc0213a5b3bfd8cb60d89b5235b62883b04d6bdfeb273020,22050,1,14488,0.6570521541950113,10513,0,63,False,1,2,hung
AN19-rec-086ca6773fa677c610ad,AN19.SPA.sm6,join,SPA,Spanish,sm6ew57 join.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew57 join.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,89e5f89f0e1f88a6aadfb31230e2ae4e8f1101aef553e31fd7b6ff3801c3fc13,22050,1,14754,0.6691156462585034,10706,0,65,False,0,2,join
AN19-rec-95e18500c11d0688d844,AN19.SPA.sm6,shop,SPA,Spanish,sm6ew58 shop.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew58 shop.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,7c2509300d18c9ce91289a18d84df1179a9cf7e73b29ce821a07ceeb00863859,22050,1,12094,0.5484807256235827,8776,0,52,False,0,2,shop
AN19-rec-76769dc6584f33c7cb9a,AN19.SPA.sm6,roof,SPA,Spanish,sm6ew59 roof.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew59 roof.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,7351ab8b1cba61d47058424b258ae0ee6c6138bfdec7e3f15227e1d4613770b9,22050,1,12045,0.5462585034013605,8741,0,52,False,2,0,roof
AN19-rec-4cbb4bfa2a27a2835086,AN19.SPA.sm6,leg,SPA,Spanish,sm6ew60 leg.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew60 leg.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,e8cae22b588c1afad291fbaf27896c3eaa13932816fec22b58eb716cfcfb7762,22050,1,12908,0.5853968253968254,9367,0,56,False,2,2,leg
AN19-rec-016cdd9a572af5c8484c,AN19.SPA.sm6,lose,SPA,Spanish,sm6ew61 lose.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew61 lose.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,3dc67b964bddc6cb2c7be1a0f749dc0de5643f02bcfc8054e73c468676838dbb,22050,1,14370,0.6517006802721088,10428,0,63,False,0,0,lose
AN19-rec-1e7187c95ef35574358e,AN19.SPA.sm6,theme,SPA,Spanish,sm6ew62 theme.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew62 theme.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,a9a5938837a8a9702a9897c3c200f9b5cd4def1dba636110596860e5e092ee22,22050,1,11935,0.5412698412698412,8661,0,52,False,2,1,theme
AN19-rec-5e028ed5a82c05b04c53,AN19.SPA.sm6,soil,SPA,Spanish,sm6ew63 soil.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew63 soil.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,d394878210fbd212abfdcf3c9d7afba313649c6e17a7c73d9dd54b6664dc9834,22050,1,16084,0.7294331065759637,11671,0,71,False,1,2,soil
AN19-rec-f2ec9f9ff6558ff95af0,AN19.SPA.sm6,pull,SPA,Spanish,sm6ew64 pull.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew64 pull.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,5d6be4ffab1d466b75f54e65ce5ba200dc4fa19192fc64e8de6adcf128ea8afd,22050,1,11307,0.5127891156462585,8205,0,49,False,1,2,pull
AN19-rec-49fe622d3780357ce227,AN19.SPA.sm6,chain,SPA,Spanish,sm6ew65 chain.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew65 chain.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,6257ecf5560d46631ca90573d9d88aeb277447d00140d19e7e5d83e93ea6dbdb,22050,1,13230,0.6,9600,0,58,False,1,1,chain
AN19-rec-dcea4811323883ccecb8,AN19.SPA.sm6,curve,SPA,Spanish,sm6ew66 curve.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew66 curve.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,ab09304e1b60181e05421b15dc31daa97ef4ddbcc1f4bc7a920f9076f6fb4930,22050,1,15066,0.683265306122449,10933,0,66,False,3,1,curve
AN19-rec-b53d3a55e551fc7e9b11,AN19.SPA.sm6,path,SPA,Spanish,sm6ew67 path.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew67 path.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,6c805fc295a879e9989fc41f687fca5c5ddba918d7d1e2e6ed391110b1a7768c,22050,1,12654,0.5738775510204082,9183,0,55,False,0,2,path
AN19-rec-8b0fa10d9fbaad520e76,AN19.SPA.sm6,dirt,SPA,Spanish,sm6ew68 dirt.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew68 dirt.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,7e09f9f3b0630031d32ddcc3c52b5774bf8fd21bf353d4bce6bb1607433ab452,22050,1,14092,0.6390929705215419,10226,0,62,False,2,2,dirt
AN19-rec-dece1e80a05e275ceb73,AN19.SPA.sm6,vice,SPA,Spanish,sm6ew69 vice.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew69 vice.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,c4da96bd8826dd2bcb1366ef9feb69bf329a5abd51f13ea9a6c9d6aaa03fb12f,22050,1,15036,0.6819047619047619,10911,0,66,False,1,1,vice
AN19-rec-4b917777f8f7ebc476bd,AN19.SPA.sm6,rough,SPA,Spanish,sm6ew70 rough.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew70 rough.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,3d3a6dde041a0f1f876f74fa2f2f19be0602c57b21210a2fd02e4448661a8b88,22050,1,11825,0.536281179138322,8581,0,51,False,0,0,rough
AN19-rec-6194338af850ae090e4b,AN19.SPA.sm6,fool,SPA,Spanish,sm6ew71 fool.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew71 fool.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,a7e5893cbb80342703deb11372bcdca2ad55d00e8db4ec449a4e151dfd4e8566,22050,1,11882,0.5388662131519274,8622,0,51,False,1,1,fool
AN19-rec-047c621d6553a487721e,AN19.SPA.sm6,noise,SPA,Spanish,sm6ew72 noise.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew72 noise.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,8fdd76c8a58c647ccfe39aa6d8347744046aea66b7c2515893f540f5af4a4077,22050,1,15092,0.6844444444444444,10952,0,66,False,2,1,noise
AN19-rec-130815f03260aabfc520,AN19.SPA.sm6,wash,SPA,Spanish,sm6ew73 wash.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew73 wash.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,26d4b109af9867377e160c0ac06b58d4aeca8067440f02e58db791e4761a1db3,22050,1,15092,0.6844444444444444,10952,0,66,False,2,2,wash
AN19-rec-3d48bae067ca2ea1bd8c,AN19.SPA.sm6,balm,SPA,Spanish,sm6ew74 balm.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew74 balm.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,27b85f5727f7f927e57d6cb96eaa8c62b7e33f675ad581b0ca0233c1d61da264,22050,1,12122,0.549750566893424,8797,0,53,False,0,3,balm
AN19-rec-129c164716516388a6fb,AN19.SPA.sm6,fig,SPA,Spanish,sm6ew75 fig.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6ew75 fig.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,14b50c33c63b91ead4d8d3f6163f8efbd279c9d9902aef06ad2915f4c4c30743,22050,1,12918,0.5858503401360544,9374,0,56,False,1,2,fig
AN19-rec-2e4e3ede2b5f0a98c9cd,AN19.SPA.sm6,ban,SPA,Spanish,sm6hw01 ban.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6hw01 ban.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,793a2f92874c6ecca1bd3a0983dc1e0e0a161e1c1a296e76efd78992581a5b44,22050,1,14916,0.6764625850340136,10824,0,65,False,1,1,ban
AN19-rec-d5bad0954e8021818baf,AN19.SPA.sm6,bead,SPA,Spanish,sm6hw02 bead.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6hw02 bead.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,7e6d6a15c0cc32f54c69d1b561ea640dfe4b998da598fb89e9d6472046ea7fb0,22050,1,13783,0.6250793650793651,10002,0,60,False,1,2,bead
AN19-rec-f1c87571ad773f28776c,AN19.SPA.sm6,bean,SPA,Spanish,sm6hw03 bean.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6hw03 bean.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,fd20ff739f7b03287fd3573f52fe43f372f96cc27759513e7f910447b38c437b,22050,1,9945,0.45102040816326533,7217,0,43,False,1,2,bean
AN19-rec-ffe7f7eecc0795e75f13,AN19.SPA.sm6,bug,SPA,Spanish,sm6hw04 bug.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6hw04 bug.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,fea82f3c04bd975fa655529432d5faea134c84060670308b80158cbbe92fb654,22050,1,14108,0.6398185941043084,10238,0,62,False,1,3,bug
AN19-rec-c2223c0cc819196c8b38,AN19.SPA.sm6,bum,SPA,Spanish,sm6hw05 bum.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6hw05 bum.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,4f36b4a336a4c8ac7a6366aec52d9946d18c205e6e9670ad754d44b4bd423124,22050,1,13653,0.6191836734693877,9907,0,60,False,3,3,bum
AN19-rec-5c64fd80ae2d4e41e3b9,AN19.SPA.sm6,chat,SPA,Spanish,sm6hw06 chat.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6hw06 chat.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,8416c3b0f4df28e6260bc3a1094388012fd5eafde7dde38689b7630b2a709019,22050,1,14828,0.6724716553287982,10760,0,65,False,2,2,chat
AN19-rec-fcb114a993a204659632,AN19.SPA.sm6,cheer,SPA,Spanish,sm6hw07 cheer.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6hw07 cheer.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,4ac3007285c63995f4c8c9e69ec808dd1889827a61f8326f62d9ed9ba4f4b34c,22050,1,13779,0.6248979591836735,9999,0,60,False,1,2,cheer
AN19-rec-b1809bb7c0c324c84572,AN19.SPA.sm6,comb,SPA,Spanish,sm6hw08 comb.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6hw08 comb.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,2cc40a4a69887b545aafb0dfb42bfddb3f25147b6036b4214dda2c8065b73a8b,22050,1,14219,0.6448526077097506,10318,0,62,False,0,3,comb
AN19-rec-c669721e1464f295520e,AN19.SPA.sm6,caught,SPA,Spanish,sm6hw09 caught.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6hw09 caught.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,7828038eb783c2d6e570958fc6bdc274450e865fe4b790bb636b6385dd6a4a6c,22050,1,13463,0.6105668934240362,9770,0,59,False,0,2,caught
AN19-rec-22be23f68c6685801f9c,AN19.SPA.sm6,den,SPA,Spanish,sm6hw10 den.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6hw10 den.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,d81d559ebe425f144a04c15e49dc577572e4a45f0a123bcf8e1ef4bbf2b98a71,22050,1,13842,0.6277551020408163,10045,0,60,False,1,2,den
AN19-rec-78c0a375f689f1f4567a,AN19.SPA.sm6,dune,SPA,Spanish,sm6hw11 dune.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6hw11 dune.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,81c6de9c751ee7db1285d8f75f3e8f950106abb32f04548f6317fbb7822a0824,22050,1,14557,0.6601814058956916,10563,0,64,False,2,1,dune
AN19-rec-cd519c630dfec9580e74,AN19.SPA.sm6,fade,SPA,Spanish,sm6hw12 fade.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6hw12 fade.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,54c2957632acd13b113897f07eb827b4db67d179ff59729544fa79d31851c5c9,22050,1,14682,0.6658503401360544,10654,0,64,False,0,1,fade
AN19-rec-8847083eb5db6761d5bf,AN19.SPA.sm6,fin,SPA,Spanish,sm6hw13 fin.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6hw13 fin.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,72a9c24bf8e6e8066e5c5e95fa88ad8b164ccbb3434f2c1adcf89f26f875bab5,22050,1,14116,0.6401814058956916,10243,0,62,False,2,2,fin
AN19-rec-bd86267dd3a1daf1a659,AN19.SPA.sm6,goat,SPA,Spanish,sm6hw14 goat.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-Spanish L2-English/sm6/sm6hw14 goat.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,231d76181a71acc84449cb57ba040cc9f0759866c44a146ad85eb2105ec1549c,22050,1,18909,0.8575510204081632,13721,0,83,False,0,2,goat
