speaker_id,canonical_phone,comparison_word,mean_distance,n_phone_intervals,analysis
AN19.KOR.kf6,v,curve,29.827249850610475,1,six_reference_complete
AN19.KOR.kf6,v,love,39.31552416653606,1,six_reference_complete
AN19.KOR.kf6,v,move,23.9955491279223,1,six_reference_complete
AN19.KOR.kf6,v,serve,16.55109641467261,1,six_reference_complete
AN19.KOR.kf6,w,weed,46.64258935192925,1,six_reference_complete
AN19.KOR.km1,aa,caught,94.41060638696693,1,six_reference_complete
AN19.KOR.km1,aa,con,92.8221019482047,1,six_reference_complete
AN19.KOR.km1,aa,shop,63.924236443740654,1,six_reference_complete
AN19.KOR.km1,aa,was,47.13377410283866,1,six_reference_complete
AN19.KOR.km1,aa,wash,28.210528922042567,1,six_reference_complete
AN19.KOR.km1,aa,watch,44.048977137784256,1,six_reference_complete
AN19.KOR.km1,ae,ban,19.291577779241152,1,six_reference_complete
AN19.KOR.km1,ae,lad,99.15744976536833,1,six_reference_complete
AN19.KOR.km1,ae,rat,73.74119102216792,1,six_reference_complete
AN19.KOR.km1,ae,shall,23.782414627445736,1,six_reference_complete
AN19.KOR.km1,ah,bun,96.14347894933512,1,six_reference_complete
AN19.KOR.km1,ah,rut,31.698448871911612,1,six_reference_complete
AN19.KOR.km1,ah,suck,48.81687870448522,1,six_reference_complete
AN19.KOR.km1,ao,chore,71.84897294680889,1,six_reference_complete
AN19.KOR.km1,ao,long,38.08152727451665,1,six_reference_complete
AN19.KOR.km1,ao,wrong,85.22262376292554,2,six_reference_complete
AN19.KOR.km1,ay,lice,30.24185774766652,1,six_reference_complete
AN19.KOR.km1,ay,live,47.59575960796979,1,six_reference_complete
AN19.KOR.km1,ay,rhyme,22.206733730844718,1,six_reference_complete
AN19.KOR.km1,ay,size,19.598780704216257,1,six_reference_complete
AN19.KOR.km1,ay,vice,27.54851954198317,1,six_reference_complete
AN19.KOR.km1,ay,wife,17.365126635273686,1,six_reference_complete
AN19.KOR.km1,b,balm,58.51546877142857,1,six_reference_complete
AN19.KOR.km1,b,bean,24.039435877596954,1,six_reference_complete
AN19.KOR.km1,b,bug,41.39982819716429,1,six_reference_complete
AN19.KOR.km1,ch,chain,19.846766168522002,1,six_reference_complete
AN19.KOR.km1,ch,check,20.267816962333644,1,six_reference_complete
AN19.KOR.km1,ch,cheer,17.036964999410284,1,six_reference_complete
AN19.KOR.km1,ch,chief,28.714119128277744,1,six_reference_complete
AN19.KOR.km1,d,bead,37.4445271026036,1,six_reference_complete
AN19.KOR.km1,d,den,64.9762892682101,1,six_reference_complete
AN19.KOR.km1,d,doom,52.58521428692065,1,six_reference_complete
AN19.KOR.km1,d,dune,26.173571017189676,1,six_reference_complete
AN19.KOR.km1,d,hid,39.45869970106759,1,six_reference_complete
AN19.KOR.km1,d,pad,16.870548643597232,1,six_reference_complete
AN19.KOR.km1,eh,den,33.398181790400365,1,six_reference_complete
AN19.KOR.km1,eh,leg,63.29987405588093,1,six_reference_complete
AN19.KOR.km1,eh,neck,69.44509696365328,1,six_reference_complete
AN19.KOR.km1,eh,wed,38.61556603227677,1,six_reference_complete
AN19.KOR.km1,er,learn,29.013885130776675,1,six_reference_complete
AN19.KOR.km1,ey,fade,30.06829326280787,1,six_reference_complete
AN19.KOR.km1,ey,lace,41.184103055577204,1,six_reference_complete
AN19.KOR.km1,ey,mace,30.308289787054147,1,six_reference_complete
AN19.KOR.km1,ey,sane,29.38460802545732,1,six_reference_complete
AN19.KOR.km1,ey,shape,24.687720573428724,1,six_reference_complete
AN19.KOR.km1,ey,wail,90.3350676389242,1,six_reference_complete
AN19.KOR.km1,f,fig,49.59850735854488,1,six_reference_complete
AN19.KOR.km1,f,five,63.168766398315825,1,six_reference_complete
AN19.KOR.km1,f,food,34.88920275408406,1,six_reference_complete
AN19.KOR.km1,g,gave,89.93954079419092,1,six_reference_complete
AN19.KOR.km1,g,give,36.78043543744284,1,six_reference_complete
AN19.KOR.km1,g,goat,33.45189795581376,1,six_reference_complete
AN19.KOR.km1,g,god,50.26161126875248,1,six_reference_complete
AN19.KOR.km1,g,gut,59.85827967926368,1,six_reference_complete
AN19.KOR.km1,g,hag,63.15820373494725,1,six_reference_complete
AN19.KOR.km1,g,league,20.44837752264838,1,six_reference_complete
AN19.KOR.km1,hh,hag,50.412045792880065,1,six_reference_complete
AN19.KOR.km1,hh,hid,24.79535249361219,1,six_reference_complete
AN19.KOR.km1,hh,hoot,41.751836805918394,1,six_reference_complete
AN19.KOR.km1,ih,kin,28.774270450240564,1,six_reference_complete
AN19.KOR.km1,ih,sill,18.249345723125554,1,six_reference_complete
AN19.KOR.km1,ih,thick,62.15665187010588,1,six_reference_complete
AN19.KOR.km1,iy,bead,34.29729636150845,1,six_reference_complete
AN19.KOR.km1,iy,chief,26.09791565404426,1,six_reference_complete
AN19.KOR.km1,iy,deep,24.89814620409356,1,six_reference_complete
AN19.KOR.km1,iy,league,22.84740711137577,1,six_reference_complete
AN19.KOR.km1,iy,teat,35.710590510955456,1,six_reference_complete
AN19.KOR.km1,iy,teeth,43.419185211286724,1,six_reference_complete
AN19.KOR.km1,iy,weed,24.74561192151074,1,six_reference_complete
AN19.KOR.km1,jh,jack,13.68995083258354,1,six_reference_complete
AN19.KOR.km1,jh,job,82.43236346317453,1,six_reference_complete
AN19.KOR.km1,jh,join,32.441450096121535,1,six_reference_complete
AN19.KOR.km1,jh,page,51.64910728211019,1,six_reference_complete
AN19.KOR.km1,k,con,90.31577291559665,1,six_reference_complete
AN19.KOR.km1,k,curve,44.42440393634223,1,six_reference_complete
AN19.KOR.km1,k,hack,64.19870387103072,1,six_reference_complete
AN19.KOR.km1,k,jack,19.77254041944094,1,six_reference_complete
AN19.KOR.km1,k,king,27.59818479974724,1,six_reference_complete
AN19.KOR.km1,k,suck,76.04940356490611,1,six_reference_complete
AN19.KOR.km1,k,thick,53.071435632711434,1,six_reference_complete
AN19.KOR.km1,l,hurl,39.499766944967774,1,six_reference_complete
AN19.KOR.km1,l,league,35.48710307934913,1,six_reference_complete
AN19.KOR.km1,m,bum,29.603883821361435,1,six_reference_complete
AN19.KOR.km1,m,doom,42.526075464876186,1,six_reference_complete
AN19.KOR.km1,m,lame,37.89537563606761,1,six_reference_complete
AN19.KOR.km1,m,mall,68.07526623487477,1,six_reference_complete
AN19.KOR.km1,m,mote,59.848342696625444,1,six_reference_complete
AN19.KOR.km1,m,move,55.53053307327702,1,six_reference_complete
AN19.KOR.km1,m,mum,56.00778526350444,1,six_reference_complete
AN19.KOR.km1,m,rhyme,27.873023236523967,1,six_reference_complete
AN19.KOR.km1,m,theme,43.65216646755848,1,six_reference_complete
AN19.KOR.km1,n,fin,32.633974096370906,1,six_reference_complete
AN19.KOR.km1,n,join,33.158690194381506,1,six_reference_complete
AN19.KOR.km1,ng,long,16.053261794776354,1,six_reference_complete
AN19.KOR.km1,ng,young,29.670843980022834,1,six_reference_complete
AN19.KOR.km1,ow,soak,30.611998259534314,1,six_reference_complete
AN19.KOR.km1,oy,noise,34.90077843600444,1,six_reference_complete
AN19.KOR.km1,oy,soil,23.857966234870265,1,six_reference_complete
AN19.KOR.km1,oy,voice,30.94460384170158,1,six_reference_complete
AN19.KOR.km1,p,deep,30.8769354774808,1,six_reference_complete
AN19.KOR.km1,p,page,27.063127410234404,1,six_reference_complete
AN19.KOR.km1,p,pawn,91.37333109541497,1,six_reference_complete
AN19.KOR.km1,p,pool,30.767167021227106,1,six_reference_complete
AN19.KOR.km1,p,pup,43.280844646324965,1,six_reference_complete
AN19.KOR.km1,p,ship,24.008807721146457,1,six_reference_complete
AN19.KOR.km1,r,cheer,16.232469108514884,1,six_reference_complete
AN19.KOR.km1,r,whore,74.17683729797567,1,six_reference_complete
AN19.KOR.km1,s,lice,20.404140433230214,1,six_reference_complete
AN19.KOR.km1,s,mace,42.51481726414757,1,six_reference_complete
AN19.KOR.km1,s,peace,21.047635282657208,1,six_reference_complete
AN19.KOR.km1,s,sane,14.142156800047902,1,six_reference_complete
AN19.KOR.km1,s,soak,12.316507935820985,1,six_reference_complete
AN19.KOR.km1,s,soil,18.336679338139565,1,six_reference_complete
AN19.KOR.km1,sh,hash,35.46279181192864,1,six_reference_complete
AN19.KOR.km1,sh,shall,12.156486412058152,1,six_reference_complete
AN19.KOR.km1,sh,ship,8.479889118941946,1,six_reference_complete
AN19.KOR.km1,sh,shop,56.583307613090945,1,six_reference_complete
AN19.KOR.km1,t,gut,25.647233587748193,1,six_reference_complete
AN19.KOR.km1,t,hoot,39.76848066127917,1,six_reference_complete
AN19.KOR.km1,t,route,44.81296975730671,1,six_reference_complete
AN19.KOR.km1,t,thought,56.69852279326674,1,six_reference_complete
AN19.KOR.km1,t,white,43.68347052861048,1,six_reference_complete
AN19.KOR.km1,th,both,30.597237202200215,1,six_reference_complete
AN19.KOR.km1,th,death,52.52915208623648,1,six_reference_complete
AN19.KOR.km1,th,faith,60.78526185200152,1,six_reference_complete
AN19.KOR.km1,th,path,36.425763377101426,1,six_reference_complete
AN19.KOR.km1,th,theme,32.7804189577242,1,six_reference_complete
AN19.KOR.km1,uh,pull,28.10633341598364,1,six_reference_complete
AN19.KOR.km1,uw,fool,20.246396040015885,1,six_reference_complete
AN19.KOR.km1,uw,lose,35.62807237442489,1,six_reference_complete
AN19.KOR.km1,uw,roof,22.64881434501825,1,six_reference_complete
AN19.KOR.km1,v,curve,64.16735530409524,1,six_reference_complete
AN19.KOR.km1,v,love,34.55623613392351,1,six_reference_complete
AN19.KOR.km1,v,serve,28.326794306932836,1,six_reference_complete
AN19.KOR.km1,w,weed,58.110835047241494,1,six_reference_complete
AN19.KOR.km1,w,wick,40.43630099084093,1,six_reference_complete
AN19.KOR.km2,aa,caught,61.34009744582494,1,six_reference_complete
AN19.KOR.km2,aa,shop,19.620570539989433,1,six_reference_complete
AN19.KOR.km2,aa,was,22.95196490479057,1,six_reference_complete
AN19.KOR.km2,aa,wash,23.201045610408624,1,six_reference_complete
AN19.KOR.km2,aa,watch,26.2954853958784,1,six_reference_complete
AN19.KOR.km2,ae,ban,19.085779895735456,1,six_reference_complete
AN19.KOR.km2,ae,lad,73.16603416641449,1,six_reference_complete
AN19.KOR.km2,ae,mat,47.562690849191775,1,six_reference_complete
AN19.KOR.km2,ae,rat,24.819946781212327,1,six_reference_complete
AN19.KOR.km2,ae,shall,23.752670804747055,1,six_reference_complete
AN19.KOR.km2,ah,bun,14.31729687884359,1,six_reference_complete
AN19.KOR.km2,ah,rut,35.64860272869851,1,six_reference_complete
AN19.KOR.km2,ah,suck,30.07192549259689,1,six_reference_complete
AN19.KOR.km2,ao,chore,59.88151557716975,1,six_reference_complete
AN19.KOR.km2,ao,long,28.657637527221144,1,six_reference_complete
AN19.KOR.km2,ao,wrong,24.029343173305882,2,six_reference_complete
AN19.KOR.km2,ay,lice,25.17519608024647,1,six_reference_complete
AN19.KOR.km2,ay,rhyme,35.58820105075726,1,six_reference_complete
AN19.KOR.km2,ay,size,21.616777759426316,1,six_reference_complete
AN19.KOR.km2,ay,vice,35.05756712376396,1,six_reference_complete
AN19.KOR.km2,ay,wife,17.464480324813135,1,six_reference_complete
AN19.KOR.km2,b,balm,50.13753013966925,1,six_reference_complete
AN19.KOR.km2,b,bean,36.25596518111903,1,six_reference_complete
AN19.KOR.km2,b,both,59.37517552455262,1,six_reference_complete
AN19.KOR.km2,b,bug,49.704212533653696,1,six_reference_complete
AN19.KOR.km2,b,job,33.70344435721509,1,six_reference_complete
AN19.KOR.km2,ch,check,20.758966315921622,1,six_reference_complete
AN19.KOR.km2,ch,cheer,18.37587382872678,1,six_reference_complete
AN19.KOR.km2,ch,chief,36.24961684930765,1,six_reference_complete
AN19.KOR.km2,d,bead,33.316184779787456,1,six_reference_complete
AN19.KOR.km2,d,den,36.8340869417729,1,six_reference_complete
AN19.KOR.km2,d,doom,29.66788792373997,1,six_reference_complete
AN19.KOR.km2,d,dune,22.537038429148666,1,six_reference_complete
AN19.KOR.km2,d,hid,41.014258854460174,1,six_reference_complete
AN19.KOR.km2,d,pad,88.32291381605965,1,six_reference_complete
AN19.KOR.km2,eh,leg,60.968269209333364,1,six_reference_complete
AN19.KOR.km2,eh,neck,60.084300953614154,1,six_reference_complete
AN19.KOR.km2,eh,wed,22.882700277972003,1,six_reference_complete
AN19.KOR.km2,er,learn,19.86655052557714,1,six_reference_complete
AN19.KOR.km2,ey,fade,17.21501307570485,1,six_reference_complete
AN19.KOR.km2,ey,lace,20.344238374098286,1,six_reference_complete
AN19.KOR.km2,ey,mace,22.79761915810228,1,six_reference_complete
AN19.KOR.km2,ey,sane,22.357034791154195,1,six_reference_complete
AN19.KOR.km2,ey,shape,19.10455983506437,1,six_reference_complete
AN19.KOR.km2,ey,wail,50.103052516584285,1,six_reference_complete
AN19.KOR.km2,f,fig,43.89485230228595,1,six_reference_complete
AN19.KOR.km2,f,firm,22.811387523550554,1,six_reference_complete
AN19.KOR.km2,f,five,55.6027495636034,1,six_reference_complete
AN19.KOR.km2,f,food,26.31523177810766,1,six_reference_complete
AN19.KOR.km2,g,dog,38.62057303693436,1,six_reference_complete
AN19.KOR.km2,g,fig,55.305581947190035,1,six_reference_complete
AN19.KOR.km2,g,gave,15.593656478898994,1,six_reference_complete
AN19.KOR.km2,g,girl,41.04674706227175,1,six_reference_complete
AN19.KOR.km2,g,give,24.544733139861375,1,six_reference_complete
AN19.KOR.km2,g,goat,38.2345354078835,1,six_reference_complete
AN19.KOR.km2,g,god,41.23084877328699,1,six_reference_complete
AN19.KOR.km2,g,gut,40.26304211715766,1,six_reference_complete
AN19.KOR.km2,g,hag,51.20796584196436,1,six_reference_complete
AN19.KOR.km2,g,league,15.250365514706724,1,six_reference_complete
AN19.KOR.km2,hh,hack,11.084769152395202,1,six_reference_complete
AN19.KOR.km2,hh,hid,42.42994047794635,1,six_reference_complete
AN19.KOR.km2,hh,hoot,31.291336748270258,1,six_reference_complete
AN19.KOR.km2,ih,kin,36.73850376779833,1,six_reference_complete
AN19.KOR.km2,ih,mid,30.906630748081994,1,six_reference_complete
AN19.KOR.km2,ih,sill,15.181736582764607,1,six_reference_complete
AN19.KOR.km2,ih,thick,55.16628379828586,1,six_reference_complete
AN19.KOR.km2,iy,bead,26.11491478833212,1,six_reference_complete
AN19.KOR.km2,iy,bean,13.381168786566912,1,six_reference_complete
AN19.KOR.km2,iy,chief,22.627440714211456,1,six_reference_complete
AN19.KOR.km2,iy,deep,16.777756605877546,1,six_reference_complete
AN19.KOR.km2,iy,league,20.044770953467737,1,six_reference_complete
AN19.KOR.km2,iy,teat,33.89488694076241,1,six_reference_complete
AN19.KOR.km2,iy,teeth,44.88839970177501,1,six_reference_complete
AN19.KOR.km2,iy,theme,18.14973646391173,1,six_reference_complete
AN19.KOR.km2,iy,weed,25.570249408910232,1,six_reference_complete
AN19.KOR.km2,jh,jack,27.414888172765387,1,six_reference_complete
AN19.KOR.km2,jh,job,44.06686315576053,1,six_reference_complete
AN19.KOR.km2,jh,join,40.47411723473611,1,six_reference_complete
AN19.KOR.km2,jh,page,34.41671677311669,1,six_reference_complete
AN19.KOR.km2,k,beak,35.144087626540546,1,six_reference_complete
AN19.KOR.km2,k,con,12.458731953675326,1,six_reference_complete
AN19.KOR.km2,k,curve,34.57634666876766,1,six_reference_complete
AN19.KOR.km2,k,hack,18.601967117985478,1,six_reference_complete
AN19.KOR.km2,k,jack,18.8561039399242,1,six_reference_complete
AN19.KOR.km2,k,king,33.76732987085988,1,six_reference_complete
AN19.KOR.km2,k,suck,24.70659475647234,1,six_reference_complete
AN19.KOR.km2,k,thick,49.619577380652515,1,six_reference_complete
AN19.KOR.km2,l,hurl,30.244407623198228,1,six_reference_complete
AN19.KOR.km2,l,lice,17.411133859615337,1,six_reference_complete
AN19.KOR.km2,m,bum,24.225752781229147,1,six_reference_complete
AN19.KOR.km2,m,doom,17.122221709814102,1,six_reference_complete
AN19.KOR.km2,m,lame,37.03383962464318,1,six_reference_complete
AN19.KOR.km2,m,mall,37.33781985670607,1,six_reference_complete
AN19.KOR.km2,m,mote,51.13164295749115,1,six_reference_complete
AN19.KOR.km2,m,move,27.635595853440837,1,six_reference_complete
AN19.KOR.km2,m,theme,29.401618783119968,1,six_reference_complete
AN19.KOR.km2,n,fin,36.9155853392511,1,six_reference_complete
AN19.KOR.km2,n,join,87.42257638211022,1,six_reference_complete
AN19.KOR.km2,ng,long,18.032164273701905,1,six_reference_complete
AN19.KOR.km2,ng,young,33.81948972806059,1,six_reference_complete
AN19.KOR.km2,ow,mote,37.32931000186215,1,six_reference_complete
AN19.KOR.km2,ow,soak,21.939430365943124,1,six_reference_complete
AN19.KOR.km2,oy,noise,46.72290839395168,1,six_reference_complete
AN19.KOR.km2,oy,soil,28.563874446820872,1,six_reference_complete
AN19.KOR.km2,oy,voice,36.814050530387355,1,six_reference_complete
AN19.KOR.km2,p,deep,35.41546191404565,1,six_reference_complete
AN19.KOR.km2,p,page,32.20650365447738,1,six_reference_complete
AN19.KOR.km2,p,path,50.1140268911262,1,six_reference_complete
AN19.KOR.km2,p,pawn,87.64529743064567,1,six_reference_complete
AN19.KOR.km2,p,pool,22.12443412753271,1,six_reference_complete
AN19.KOR.km2,p,pup,43.46129452958883,1,six_reference_complete
AN19.KOR.km2,p,ship,39.408835754183244,1,six_reference_complete
AN19.KOR.km2,r,cheer,14.975883157832868,1,six_reference_complete
AN19.KOR.km2,r,rim,60.338075940047666,1,six_reference_complete
AN19.KOR.km2,r,whore,24.350408127709283,1,six_reference_complete
AN19.KOR.km2,s,gas,34.28244282528616,1,six_reference_complete
AN19.KOR.km2,s,lice,84.64779997101283,1,six_reference_complete
AN19.KOR.km2,s,mace,44.47412080566614,1,six_reference_complete
AN19.KOR.km2,s,peace,23.029325304491966,1,six_reference_complete
AN19.KOR.km2,s,sane,14.070587486302877,1,six_reference_complete
AN19.KOR.km2,s,soak,10.523531182161848,1,six_reference_complete
AN19.KOR.km2,s,soil,15.193003380162695,1,six_reference_complete
AN19.KOR.km2,sh,hash,32.45272132502206,1,six_reference_complete
AN19.KOR.km2,sh,shall,14.779557919166628,1,six_reference_complete
AN19.KOR.km2,sh,ship,6.322438758705552,1,six_reference_complete
AN19.KOR.km2,sh,shop,13.014073082728844,1,six_reference_complete
AN19.KOR.km2,t,goat,105.48889903054402,1,six_reference_complete
AN19.KOR.km2,t,gut,48.52890380360015,1,six_reference_complete
AN19.KOR.km2,t,route,66.42777559171692,1,six_reference_complete
AN19.KOR.km2,t,thought,36.75402640795112,1,six_reference_complete
AN19.KOR.km2,t,toot,15.394139429058294,1,six_reference_complete
AN19.KOR.km2,t,white,55.31322917741938,1,six_reference_complete
AN19.KOR.km2,th,both,65.58913335519034,1,six_reference_complete
AN19.KOR.km2,th,death,67.47588730314544,1,six_reference_complete
AN19.KOR.km2,th,faith,31.49526358602776,1,six_reference_complete
AN19.KOR.km2,th,mouth,38.282430528969634,1,six_reference_complete
AN19.KOR.km2,th,theme,27.940992980012638,1,six_reference_complete
AN19.KOR.km2,th,thick,29.323708833977154,1,six_reference_complete
AN19.KOR.km2,uh,full,28.78086376527406,1,six_reference_complete
AN19.KOR.km2,uh,pull,38.789711445739506,1,six_reference_complete
AN19.KOR.km2,uw,fool,32.28051965409585,1,six_reference_complete
AN19.KOR.km2,uw,lose,9.107551608416603,1,six_reference_complete
AN19.KOR.km2,v,love,44.498677515620756,1,six_reference_complete
AN19.KOR.km2,v,move,26.716285390589007,1,six_reference_complete
AN19.KOR.km2,v,serve,13.32856866931624,1,six_reference_complete
AN19.KOR.km2,w,wick,31.47229117386688,1,six_reference_complete
AN19.KOR.km2,y,young,24.76116035902723,1,six_reference_complete
AN19.KOR.km3,aa,caught,56.78322610259835,1,six_reference_complete
AN19.KOR.km3,aa,cod,40.270679706482824,1,six_reference_complete
AN19.KOR.km3,aa,con,31.21337934145244,1,six_reference_complete
AN19.KOR.km3,aa,shop,18.466773539764578,1,six_reference_complete
AN19.KOR.km3,aa,was,39.81079591363836,1,six_reference_complete
AN19.KOR.km3,aa,watch,42.50274231484379,1,six_reference_complete
AN19.KOR.km3,ae,ban,11.094925168906682,1,six_reference_complete
AN19.KOR.km3,ae,lad,35.938049750335466,1,six_reference_complete
AN19.KOR.km3,ae,mat,37.20991823390445,1,six_reference_complete
AN19.KOR.km3,ae,rat,21.656491026656877,1,six_reference_complete
AN19.KOR.km3,ae,shall,23.115360102730307,1,six_reference_complete
AN19.KOR.km3,ah,bun,41.13609153427482,1,six_reference_complete
AN19.KOR.km3,ah,rut,101.35311418421952,1,six_reference_complete
AN19.KOR.km3,ah,suck,36.903770292879166,1,six_reference_complete
AN19.KOR.km3,ao,chore,66.89431846898792,1,six_reference_complete
AN19.KOR.km3,ao,wrong,38.23297415899442,2,six_reference_complete
AN19.KOR.km3,ay,lice,31.259402502449106,1,six_reference_complete
AN19.KOR.km3,ay,live,63.95663459991652,1,six_reference_complete
AN19.KOR.km3,ay,rhyme,22.955580757779675,1,six_reference_complete
AN19.KOR.km3,ay,size,30.565217174731384,1,six_reference_complete
AN19.KOR.km3,ay,vice,30.869109538625327,1,six_reference_complete
AN19.KOR.km3,ay,wife,21.989474135101947,1,six_reference_complete
AN19.KOR.km3,b,balm,47.46128241642217,1,six_reference_complete
AN19.KOR.km3,b,bean,30.704310509485314,1,six_reference_complete
AN19.KOR.km3,b,both,27.925336693061784,1,six_reference_complete
AN19.KOR.km3,b,bug,44.29831444576292,1,six_reference_complete
AN19.KOR.km3,b,job,41.79340961831929,1,six_reference_complete
AN19.KOR.km3,ch,chain,28.556878174123067,1,six_reference_complete
AN19.KOR.km3,ch,check,48.489511920845665,1,six_reference_complete
AN19.KOR.km3,ch,cheer,17.25482181940747,1,six_reference_complete
AN19.KOR.km3,d,bead,35.0614182089142,1,six_reference_complete
AN19.KOR.km3,d,den,36.487177407950995,1,six_reference_complete
AN19.KOR.km3,d,doom,65.46306350881731,1,six_reference_complete
AN19.KOR.km3,d,hid,33.57305901987037,1,six_reference_complete
AN19.KOR.km3,d,pad,15.40217534239001,1,six_reference_complete
AN19.KOR.km3,eh,den,14.88078145980768,1,six_reference_complete
AN19.KOR.km3,eh,neck,56.201594717276016,1,six_reference_complete
AN19.KOR.km3,eh,wed,65.86966989256057,1,six_reference_complete
AN19.KOR.km3,er,learn,21.513909706972612,1,six_reference_complete
AN19.KOR.km3,ey,fade,26.754134985588248,1,six_reference_complete
AN19.KOR.km3,ey,lace,17.6985642656236,1,six_reference_complete
AN19.KOR.km3,ey,mace,22.53050561109534,1,six_reference_complete
AN19.KOR.km3,ey,sane,21.99104363199665,1,six_reference_complete
AN19.KOR.km3,ey,shape,19.73037440200935,1,six_reference_complete
AN19.KOR.km3,ey,wail,32.58665932646648,1,six_reference_complete
AN19.KOR.km3,f,firm,59.268426196703984,1,six_reference_complete
AN19.KOR.km3,f,five,60.964186196366484,1,six_reference_complete
AN19.KOR.km3,f,food,34.94779809472754,1,six_reference_complete
AN19.KOR.km3,g,dog,48.93776730583769,1,six_reference_complete
AN19.KOR.km3,g,gave,107.40038562991616,1,six_reference_complete
AN19.KOR.km3,g,girl,25.860723831019246,1,six_reference_complete
AN19.KOR.km3,g,give,26.95362709894229,1,six_reference_complete
AN19.KOR.km3,g,goat,54.822534758460755,1,six_reference_complete
AN19.KOR.km3,g,god,66.09393229550271,1,six_reference_complete
AN19.KOR.km3,g,gut,50.77978837921521,1,six_reference_complete
AN19.KOR.km3,g,hag,49.23188471390992,1,six_reference_complete
AN19.KOR.km3,g,league,28.91815266848599,1,six_reference_complete
AN19.KOR.km3,hh,hack,11.206506251578231,1,six_reference_complete
AN19.KOR.km3,hh,hag,13.253227106568284,1,six_reference_complete
AN19.KOR.km3,hh,hid,28.081984691857087,1,six_reference_complete
AN19.KOR.km3,hh,hoot,32.197008753816206,1,six_reference_complete
AN19.KOR.km3,ih,kin,25.866828776736202,1,six_reference_complete
AN19.KOR.km3,ih,kit,52.1638318068369,1,six_reference_complete
AN19.KOR.km3,ih,mid,41.25040207002663,1,six_reference_complete
AN19.KOR.km3,ih,sill,33.434414232750605,1,six_reference_complete
AN19.KOR.km3,ih,thick,63.79542587303987,1,six_reference_complete
AN19.KOR.km3,iy,bean,15.732533397280813,1,six_reference_complete
AN19.KOR.km3,iy,chief,50.085504464266826,1,six_reference_complete
AN19.KOR.km3,iy,deep,74.7007533678924,1,six_reference_complete
AN19.KOR.km3,iy,league,77.93530377256356,1,six_reference_complete
AN19.KOR.km3,iy,teat,37.70497896174987,1,six_reference_complete
AN19.KOR.km3,iy,teeth,38.39477114506276,1,six_reference_complete
AN19.KOR.km3,iy,theme,28.073727686696035,1,six_reference_complete
AN19.KOR.km3,iy,weed,27.968221379456626,1,six_reference_complete
AN19.KOR.km3,jh,jack,31.829299166946985,1,six_reference_complete
AN19.KOR.km3,jh,job,55.31073492695694,1,six_reference_complete
AN19.KOR.km3,jh,join,32.819213869616114,1,six_reference_complete
AN19.KOR.km3,jh,page,58.70921472036466,1,six_reference_complete
AN19.KOR.km3,k,beak,55.84844895317997,1,six_reference_complete
AN19.KOR.km3,k,curve,18.04714414052299,1,six_reference_complete
AN19.KOR.km3,k,jack,30.04481942256214,1,six_reference_complete
AN19.KOR.km3,k,king,22.252869819822717,1,six_reference_complete
AN19.KOR.km3,k,suck,52.98993728386949,1,six_reference_complete
AN19.KOR.km3,k,thick,71.41938042388973,1,six_reference_complete
AN19.KOR.km3,l,hurl,29.841475221459802,1,six_reference_complete
AN19.KOR.km3,l,league,24.19830220318049,1,six_reference_complete
AN19.KOR.km3,l,lice,14.255673122427405,1,six_reference_complete
AN19.KOR.km3,m,bum,29.84556104252641,1,six_reference_complete
AN19.KOR.km3,m,lame,33.35381805872478,1,six_reference_complete
AN19.KOR.km3,m,mall,37.730373776680416,1,six_reference_complete
AN19.KOR.km3,m,mote,33.658900716163295,1,six_reference_complete
AN19.KOR.km3,m,move,22.8867484967689,1,six_reference_complete
AN19.KOR.km3,m,rhyme,34.940763123852115,1,six_reference_complete
AN19.KOR.km3,m,theme,20.072062918322185,1,six_reference_complete
AN19.KOR.km3,n,fin,27.536519348495123,1,six_reference_complete
AN19.KOR.km3,n,join,73.68415448639561,1,six_reference_complete
AN19.KOR.km3,ng,long,24.037706732370808,1,six_reference_complete
AN19.KOR.km3,ng,young,31.455706263295667,1,six_reference_complete
AN19.KOR.km3,ow,soak,29.32012954067795,1,six_reference_complete
AN19.KOR.km3,oy,noise,42.98539874268761,1,six_reference_complete
AN19.KOR.km3,oy,soil,16.75999745105584,1,six_reference_complete
AN19.KOR.km3,oy,voice,36.06830977981763,1,six_reference_complete
AN19.KOR.km3,p,deep,58.28392303178822,1,six_reference_complete
AN19.KOR.km3,p,page,10.301903246836622,1,six_reference_complete
AN19.KOR.km3,p,path,26.885750214949194,1,six_reference_complete
AN19.KOR.km3,p,pawn,37.27288649833306,1,six_reference_complete
AN19.KOR.km3,p,pool,20.56413225301894,1,six_reference_complete
AN19.KOR.km3,p,pup,43.6821016859673,1,six_reference_complete
AN19.KOR.km3,p,ship,19.691539175168792,1,six_reference_complete
AN19.KOR.km3,p,shop,47.66051588179217,1,six_reference_complete
AN19.KOR.km3,r,cheer,15.945711064737147,1,six_reference_complete
AN19.KOR.km3,r,rim,58.770254139154495,1,six_reference_complete
AN19.KOR.km3,r,whore,51.73550544917868,1,six_reference_complete
AN19.KOR.km3,s,gas,24.132159760154476,1,six_reference_complete
AN19.KOR.km3,s,lice,43.58545146178138,1,six_reference_complete
AN19.KOR.km3,s,mace,49.12796112555025,1,six_reference_complete
AN19.KOR.km3,s,peace,27.604527383295473,1,six_reference_complete
AN19.KOR.km3,s,sane,18.99151754567404,1,six_reference_complete
