canonical_phone,speaker_id,language,branch,mean_similarity,n_instances
v,AN19.KOR.kf3,Korean,Koreanic,1.4884349436061982e-06,3
v,AN19.KOR.kf4,Korean,Koreanic,0.0005135976913759412,4
v,AN19.KOR.kf5,Korean,Koreanic,5.2029431498568445e-06,4
v,AN19.KOR.kf6,Korean,Koreanic,4.878988941850262e-05,4
v,AN19.KOR.km1,Korean,Koreanic,6.934109070731267e-05,3
v,AN19.KOR.km2,Korean,Koreanic,0.00027500807390023053,3
v,AN19.KOR.km3,Korean,Koreanic,0.0025408235197063467,3
v,AN19.KOR.km6,Korean,Koreanic,0.0013353902639191943,3
v,AN19.KOR.km7,Korean,Koreanic,0.0005929398374316099,3
v,AN19.KOR.km8,Korean,Koreanic,8.986707634487531e-06,3
v,AN19.MIX.if1,Albanian,Albanian,0.00012353380018736377,3
v,AN19.MIX.if2,Dutch,Germanic,1.3387379492179927e-07,3
v,AN19.MIX.if3,French,Romance,5.05108206465183e-05,4
v,AN19.MIX.if4,German,Germanic,0.00039160656666268045,3
v,AN19.MIX.if5,Japanese,Japonic,1.4639184360101006e-05,3
v,AN19.MIX.if6,Somali,Afro-Asiatic,1.2826895254548353e-07,4
v,AN19.MIX.im1,Romanian,Romance,0.0014054973969125388,4
v,AN19.MIX.im2,Bengali,Indo-Aryan,6.918176892571029e-07,3
v,AN19.MIX.im3,Russian,Slavic,0.003092746191632015,2
v,AN19.MIX.im4,Mandarin,Sino-Tibetan,8.650712458424549e-06,3
v,AN19.MIX.im5,Turkish,Turkic,1.2971444673644948e-05,3
v,AN19.MIX.im6,Hindi,Indo-Aryan,2.428936128347951e-10,4
v,AN19.SPA.sf1,Spanish,Romance,0.0005548310158997727,3
v,AN19.SPA.sf2,Spanish,Romance,8.627212850887048e-12,4
v,AN19.SPA.sf3,Spanish,Romance,0.00016696918527672204,4
v,AN19.SPA.sf4,Spanish,Romance,0.001350442519076554,2
v,AN19.SPA.sf5,Spanish,Romance,3.768640535204192e-07,4
v,AN19.SPA.sf6,Spanish,Romance,0.0007143873313097479,4
v,AN19.SPA.sm2,Spanish,Romance,9.964966427880896e-08,2
v,AN19.SPA.sm3,Spanish,Romance,0.002046287120374904,3
v,AN19.SPA.sm4,Spanish,Romance,0.0003442133425779059,4
v,AN19.SPA.sm5,Spanish,Romance,0.0024935805924326273,3
v,AN19.SPA.sm6,Spanish,Romance,5.64185677622819e-10,2
v,AN19.SPA.sm7,Spanish,Romance,5.8539497480462645e-06,3
w,AN19.KOR.kf1,Korean,Koreanic,1.0988873850871306e-05,2
w,AN19.KOR.kf2,Korean,Koreanic,1.593006632067221e-15,2
w,AN19.KOR.kf3,Korean,Koreanic,1.124391268223452e-11,2
w,AN19.KOR.kf4,Korean,Koreanic,7.889477640285271e-08,2
w,AN19.KOR.kf5,Korean,Koreanic,3.6378192145409825e-21,2
w,AN19.KOR.kf6,Korean,Koreanic,0.00021791537655,1
w,AN19.KOR.km1,Korean,Koreanic,5.840458002489535e-09,2
w,AN19.KOR.km2,Korean,Koreanic,0.0039801259098732,1
w,AN19.KOR.km3,Korean,Koreanic,0.0001392767167923124,2
w,AN19.KOR.km6,Korean,Koreanic,1.9164503635617933e-07,2
w,AN19.KOR.km7,Korean,Koreanic,2.506194500766191e-05,2
w,AN19.KOR.km8,Korean,Koreanic,0.040781054819651705,2
w,AN19.MIX.if1,Albanian,Albanian,6.395592749449885e-14,2
w,AN19.MIX.if2,Dutch,Germanic,0.0292930868824544,2
w,AN19.MIX.if3,French,Romance,0.09423908916402683,2
w,AN19.MIX.if4,German,Germanic,4.277275538091321e-05,2
w,AN19.MIX.if5,Japanese,Japonic,1.3109972026321222e-16,2
w,AN19.MIX.if6,Somali,Afro-Asiatic,2.461631191365987e-12,2
w,AN19.MIX.im1,Romanian,Romance,9.909722104922764e-06,2
w,AN19.MIX.im2,Bengali,Indo-Aryan,1.9772743288579147e-08,2
w,AN19.MIX.im3,Russian,Slavic,0.0012607342706413172,2
w,AN19.MIX.im4,Mandarin,Sino-Tibetan,0.00342930167610729,2
w,AN19.MIX.im5,Turkish,Turkic,1.614291697304965e-08,2
w,AN19.MIX.im6,Hindi,Indo-Aryan,0.0005498711376751007,2
w,AN19.SPA.sf1,Spanish,Romance,1.8823966764931109e-07,2
w,AN19.SPA.sf2,Spanish,Romance,3.153374740415986e-08,2
w,AN19.SPA.sf3,Spanish,Romance,7.866619199287763e-05,2
w,AN19.SPA.sf4,Spanish,Romance,1.5875030367034046e-06,2
w,AN19.SPA.sf5,Spanish,Romance,4.4506141126902376e-06,2
w,AN19.SPA.sf6,Spanish,Romance,5.996739462921727e-05,2
w,AN19.SPA.sm2,Spanish,Romance,4.807908798231155e-13,1
w,AN19.SPA.sm3,Spanish,Romance,1.0774600246904207e-10,1
w,AN19.SPA.sm4,Spanish,Romance,7.960924228959128e-07,1
w,AN19.SPA.sm5,Spanish,Romance,7.871341586089711e-13,2
w,AN19.SPA.sm6,Spanish,Romance,2.6393533537357036e-28,1
w,AN19.SPA.sm7,Spanish,Romance,2.218177819707193e-29,1
y,AN19.KOR.kf3,Korean,Koreanic,0.0002208265965852,1
y,AN19.KOR.kf4,Korean,Koreanic,5.277389020211128e-18,1
y,AN19.KOR.kf5,Korean,Koreanic,5.501694040502205e-15,1
y,AN19.KOR.km2,Korean,Koreanic,1.1389159840248585e-07,1
y,AN19.KOR.km3,Korean,Koreanic,0.0001721674781038,1
y,AN19.KOR.km6,Korean,Koreanic,0.1099797799656945,1
y,AN19.KOR.km8,Korean,Koreanic,0.0180021483632073,1
y,AN19.MIX.if1,Albanian,Albanian,2.6720155683761077e-08,1
y,AN19.MIX.if2,Dutch,Germanic,0.0005077927759315,1
y,AN19.MIX.if3,French,Romance,8.661854360338418e-07,1
y,AN19.MIX.if5,Japanese,Japonic,1.4816140748983178e-08,1
y,AN19.MIX.im1,Romanian,Romance,1.9427489797688454e-08,1
y,AN19.MIX.im2,Bengali,Indo-Aryan,0.0001070056496992,1
y,AN19.MIX.im5,Turkish,Turkic,0.1695405011509792,1
y,AN19.SPA.sf1,Spanish,Romance,0.0001305767187769,1
y,AN19.SPA.sf2,Spanish,Romance,0.0017142837458361,1
y,AN19.SPA.sf4,Spanish,Romance,1.70281216114652e-05,1
y,AN19.SPA.sf5,Spanish,Romance,8.043592245849807e-06,1
y,AN19.SPA.sf6,Spanish,Romance,4.372405412187622e-13,1
y,AN19.SPA.sm2,Spanish,Romance,9.682924457450445e-17,1
y,AN19.SPA.sm4,Spanish,Romance,0.0082336389582029,1
y,AN19.SPA.sm6,Spanish,Romance,3.6820062496330586e-07,1
y,AN19.SPA.sm7,Spanish,Romance,0.0044772328228392,1
