dataset_id,feature_key,scope,fold,model_id,term,estimate,std_error,z_value,p_value,conf_low,conf_high,source_file,model_variant,layer,measure,fit_ok,singular,convergence,formula,n_rows,sample_stratum
B23,cnn_6::between_type_word,revised_training_two_folds,1.0,M_predictor,variability_z,0.0469051615924882,0.0694489027486061,0.675390967115454,0.499427402877281,-0.0892146877947798,0.183025010979756,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,between_type_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::between_type_word,revised_training_two_folds,2.0,M_predictor,variability_z,0.073540321377557,0.0724083611291711,1.01563300467976,0.309804181951754,-0.0683800664356182,0.215460709190732,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,between_type_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::mean_dissimilarity_phoneme,revised_training_two_folds,0.0,M_predictor,variability_z,0.0394130719303417,0.0629046590792546,0.626552508307605,0.530952607437069,-0.0838800598649973,0.162706203725681,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,mean_dissimilarity_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::mean_dissimilarity_phoneme,revised_training_two_folds,1.0,M_predictor,variability_z,0.0402155497828611,0.0694870388486525,0.57874893576129,0.562758591280294,-0.0959790463604979,0.17641014592622,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,mean_dissimilarity_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::mean_dissimilarity_phoneme,revised_training_two_folds,2.0,M_predictor,variability_z,0.0708531494699335,0.0724338325798373,0.978177558005626,0.327986513928192,-0.0711171623865475,0.212823461326415,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,mean_dissimilarity_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::mean_dissimilarity_word,revised_training_two_folds,0.0,M_predictor,variability_z,0.0498706182282309,0.0628504866173352,0.793480224455029,0.427498086497509,-0.0733163355417461,0.173057571998208,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,mean_dissimilarity_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::mean_dissimilarity_word,revised_training_two_folds,1.0,M_predictor,variability_z,0.0403152507247532,0.0694876339817282,0.58017878023238,0.561794061830835,-0.0958805118794342,0.176511013328941,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,mean_dissimilarity_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::mean_dissimilarity_word,revised_training_two_folds,2.0,M_predictor,variability_z,0.0829168396274377,0.072322414127406,1.14648882546105,0.25159294827607,-0.058835092062278,0.224668771317153,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,mean_dissimilarity_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::order_phoneme,revised_training_two_folds,0.0,M_predictor,variability_z,-0.11089155476408,0.0621128111330271,-1.78532500367087,0.0742086154531327,-0.232632664584813,0.0108495550566532,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,order_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::order_phoneme,revised_training_two_folds,1.0,M_predictor,variability_z,-0.0230566118835056,0.0695875321369797,-0.331332512814505,0.740393335268851,-0.159448174871986,0.113334951104975,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,order_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::order_phoneme,revised_training_two_folds,2.0,M_predictor,variability_z,-0.0259894587424324,0.0726948388623565,-0.35751449689079,0.720706675411666,-0.168471342912651,0.116492425427786,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,order_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::order_sentence,revised_training_two_folds,0.0,M_predictor,variability_z,-0.0713954845305531,0.0626110545397159,-1.14030158181196,0.254160679041843,-0.194113151428396,0.0513221823672901,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,order_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::order_sentence,revised_training_two_folds,1.0,M_predictor,variability_z,0.0001149640376304,0.0696277453700047,0.0016511239451957,0.998682594294744,-0.136355416887579,0.13658534496284,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,order_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::order_sentence,revised_training_two_folds,2.0,M_predictor,variability_z,-0.0140739018234406,0.0727265771313,-0.193518000964512,0.846553309772524,-0.156617993000789,0.128470189353907,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,order_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::order_word,revised_training_two_folds,0.0,M_predictor,variability_z,-0.0955696374175905,0.0623267829869006,-1.53336387404556,0.125186224648075,-0.217730132071916,0.0265908572367346,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,order_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::order_word,revised_training_two_folds,1.0,M_predictor,variability_z,-0.0303065259397172,0.0695667602648757,-0.435646648260247,0.663093120064518,-0.166657376058874,0.106044324179439,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,order_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::order_word,revised_training_two_folds,2.0,M_predictor,variability_z,-0.0461578393393492,0.0725983609341176,-0.635797265192214,0.524908570210469,-0.18845062677022,0.0961349480915213,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,order_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::overall,revised_training_two_folds,0.0,M_predictor,variability_z,0.0181351734616602,0.0630011785307417,0.287854511369355,0.773458108393871,-0.105347136458594,0.141617483381914,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,overall,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::overall,revised_training_two_folds,1.0,M_predictor,variability_z,0.0648356494874005,0.0693117951836569,0.93542014480514,0.349571819216837,-0.071015469072567,0.200686768047368,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,overall,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::overall,revised_training_two_folds,2.0,M_predictor,variability_z,0.0814298402873208,0.0723284890023724,1.12583356033678,0.260235975945141,-0.0603339981573291,0.223193678731971,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,overall,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::overall_order_sensitive,revised_training_two_folds,0.0,M_predictor,variability_z,-0.107427885092941,0.0839236981209783,-1.28006614935011,0.200521872507321,-0.271918333410059,0.0570625632241761,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,overall_order_sensitive,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",3900,global_order_97_participants
B23,cnn_6::overall_order_sensitive,revised_training_two_folds,1.0,M_predictor,variability_z,-0.0431713464319707,0.104545122147959,-0.412944626635681,0.679647183956441,-0.248079785841971,0.161737092978029,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,overall_order_sensitive,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",3660,global_order_97_participants
B23,cnn_6::overall_order_sensitive,revised_training_two_folds,2.0,M_predictor,variability_z,-0.0174787100213707,0.0987358024947533,-0.177025046434392,0.859488716061354,-0.211000882911087,0.176043462868346,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,overall_order_sensitive,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",4080,global_order_97_participants
B23,cnn_6::within_token_phoneme,revised_training_two_folds,0.0,M_predictor,variability_z,-0.0421803973121008,0.0628540149144101,-0.671085170446771,0.50216627349942,-0.165374266544345,0.0810134719201431,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,within_token_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::within_token_phoneme,revised_training_two_folds,1.0,M_predictor,variability_z,0.0139352720309128,0.0696093591583383,0.200192505711978,0.841330028116539,-0.12249907191943,0.150369615981256,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,within_token_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::within_token_phoneme,revised_training_two_folds,2.0,M_predictor,variability_z,-0.0001909465094342,0.072741101274102,-0.0026250153776846,0.997905543163657,-0.142763505006674,0.142381611987806,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,within_token_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::within_token_sentence,revised_training_two_folds,0.0,M_predictor,variability_z,-0.032991979288431,0.0629094864044445,-0.524435680118669,0.599975545327628,-0.156294572641142,0.0903106140642802,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,within_token_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::within_token_sentence,revised_training_two_folds,1.0,M_predictor,variability_z,0.0623302591633713,0.0693565294099138,0.898693456747013,0.368815963231761,-0.0736085384800597,0.198269056806802,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,within_token_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::within_token_sentence,revised_training_two_folds,2.0,M_predictor,variability_z,0.0409496998809514,0.0726385011258577,0.563746487692519,0.572926674800566,-0.10142176232573,0.183321162087632,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,within_token_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::within_token_word,revised_training_two_folds,0.0,M_predictor,variability_z,-0.051418252670292,0.0627758623835952,-0.81907680305685,0.412742595742979,-0.174458942942139,0.0716224376015547,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,within_token_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::within_token_word,revised_training_two_folds,1.0,M_predictor,variability_z,0.0322995033835447,0.0695537901370476,0.464381643615715,0.642374339236821,-0.104025925285069,0.168624932052158,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,within_token_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::within_token_word,revised_training_two_folds,2.0,M_predictor,variability_z,0.0050869635958035,0.0727420689586546,0.0699315220013185,0.944248163609328,-0.13748749156316,0.147661418754767,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,within_token_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::within_type_phoneme,revised_training_two_folds,0.0,M_predictor,variability_z,0.0376133011999469,0.0629171055994134,0.597823133178231,0.549957953370992,-0.0857042257749033,0.160930828174797,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,within_type_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::within_type_phoneme,revised_training_two_folds,1.0,M_predictor,variability_z,0.0373565322258911,0.0695064158871417,0.537454445738467,0.590953743511178,-0.0988760429129066,0.173589107364689,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,within_type_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::within_type_phoneme,revised_training_two_folds,2.0,M_predictor,variability_z,0.0642545747428957,0.0724898798811426,0.886393726244962,0.375405398738682,-0.0778255898241438,0.206334739309935,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,within_type_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::within_type_word,revised_training_two_folds,0.0,M_predictor,variability_z,0.0502844677423739,0.0628477618468377,0.800099578166665,0.423653105557404,-0.072897145477428,0.173466080962176,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,within_type_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::within_type_word,revised_training_two_folds,1.0,M_predictor,variability_z,0.0371631366772714,0.0695083384636011,0.534657243989976,0.592886892014435,-0.0990732067113867,0.173399480065929,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,within_type_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_6::within_type_word,revised_training_two_folds,2.0,M_predictor,variability_z,0.0773262296410406,0.072379310858013,1.06834713849006,0.285363952462058,-0.0645372196406648,0.219189678922746,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,cnn_6,within_type_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::between_type_phoneme,revised_training_two_folds,0.0,M_predictor,variability_z,0.0147581459459039,0.0629395556439483,0.234481254195554,0.814611384566075,-0.108603383116235,0.138119675008043,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,between_type_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::between_type_phoneme,revised_training_two_folds,1.0,M_predictor,variability_z,0.0724788657218931,0.0692680784846254,1.04635305767837,0.29539805729125,-0.0632865681079728,0.208244299551759,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,between_type_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::between_type_phoneme,revised_training_two_folds,2.0,M_predictor,variability_z,0.0471153048970177,0.0726081234515407,0.648898534452042,0.51640396207789,-0.095196617068002,0.189427226862037,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,between_type_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::between_type_sentence,revised_training_two_folds,0.0,M_predictor,variability_z,0.0295444249422416,0.0629667048808209,0.469207099182994,0.638921611578066,-0.0938703166241673,0.152959166508651,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,between_type_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::between_type_sentence,revised_training_two_folds,1.0,M_predictor,variability_z,0.0319718958610437,0.0695368346283803,0.459783595728916,0.645671559014676,-0.104320300010582,0.168264091732669,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,between_type_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::between_type_sentence,revised_training_two_folds,2.0,M_predictor,variability_z,0.0591876679495375,0.0725345065684567,0.815993252724168,0.414503994767537,-0.0829799649246376,0.201355300823713,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,between_type_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::between_type_word,revised_training_two_folds,0.0,M_predictor,variability_z,0.0037248190654802,0.0630338327997518,0.0590923778554508,0.952878529624611,-0.119821493222033,0.127271131352994,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,between_type_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::between_type_word,revised_training_two_folds,1.0,M_predictor,variability_z,0.0322598379673811,0.0695282181939634,0.463981945825011,0.642660680695797,-0.104015469692787,0.168535145627549,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,between_type_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::between_type_word,revised_training_two_folds,2.0,M_predictor,variability_z,0.0645380550617592,0.0724884020704814,0.890322495990573,0.373292745154835,-0.0775392129963843,0.206615323119903,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,between_type_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::mean_dissimilarity_phoneme,revised_training_two_folds,0.0,M_predictor,variability_z,0.0416977500473433,0.0628870411836402,0.663057909269084,0.507293466487337,-0.0815608506725916,0.164956350767278,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,mean_dissimilarity_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::mean_dissimilarity_phoneme,revised_training_two_folds,1.0,M_predictor,variability_z,0.0390990760689027,0.0694952766981249,0.562614870054293,0.573697164124529,-0.0971116662594221,0.175309818397227,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,mean_dissimilarity_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::mean_dissimilarity_phoneme,revised_training_two_folds,2.0,M_predictor,variability_z,0.0645168523519628,0.0724863966384575,0.890054621886578,0.373436557302873,-0.0775564850594139,0.20659018976334,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,mean_dissimilarity_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::mean_dissimilarity_word,revised_training_two_folds,0.0,M_predictor,variability_z,0.0514256085599554,0.0628412728797034,0.818341293919986,0.413162333173144,-0.0717432862842632,0.174594503404174,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,mean_dissimilarity_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::mean_dissimilarity_word,revised_training_two_folds,1.0,M_predictor,variability_z,0.0444112765659263,0.0694657818292336,0.639325944320352,0.522610914019938,-0.0917416558193715,0.180564208951224,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,mean_dissimilarity_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::mean_dissimilarity_word,revised_training_two_folds,2.0,M_predictor,variability_z,0.0867114352019532,0.0722805039072853,1.19965178041894,0.230274607473719,-0.054958352456326,0.228381222860232,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,mean_dissimilarity_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::order_phoneme,revised_training_two_folds,0.0,M_predictor,variability_z,-0.0214251193380567,0.0629261095476345,-0.340480596879076,0.733494632340416,-0.14476029405142,0.101910055375307,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,order_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::order_phoneme,revised_training_two_folds,1.0,M_predictor,variability_z,0.0414948826263693,0.0694994240606082,0.597053618605285,0.550471582885309,-0.0947239885324227,0.177713753785161,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,order_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::order_phoneme,revised_training_two_folds,2.0,M_predictor,variability_z,0.0087692279344707,0.0727317879303616,0.120569398663306,0.904032108306349,-0.133785076409038,0.15132353227798,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,order_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::order_sentence,revised_training_two_folds,0.0,M_predictor,variability_z,-0.0170917282493394,0.0629278239144455,-0.271608442595707,0.785923107171703,-0.140430263121653,0.106246806622974,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,order_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::order_sentence,revised_training_two_folds,1.0,M_predictor,variability_z,0.0422656638883943,0.0695011223123441,0.608129228452581,0.54310176821131,-0.0939565358438001,0.178487863620589,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,order_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::order_sentence,revised_training_two_folds,2.0,M_predictor,variability_z,0.011991426295877,0.0727331839903654,0.164868711061315,0.869047320297933,-0.130565614325239,0.154548466916993,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,order_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::order_word,revised_training_two_folds,0.0,M_predictor,variability_z,-0.0060173062008235,0.0629427482413611,-0.0955996738138838,0.923838524273858,-0.129385092753891,0.117350480352244,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,order_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::order_word,revised_training_two_folds,1.0,M_predictor,variability_z,0.030074892895351,0.0695571809966252,0.432376534880133,0.665467769717412,-0.106257181858034,0.166406967648736,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,order_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,tr_0::order_word,revised_training_two_folds,2.0,M_predictor,variability_z,-0.0053509067274925,0.0727330097208648,-0.0735691640979558,0.941353208110765,-0.147907605780387,0.137205792325402,cross_talker_generalization/artifacts/models/B23-HVE-ft-selection/coefficients.csv,ft,tr_0,order_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
