tau_index,k_index,tau,k,status,z,log_likelihood,kind,coefficient,std_error,singular,var_participant,var_item,n_rows,participants,n_word_responses,predictor_mean,predictor_sd,predictor_min,predictor_max,n_zero,n_one,fit_seconds,warnings,convergence,lme4_version,wall_seconds,flagged,z_stable,log_likelihood_stable,z_difference,log_likelihood_difference
5,23,1.125,0.0029212350150052,ok,4.47338943332538,-3892.74286977783,grid,9.40804092622992,2.1031124310669,False,0.882842375022834,2.60074646158364,10969.0,213.0,10969.0,0.973146392101152,0.0230830030190774,0.8222330678612,1.0,0.0,2679.0,14.37,,ok,1.1.35.5,15.375,False,4.44401917993447,-3892.74286971478,0.02937025339091015,-6.304981070570648e-08
5,24,1.125,0.0041984815351543,ok,4.48587429033229,-3892.7104812144,grid,6.69006807839578,1.49136325394,False,0.882466176527761,2.60025683611731,10969.0,213.0,10969.0,0.961803690834155,0.0326202449795215,0.754793798714793,1.0,0.0,2679.0,11.75,,ok,1.1.35.5,12.828000000095926,False,4.4516767406731,-3892.71048117066,0.034197549659189974,-4.373987394501455e-08
5,25,1.125,0.0060341763365451,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.46214590312422,-3892.66604447995,,
5,26,1.125,0.008672488792828,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.47609095864534,-3892.60629468961,,
5,27,1.125,0.0124643460295013,ok,4.49340283333247,-3892.52824924031,grid,2.57642024466799,0.573378426157537,False,0.880256568336671,2.59789659074114,10969.0,213.0,10969.0,0.893779440428206,0.0872427252922408,0.433810250375378,1.0,0.0,2679.0,5.98,,ok,1.1.35.5,6.922000000020489,False,4.49411148908042,-3892.52824884381,-0.0007086557479496491,-3.964996722061187e-07
5,28,1.125,0.0179141104306328,ok,4.51750402444886,-3892.43049622087,grid,1.9465312380126,0.430886442486363,False,0.878991003433673,2.59701738566135,10969.0,213.0,10969.0,0.853541254527709,0.11754051119914,0.301104353168835,1.0,0.0,2679.0,5.72,,ok,1.1.35.5,6.655999999959022,False,4.5162551159899,-3892.43049605975,0.0012489084589599742,-1.6111971490317956e-07
5,29,1.125,0.0257466658709044,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.54160356163088,-3892.31548464175,,
5,30,1.125,0.0370038359445673,ok,4.56750529883454,-3892.19316374119,grid,1.21962596356653,0.26702234234468,False,0.875558823458684,2.59730834422987,10969.0,213.0,10969.0,0.736017694584916,0.197905824649078,0.0837962970879556,1.0,0.0,2679.0,5.73,,ok,1.1.35.5,6.718999999924563,False,4.56717428574599,-3892.19316382273,0.00033101308854988076,8.1540292740101e-08
5,31,1.125,0.05,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.58436111808691,-3892.10212849713,,
5,32,1.125,0.0531829589694498,ok,4.5868905666785,-3892.08675410858,grid,1.02444269094894,0.223341428372198,False,0.873629600525338,2.60059649094118,10969.0,213.0,10969.0,0.658692270257983,0.244495438888359,0.0283418559544062,1.0,0.0,2679.0,5.27,,ok,1.1.35.5,6.23499999998603,False,4.58687596479548,-3892.08675389376,1.4601883020048945e-05,-2.1481992007466033e-07
5,33,1.125,0.0764360518996801,ok,4.58988276416451,-3892.0424681944,grid,0.899494635143008,0.195973335564431,False,0.871991133457731,2.60842136928517,10969.0,213.0,10969.0,0.573088137988497,0.290586723857057,0.0059674142854667,1.0,0.0,2679.0,5.7,,ok,1.1.35.5,6.687000000034459,False,4.58919952852461,-3892.04246800385,0.0006832356399000261,-1.9055005395784974e-07
5,34,1.125,0.1098560543306118,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.55495230648847,-3892.14133407998,,
5,35,1.125,0.1578882264736758,ok,4.46064457303977,-3892.48677588746,grid,0.773270472974604,0.173353976160367,False,0.871269818658732,2.64516469218161,10969.0,213.0,10969.0,0.406272118992655,0.365653308224227,2.54453337132765e-05,1.0,0.0,2679.0,6.38,,ok,1.1.35.5,7.405999999959022,False,4.46049191488993,-3892.48677596755,0.00015265814983944637,8.008964869077317e-08
5,36,1.125,0.2269214219544048,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.29789423668608,-3893.11714191901,,
5,37,1.125,0.3261378817906619,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.09841362618314,-3893.89679914018,,
5,38,1.125,0.4687345823184205,ok,3.91836897143891,-3894.58771805872,grid,0.666338584101848,0.170055088981871,False,0.873431304199426,2.71633340508528,10969.0,213.0,10969.0,0.267507622780117,0.419504535523712,2.29237372417416e-14,1.0,0.0,2679.0,4.75,,ok,1.1.35.5,5.687000000034459,False,3.91833626568191,-3894.58771807631,3.270575699998446e-05,1.759008227963932e-08
5,39,1.125,0.6736785909532896,ok,3.79446714297371,-3895.05154285681,grid,0.644592609375833,0.169876977474805,False,0.873942963446282,2.72693097698921,10969.0,213.0,10969.0,0.25324215015766,0.425525873841833,2.4923938343982402e-20,1.0,0.0,2679.0,4.24,,ok,1.1.35.5,5.217999999993481,False,3.79431857897881,-3895.05154286689,0.00014856399489993066,1.0079929779749364e-08
5,40,1.125,0.9682299131078524,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,3.7267064553382,-3895.29915220003,,
5,41,1.125,1.3915673990920128,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,3.69641297711303,-3895.40904411185,,
5,42,1.125,2.0,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,3.68308570376289,-3895.45724514504,,
6,0,1.25,1e-06,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.40851320874044,-3892.89361595826,,
6,1,1.25,1.4372282659862436e-06,ok,1211.27992602838,-3892.98436178482,grid,17670.1752993432,14.5880195978161,False,0.88621665716259,2.61086360165088,10969.0,213.0,10969.0,0.999987449543543,1.09395133036936e-05,0.999912083038172,1.0,0.0,2679.0,3.96,Some predictor variables are on very different scales: consider rescaling,ok,1.1.35.5,4.922000000020489,True,4.40853533747022,-3892.89360427726,1206.8713906909097,-0.09075750756028356
6,2,1.25,2.0656250885498287e-06,ok,1166.57314872069,-3892.98435032271,grid,12295.0441721021,10.5394541144593,False,0.88619582061755,2.61086122054642,10969.0,213.0,10969.0,0.999981962216317,1.57224528484686e-05,0.999873645686004,1.0,0.0,2679.0,5.48,Some predictor variables are on very different scales: consider rescaling,ok,1.1.35.5,6.421999999904074,True,4.40855249997259,-3892.89358775983,1162.1645962207174,-0.09076256287971773
6,3,1.25,2.9687747641941507e-06,ok,882.784773829601,-3892.98420399278,grid,8554.29096714249,9.69012065085037,False,0.886217957544126,2.61091945396077,10969.0,213.0,10969.0,0.999974075767326,2.25964956775526e-05,0.999818405024822,1.0,0.0,2679.0,23.27,Some predictor variables are on very different scales: consider rescaling,ok,1.1.35.5,24.20400000002701,True,4.40854206648516,-3892.8935636102,878.3762317631158,-0.09064038257974971
6,4,1.25,4.266807006446487e-06,ok,423.596753545583,-3892.98410236186,grid,5952.06362801022,14.0512493974289,False,0.886216858974154,2.61094030379553,10969.0,213.0,10969.0,0.999962741331609,3.24757894499639e-05,0.999739016930304,1.0,0.0,2679.0,29.2,Some predictor variables are on very different scales: consider rescaling,ok,1.1.35.5,30.233999999938533,True,4.40854726696966,-3892.89352882711,419.18820627861334,-0.09057353475009222
6,5,1.25,6.132375635173039e-06,timeout,,,grid,,,,,,10969.0,213.0,10969.0,0.999946451556167,4.66740219274373e-05,0.999624929157069,1.0,0.0,2679.0,,,,1.1.35.5,90.04599999997299,True,4.40855629383255,-3892.89347899848,,
6,6,1.25,8.813623600516035e-06,timeout,,,grid,,,,,,10969.0,213.0,10969.0,0.999923040248311,6.70789502251703e-05,0.999460981786751,1.0,0.0,2679.0,,,,1.1.35.5,90.04700000002049,True,4.40857871510397,-3892.893407409,,
6,7,1.25,1.266718896442512e-05,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.40860309267554,-3892.89330472732,,
6,8,1.25,1.82056420302608e-05,timeout,,,grid,,,,,,10969.0,213.0,10969.0,0.999841041476396,0.0001385435154756,0.998886910218151,1.0,0.0,2679.0,,,,1.1.35.5,90.04700000002049,True,4.40863801792194,-3892.89315686294,,
6,9,1.25,2.616566332631805e-05,timeout,,,grid,,,,,,10969.0,213.0,10969.0,0.999771554287071,0.0001990986262889,0.998400625266314,1.0,0.0,2679.0,,,,1.1.35.5,90.04700000002049,True,4.4087054668299,-3892.89294455401,,
6,10,1.25,3.7606030930863934e-05,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.40877021606568,-3892.89263958534,,
6,11,1.25,5.404845062539061e-05,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.40886497590956,-3892.89220112493,,
6,12,1.25,7.76799609715734e-05,timeout,,,grid,,,,,,10969.0,213.0,10969.0,0.99932206443691,0.0005906943912175,0.995259288351447,1.0,0.0,2679.0,,,,1.1.35.5,90.04700000002049,True,4.40901994616242,-3892.89157142288,,
6,13,1.25,0.000111643835609,timeout,,,grid,,,,,,10969.0,213.0,10969.0,0.999025905943497,0.000848598591166,0.993193582913368,1.0,0.0,2679.0,,,,1.1.35.5,90.04700000002049,True,4.40924879132792,-3892.89066717605,,
6,14,1.25,0.0001604576762604,timeout,,,grid,,,,,,10969.0,213.0,10969.0,0.998600529073712,0.0012188785010254,0.990232199576262,1.0,0.0,2679.0,,,,1.1.35.5,90.04700000002049,True,4.40954724628084,-3892.88936909426,,
6,15,1.25,0.0002306143078159,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.4099888389473,-3892.88750613709,,
6,16,1.25,0.0003314454017339,ok,9.23124117488121,-3892.8848340054,grid,85.2636493226848,9.23642311011141,False,0.883682806453224,2.60205073342307,10969.0,213.0,10969.0,0.997113007971381,0.0025123223907892,0.979928371197362,1.0,0.0,2679.0,45.61,,ok,1.1.35.5,46.57799999997951,False,4.41065378188935,-3892.8848345705,4.820587392991861,5.650999810313806e-07
6,17,1.25,0.0004763627000032,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.41153507750999,-3892.88100693194,,
6,18,1.25,0.0006846419373062,ok,5.83851822405133,-3892.87553157204,grid,41.5150884036946,7.11055216590339,False,0.88358118640043,2.60190843385418,10969.0,213.0,10969.0,0.994052673705218,0.0051665066818441,0.958982739767647,1.0,0.0,2679.0,34.69,,ok,1.1.35.5,35.59399999992456,False,4.41287213080571,-3892.87553144827,1.4256460932456196,-1.237699507328216e-07
6,19,1.25,0.000983986744376,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.41471561955381,-3892.86771370542,,
6,20,1.25,0.001,ok,4.83617046761982,-3892.86729740335,grid,28.5698211888545,5.90752980692914,False,0.883490523678385,2.60177949391461,10969.0,213.0,10969.0,0.991334158223525,0.0075165003211949,0.940659665436576,1.0,0.0,2679.0,31.74,,ok,1.1.35.5,32.70400000002701,False,4.41482873248313,-3892.86729740596,0.42134173513669015,2.6097950467374176e-09
6,21,1.25,0.001414213562373,ok,4.64272728865206,-3892.85658367639,grid,20.3383913839674,4.38069912779053,False,0.883371486097052,2.60161461194421,10969.0,213.0,10969.0,0.987783337479038,0.0105750378935626,0.917123692062168,1.0,0.0,2679.0,21.7,,ok,1.1.35.5,22.655999999959025,False,4.41740116630992,-3892.85658394228,0.2253261223421399,2.658898665686138e-07
6,22,1.25,0.0020325477059837,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.42114517761247,-3892.84080437114,,
6,23,1.25,0.0029212350150052,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.42643354184643,-3892.8185655788,,
6,24,1.25,0.0041984815351543,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.43379826153647,-3892.78748904625,,
6,25,1.25,0.0060341763365451,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.44388498367485,-3892.74459139104,,
6,26,1.25,0.008672488792828,ok,4.46058258582727,-3892.68640593619,grid,3.71448394446448,0.832735158018734,False,0.881436849817689,2.59924575269972,10969.0,213.0,10969.0,0.92904160221372,0.0594066432776273,0.588293225672498,1.0,0.0,2679.0,7.13,,ok,1.1.35.5,8.047000000020489,False,4.45753696706001,-3892.68640582612,0.003045618767259839,-1.1007023204001598e-07
6,27,1.25,0.0124643460295013,ok,4.47616668734845,-3892.60944959677,grid,2.73352350698438,0.610684028972933,False,0.880524735075619,2.59836429418375,10969.0,213.0,10969.0,0.900788193798929,0.0817346516006091,0.466502273746951,1.0,0.0,2679.0,6.25,,ok,1.1.35.5,7.125,False,4.47534934921925,-3892.60945017477,0.0008173381291998183,5.779997991339769e-07
6,28,1.25,0.0179141104306328,ok,4.4990139335128,-3892.51132075458,grid,2.05473472104095,0.456707792286526,False,0.879321232453954,2.59746834972395,10969.0,213.0,10969.0,0.862819906431023,0.110590636938105,0.334246809659285,1.0,0.0,2679.0,6.15,,ok,1.1.35.5,7.155999999959022,False,4.4977390766721,-3892.51132081186,0.001274856840700167,5.727997631765902e-08
6,29,1.25,0.0257466658709044,ok,4.52491033175354,-3892.39277495329,grid,1.58755897209323,0.350848714272311,False,0.877798266484723,2.59688129434558,10969.0,213.0,10969.0,0.813165092521972,0.146391202434965,0.2070027088515,1.0,0.0,2679.0,6.72,,ok,1.1.35.5,7.672000000020489,False,4.52410769322201,-3892.39277505215,0.0008026385315300644,9.885980034596287e-08
6,30,1.25,0.0370038359445673,ok,4.55248438634928,-3892.26123986149,grid,1.26946475143611,0.278850984144532,False,0.875987263483857,2.59727264967466,10969.0,213.0,10969.0,0.750588808515431,0.188478933057785,0.103968412759329,1.0,0.0,2679.0,5.71,,ok,1.1.35.5,6.64000000001397,False,4.55222538228469,-3892.26123986206,0.0002590040645902292,5.697984306607395e-10
6,31,1.25,0.05,ok,4.5736390033835,-3892.15579108711,grid,1.08726568087426,0.237724420329177,False,0.874371872701014,2.59919128728871,10969.0,213.0,10969.0,0.689093406983235,0.226660448298408,0.0469489750055092,1.0,0.0,2679.0,5.59,,ok,1.1.35.5,6.531000000075437,False,4.5731862172561,-3892.15579119682,0.0004527861273997402,1.0970961739076301e-07
6,32,1.25,0.0531829589694498,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.57675259947716,-3892.13645649115,,
6,33,1.25,0.0764360518996801,ok,4.58753566085714,-3892.05983071943,grid,0.920282044702414,0.200604880863306,False,0.872299874617918,2.60649582903371,10969.0,213.0,10969.0,0.591156774601604,0.281246625410554,0.0093172317061908,1.0,0.0,2679.0,5.45,,ok,1.1.35.5,6.5,False,4.58721075567413,-3892.05983036493,0.0003249051830094274,-3.5450011637294665e-07
6,34,1.25,0.1098560543306118,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.565520420066,-3892.10709956154,,
6,35,1.25,0.1578882264736758,ok,4.48729323447633,-3892.38467965957,grid,0.782409812913148,0.174361195497948,False,0.871197664437665,2.64010273458423,10969.0,213.0,10969.0,0.421704263279896,0.359379356402277,6.3871639569157e-05,1.0,0.0,2679.0,5.62,,ok,1.1.35.5,6.547000000020489,False,4.48727150453976,-3892.38467955757,2.172993657012512e-05,-1.019998308038339e-07
6,36,1.25,0.2269214219544048,ok,4.33849512437968,-3892.95787170114,grid,0.742643202625235,0.171175299576122,False,0.871904867530676,2.6665954463617,10969.0,213.0,10969.0,0.353270134823365,0.386379961931174,9.35987789691043e-07,1.0,0.0,2679.0,5.45,,ok,1.1.35.5,6.640999999945052,False,4.3383058772342,-3892.95787158295,0.00018924714547985388,-1.1819020073744468e-07
6,37,1.25,0.3261378817906619,ok,4.14188240865916,-3893.72832457424,grid,0.705573655293961,0.170350962600692,False,0.872704609677519,2.69301302434005,10969.0,213.0,10969.0,0.30331547567674,0.40543083756126,2.16440784488394e-09,1.0,0.0,2679.0,4.85,,ok,1.1.35.5,5.733999999938533,False,4.14151274854041,-3893.72832453218,0.0003696601187499482,-4.206003723083995e-08
6,38,1.25,0.4687345823184205,ok,3.95257913248292,-3894.45786326256,grid,0.672308453675039,0.170093610055749,False,0.873336278168466,2.71321989640325,10969.0,213.0,10969.0,0.271958036069052,0.417701098267953,3.52293344351478e-13,1.0,0.0,2679.0,4.08,,ok,1.1.35.5,5.0,False,3.95249424398537,-3894.45786296222,8.488849754995087e-05,-3.0033970688236877e-07
6,39,1.25,0.6736785909532896,ok,3.81579558190398,-3894.97336831306,grid,0.648276540617257,0.169892890408397,False,0.873862270023854,2.72531912572503,10969.0,213.0,10969.0,0.255336927132058,0.424614621480012,1.26490835112031e-18,1.0,0.0,2679.0,3.75,,ok,1.1.35.5,4.766000000061467,False,3.81541029695971,-3894.97336847846,0.0003852849442700368,1.6540025171707384e-07
6,40,1.25,0.9682299131078524,ok,3.73746489687399,-3895.26060376217,grid,0.63467609434155,0.169814596753107,False,0.874267466133484,2.73112138045178,10969.0,213.0,10969.0,0.248012353462643,0.427871231189187,1.89048561842733e-26,1.0,0.0,2679.0,4.78,,ok,1.1.35.5,5.687999999965541,False,3.7373060331743,-3895.2606034654,0.00015886369968987069,-2.9676994017791003e-07
6,41,1.25,1.3915673990920128,ok,3.70119427750978,-3895.39228322817,grid,0.628472968105656,0.169802750405337,False,0.874511933218576,2.73331515913832,10969.0,213.0,10969.0,0.245344033905074,0.429121098553123,1.07044451378559e-37,1.0,0.0,2679.0,4.69,,ok,1.1.35.5,5.719000000040978,False,3.70101263577909,-3895.39228309413,0.00018164173069035172,-1.340399649052415e-07
6,42,1.25,2.0,ok,3.68523805373212,-3895.44906683126,grid,0.625838212649244,0.169823008317046,False,0.874620921841899,2.73390985816278,10969.0,213.0,10969.0,0.244529640663869,0.429513248403235,7.32899804569131e-54,1.0,0.0,2679.0,4.6,,ok,1.1.35.5,5.578000000095926,False,3.68531983770294,-3895.44906667451,-8.178397082003741e-05,-1.5675004760851152e-07
7,0,1.375,1e-06,ok,2910.22164991188,-3893.05751619807,grid,26883.7116116809,9.23768525070757,False,0.886201845734977,2.61104954420579,10969.0,213.0,10969.0,0.999991770822855,7.16445854656129e-06,0.999943165636246,1.0,0.0,2679.0,3.97,Some predictor variables are on very different scales: consider rescaling,ok,1.1.35.5,4.920999999972992,True,4.39135521410139,-3892.96714933687,2905.8302946977788,-0.09036686119998194
7,1,1.375,1.4372282659862436e-06,ok,2601.21454324576,-3893.05752601957,grid,18700.9776124764,7.1893253330583,False,0.886274332923948,2.61113543178484,10969.0,213.0,10969.0,0.999988172831405,1.02969089150136e-05,0.999918317060851,1.0,0.0,2679.0,3.94,Some predictor variables are on very different scales: consider rescaling,ok,1.1.35.5,4.875,True,4.39134560806891,-3892.96713794941,2596.823197637691,-0.09038807016031569
7,2,1.375,2.0656250885498287e-06,ok,1224.02407021152,-3893.05738499003,grid,13011.2401075225,10.6298890881076,False,0.886275067602839,2.61120543284352,10969.0,213.0,10969.0,0.99998300173625,1.47988982033659e-05,0.999882605067402,1.0,0.0,2679.0,4.92,Some predictor variables are on very different scales: consider rescaling,ok,1.1.35.5,5.827999999979511,True,4.39137178729482,-3892.96712197583,1219.632698424225,-0.09026301419999072
7,3,1.375,2.9687747641941507e-06,timeout,,,grid,,,,,,10969.0,213.0,10969.0,0.999975569774457,2.12691668825737e-05,0.999831281014829,1.0,0.0,2679.0,,,,1.1.35.5,90.04700000002049,True,4.39134855514152,-3892.96709869234,,
7,4,1.375,4.266807006446487e-06,timeout,,,grid,,,,,,10969.0,213.0,10969.0,0.999964888518957,3.05681770493853e-05,0.999757521249789,1.0,0.0,2679.0,,,,1.1.35.5,90.04700000002049,True,4.39138657190912,-3892.96706518602,,
7,5,1.375,6.132375635173039e-06,timeout,,,grid,,,,,,10969.0,213.0,10969.0,0.999949537467908,4.39324756545638e-05,0.999651521160728,1.0,0.0,2679.0,,,,1.1.35.5,90.03200000000652,True,4.39141318258476,-3892.96701738835,,
7,6,1.375,8.813623600516035e-06,timeout,,,grid,,,,,,10969.0,213.0,10969.0,0.999927475228997,6.31389872015019e-05,0.999499194520065,1.0,0.0,2679.0,,,,1.1.35.5,90.04700000002049,True,4.39142697720876,-3892.96694842553,,
7,7,1.375,1.266718896442512e-05,timeout,,,grid,,,,,,10969.0,213.0,10969.0,0.999895768254301,9.07409883464346e-05,0.999280307018769,1.0,0.0,2679.0,,,,1.1.35.5,90.03100000007544,True,4.39145657344027,-3892.96684928048,,
7,8,1.375,1.82056420302608e-05,timeout,,,grid,,,,,,10969.0,213.0,10969.0,0.999850201189515,0.0001304069444063,0.998965799668097,1.0,0.0,2679.0,,,,1.1.35.5,90.04700000002049,True,4.39145733627213,-3892.96670678879,,
7,9,1.375,2.616566332631805e-05,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.39150667858366,-3892.96650243126,,
7,10,1.375,3.7606030930863934e-05,timeout,,,grid,,,,,,10969.0,213.0,10969.0,0.999690615230333,0.0002693098707238,0.997864906980628,1.0,0.0,2679.0,,,,1.1.35.5,90.04700000002049,True,4.39157212075301,-3892.96620849199,,
7,11,1.375,5.404845062539061e-05,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.39168632581024,-3892.96578619331,,
7,12,1.375,7.76799609715734e-05,timeout,,,grid,,,,,,10969.0,213.0,10969.0,0.999361112218516,0.0005560289068689,0.995594715236733,1.0,0.0,2679.0,,,,1.1.35.5,90.04700000002049,True,4.39185001325468,-3892.96517946062,,
7,13,1.375,0.000111643835609,timeout,,,grid,,,,,,10969.0,213.0,10969.0,0.999081997862291,0.0007988187402151,0.993674702768223,1.0,0.0,2679.0,,,,1.1.35.5,90.06299999996554,True,4.39202823678703,-3892.96430799589,,
7,14,1.375,0.0001604576762604,ok,19.8648123118203,-3892.96305817894,grid,185.873760611716,9.35693515216927,False,0.88378377054036,2.6023726696892,10969.0,213.0,10969.0,0.998681086818272,0.00114742087922,0.99092168986612,1.0,0.0,2679.0,61.27,,ok,1.1.35.5,62.14000000001397,False,4.39231644793225,-3892.96305694147,15.472495863888053,-1.2374703146633692e-06
7,15,1.375,0.0002306143078159,ok,9.89956426752522,-3892.96126364988,grid,129.461578828108,13.0775027394688,False,0.883765555059492,2.60234999326574,10969.0,213.0,10969.0,0.998105381413941,0.0016477358255225,0.986978335211157,1.0,0.0,2679.0,73.67,,ok,1.1.35.5,74.64099999994505,False,4.39276345783781,-3892.9612612355,5.50680080968741,-2.4143801056197844e-06
7,16,1.375,0.0003314454017339,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.39338318161071,-3892.95868510283,,
7,17,1.375,0.0004763627000032,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.39426932663172,-3892.95499379614,,
7,18,1.375,0.0006846419373062,ok,5.70613973746866,-3892.94970938283,grid,43.9176229227403,7.69655580538287,False,0.883639571291269,2.60217061686724,10969.0,213.0,10969.0,0.994393702947216,0.0048655773347627,0.961835063485349,1.0,0.0,2679.0,35.61,,ok,1.1.35.5,36.56199999991805,False,4.3955412670625,-3892.94970937599,1.31059847040616,-6.839854904683307e-09
7,19,1.375,0.000983986744376,ok,4.71364201080528,-3892.9421596703,grid,30.6983483482252,6.51266012095404,False,0.883558579683579,2.60205794779915,10969.0,213.0,10969.0,0.991959825304162,0.0069683280393429,0.945609250378335,1.0,0.0,2679.0,26.22,,ok,1.1.35.5,27.25,False,4.39733797847895,-3892.94215940972,0.31630403232633064,-2.6058023649966344e-07
7,20,1.375,0.001,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.39742180295518,-3892.94175708222,,
7,21,1.375,0.001414213562373,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.39989999795428,-3892.93139927939,,
7,22,1.375,0.0020325477059837,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.40353892451584,-3892.91612035153,,
7,23,1.375,0.0029212350150052,ok,4.46447634891315,-3892.89453929662,grid,10.6488438803666,2.3852391743455,False,0.88304315066109,2.60137187261059,10969.0,213.0,10969.0,0.976459432459344,0.0202249735319585,0.847019763019997,1.0,0.0,2679.0,14.4,,ok,1.1.35.5,15.358999999938533,False,4.40865350203248,-3892.89453959796,0.05582284688067052,3.013396963069681e-07
7,24,1.375,0.0041984815351543,not_started_budget,,,,,,,,,,,,,,,,,,,,,,,True,4.41586411031986,-3892.86428670972,,
7,25,1.375,0.0060341763365451,ok,4.46413183575253,-3892.8223372718,grid,5.39879968009984,1.20937281396166,False,0.882248548690684,2.60038988900035,10969.0,213.0,10969.0,0.952432856434597,0.0403175002137195,0.70966779070017,1.0,0.0,2679.0,10.26,,ok,1.1.35.5,11.23499999998603,False,4.42576421700793,-3892.82233711127,0.038367618744600485,-1.605299075890798e-07
7,26,1.375,0.008672488792828,ok,4.4439675164402,-3892.7650700374,grid,3.90221730412497,0.878093120548011,False,0.881608089778546,2.59967457993192,10969.0,213.0,10969.0,0.932881268741309,0.0562645275967528,0.610846615411053,1.0,0.0,2679.0,7.47,,ok,1.1.35.5,8.5,False,4.43920931782183,-3892.76506981543,0.004758198618369569,-2.219703674199991e-07
7,27,1.375,0.0124643460295013,ok,4.45848171451504,-3892.6886299582,grid,2.86351385388876,0.642262105632576,False,0.880735994611496,2.5988103004016,10969.0,213.0,10969.0,0.906013387793943,0.0775986755836394,0.492419980465966,1.0,0.0,2679.0,6.84,,ok,1.1.35.5,7.844000000040978,False,4.45697548179236,-3892.68862978626,0.0015062327226802452,-1.7193997337017208e-07
7,28,1.375,0.0179141104306328,ok,4.48369158426812,-3892.58986796662,grid,2.14433020688137,0.478251049738826,False,0.879579518553308,2.59790771580785,10969.0,213.0,10969.0,0.869772652668953,0.105331153690981,0.361256877300148,1.0,0.0,2679.0,6.35,,ok,1.1.35.5,7.295999999972992,False,4.47963245659924,-3892.58986778249,0.004059127668880613,-1.8413038560538553e-07
7,29,1.375,0.0257466658709044,ok,4.50894490389684,-3892.46824950381,grid,1.64885308113069,0.365684903292048,False,0.878103617639195,2.5972388737951,10969.0,213.0,10969.0,0.822134792589078,0.140004725442586,0.231462603637454,1.0,0.0,2679.0,6.44,,ok,1.1.35.5,7.5,False,4.50694388515954,-3892.468249359,0.0020010187372996313,-1.4481020116363652e-07
7,30,1.375,0.0370038359445673,ok,4.53789391869945,-3892.32923293874,grid,1.31086150554942,0.288870019668752,False,0.876324827064887,2.5973882427226,10969.0,213.0,10969.0,0.761685594995426,0.181177174357171,0.122071390359647,1.0,0.0,2679.0,6.11,,ok,1.1.35.5,7.109000000054948,False,4.53708455514188,-3892.32923313073,0.0008093635575701086,1.9198978407075629e-07
7,31,1.375,0.05,ok,4.56202004109377,-3892.21230329079,grid,1.11666568227161,0.244774392092298,False,0.874708496459118,2.59890923196489,10969.0,213.0,10969.0,0.701794565121466,0.218952284817923,0.0583206559226614,1.0,0.0,2679.0,5.25,,ok,1.1.35.5,6.23499999998603,False,4.56104126297142,-3892.21230318077,0.0009787781223495884,-1.1001975508406758e-07
7,32,1.375,0.0531829589694498,ok,4.56584201085769,-3892.18983452762,grid,1.08452546311618,0.237530221268529,False,0.874374430491132,2.59946433898185,10969.0,213.0,10969.0,0.68852436575486,0.226926043149147,0.0486693634960959,1.0,0.0,2679.0,5.35,,ok,1.1.35.5,6.295999999972992,False,4.56538991797193,-3892.18983474272,0.00045209288575964734,2.151000444428064e-07
7,33,1.375,0.0764360518996801,ok,4.58272347239497,-3892.08778651142,grid,0.937732291714175,0.204623363675074,False,0.872560048937025,2.60523422114002,10969.0,213.0,10969.0,0.60529885891156,0.273760409080542,0.0129803600140626,1.0,0.0,2679.0,5.93,,ok,1.1.35.5,7.0,False,4.58229303102655,-3892.08778647816,0.0004304413684197428,-3.32597664964851e-08
