tau_index,k_index,tau,k,status,z,log_likelihood,kind,coefficient,std_error,singular,var_participant,var_item,n_rows,participants,n_word_responses,predictor_mean,predictor_sd,predictor_min,predictor_max,n_zero,n_one,fit_seconds,warnings,convergence,lme4_version,wall_seconds
6,19,1.25,0.0009839867443760877,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
6,20,1.25,0.001,ok,4.83617046761982,-3892.86729740335,grid,28.5698211888545,5.90752980692914,FALSE,0.883490523678385,2.60177949391461,10969,213,10969,0.991334158223525,0.00751650032119494,0.940659665436576,1,0,2679,31.74,,ok,1.1.35.5,32.70400000002701
6,21,1.25,0.0014142135623730952,ok,4.64272728865206,-3892.85658367639,grid,20.3383913839674,4.38069912779053,FALSE,0.883371486097052,2.60161461194421,10969,213,10969,0.987783337479038,0.0105750378935626,0.917123692062168,1,0,2679,21.7,,ok,1.1.35.5,22.655999999959022
6,22,1.25,0.0020325477059837138,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
6,23,1.25,0.0029212350150052933,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
6,24,1.25,0.00419848153515436,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
6,25,1.25,0.006034176336545169,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
6,26,1.25,0.008672488792828037,ok,4.46058258582727,-3892.68640593619,grid,3.71448394446448,0.832735158018734,FALSE,0.881436849817689,2.59924575269972,10969,213,10969,0.92904160221372,0.0594066432776273,0.588293225672498,1,0,2679,7.13,,ok,1.1.35.5,8.047000000020489
6,27,1.25,0.012464346029501394,ok,4.47616668734845,-3892.60944959677,grid,2.73352350698438,0.610684028972933,FALSE,0.880524735075619,2.59836429418375,10969,213,10969,0.900788193798929,0.0817346516006091,0.466502273746951,1,0,2679,6.25,,ok,1.1.35.5,7.125
6,28,1.25,0.017914110430632808,ok,4.4990139335128,-3892.51132075458,grid,2.05473472104095,0.456707792286526,FALSE,0.879321232453954,2.59746834972395,10969,213,10969,0.862819906431023,0.110590636938105,0.334246809659285,1,0,2679,6.15,,ok,1.1.35.5,7.155999999959022
6,29,1.25,0.02574666587090447,ok,4.52491033175354,-3892.39277495329,grid,1.58755897209323,0.350848714272311,FALSE,0.877798266484723,2.59688129434558,10969,213,10969,0.813165092521972,0.146391202434965,0.2070027088515,1,0,2679,6.72,,ok,1.1.35.5,7.672000000020489
6,30,1.25,0.0370038359445673,ok,4.55248438634928,-3892.26123986149,grid,1.26946475143611,0.278850984144532,FALSE,0.875987263483857,2.59727264967466,10969,213,10969,0.750588808515431,0.188478933057785,0.103968412759329,1,0,2679,5.71,,ok,1.1.35.5,6.64000000001397
6,31,1.25,0.05,ok,4.5736390033835,-3892.15579108711,grid,1.08726568087426,0.237724420329177,FALSE,0.874371872701014,2.59919128728871,10969,213,10969,0.689093406983235,0.226660448298408,0.0469489750055092,1,0,2679,5.59,,ok,1.1.35.5,6.531000000075437
6,32,1.25,0.05318295896944989,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
6,33,1.25,0.07643605189968015,ok,4.58753566085714,-3892.05983071943,grid,0.920282044702414,0.200604880863306,FALSE,0.872299874617918,2.60649582903371,10969,213,10969,0.591156774601604,0.281246625410554,0.00931723170619088,1,0,2679,5.45,,ok,1.1.35.5,6.5
6,34,1.25,0.10985605433061184,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
6,35,1.25,0.1578882264736758,ok,4.48729323447633,-3892.38467965957,grid,0.782409812913148,0.174361195497948,FALSE,0.871197664437665,2.64010273458423,10969,213,10969,0.421704263279896,0.359379356402277,6.3871639569157e-05,1,0,2679,5.62,,ok,1.1.35.5,6.547000000020489
6,36,1.25,0.22692142195440484,ok,4.33849512437968,-3892.95787170114,grid,0.742643202625235,0.171175299576122,FALSE,0.871904867530676,2.6665954463617,10969,213,10969,0.353270134823365,0.386379961931174,9.35987789691043e-07,1,0,2679,5.45,,ok,1.1.35.5,6.640999999945052
6,37,1.25,0.32613788179066194,ok,4.14188240865916,-3893.72832457424,grid,0.705573655293961,0.170350962600692,FALSE,0.872704609677519,2.69301302434005,10969,213,10969,0.30331547567674,0.40543083756126,2.16440784488394e-09,1,0,2679,4.85,,ok,1.1.35.5,5.733999999938533
6,38,1.25,0.4687345823184205,ok,3.95257913248292,-3894.45786326256,grid,0.672308453675039,0.170093610055749,FALSE,0.873336278168466,2.71321989640325,10969,213,10969,0.271958036069052,0.417701098267953,3.52293344351478e-13,1,0,2679,4.08,,ok,1.1.35.5,5.0
6,39,1.25,0.6736785909532896,ok,3.81579558190398,-3894.97336831306,grid,0.648276540617257,0.169892890408397,FALSE,0.873862270023854,2.72531912572503,10969,213,10969,0.255336927132058,0.424614621480012,1.26490835112031e-18,1,0,2679,3.75,,ok,1.1.35.5,4.766000000061467
6,40,1.25,0.9682299131078523,ok,3.73746489687399,-3895.26060376217,grid,0.63467609434155,0.169814596753107,FALSE,0.874267466133484,2.73112138045178,10969,213,10969,0.248012353462643,0.427871231189187,1.89048561842733e-26,1,0,2679,4.78,,ok,1.1.35.5,5.687999999965541
6,41,1.25,1.3915673990920128,ok,3.70119427750978,-3895.39228322817,grid,0.628472968105656,0.169802750405337,FALSE,0.874511933218576,2.73331515913832,10969,213,10969,0.245344033905074,0.429121098553123,1.07044451378559e-37,1,0,2679,4.69,,ok,1.1.35.5,5.719000000040978
6,42,1.25,2.0,ok,3.68523805373212,-3895.44906683126,grid,0.625838212649244,0.169823008317046,FALSE,0.874620921841899,2.73390985816278,10969,213,10969,0.244529640663869,0.429513248403235,7.32899804569131e-54,1,0,2679,4.6,,ok,1.1.35.5,5.578000000095926
7,0,1.375,1e-06,ok,2910.22164991188,-3893.05751619807,grid,26883.7116116809,9.23768525070757,FALSE,0.886201845734977,2.61104954420579,10969,213,10969,0.999991770822855,7.16445854656129e-06,0.999943165636246,1,0,2679,3.97,Some predictor variables are on very different scales: consider rescaling,ok,1.1.35.5,4.920999999972992
7,1,1.375,1.4372282659862436e-06,ok,2601.21454324576,-3893.05752601957,grid,18700.9776124764,7.1893253330583,FALSE,0.886274332923948,2.61113543178484,10969,213,10969,0.999988172831405,1.02969089150136e-05,0.999918317060851,1,0,2679,3.94,Some predictor variables are on very different scales: consider rescaling,ok,1.1.35.5,4.875
7,2,1.375,2.0656250885498287e-06,ok,1224.02407021152,-3893.05738499003,grid,13011.2401075225,10.6298890881076,FALSE,0.886275067602839,2.61120543284352,10969,213,10969,0.99998300173625,1.47988982033659e-05,0.999882605067402,1,0,2679,4.92,Some predictor variables are on very different scales: consider rescaling,ok,1.1.35.5,5.827999999979511
7,3,1.375,2.9687747641941507e-06,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.999975569774457,2.12691668825737e-05,0.999831281014829,1,0,2679,NA,,,1.1.35.5,90.04700000002049
7,4,1.375,4.266807006446487e-06,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.999964888518957,3.05681770493853e-05,0.999757521249789,1,0,2679,NA,,,1.1.35.5,90.04700000002049
7,5,1.375,6.132375635173039e-06,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.999949537467908,4.39324756545638e-05,0.999651521160728,1,0,2679,NA,,,1.1.35.5,90.03200000000652
7,6,1.375,8.813623600516035e-06,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.999927475228997,6.31389872015019e-05,0.999499194520065,1,0,2679,NA,,,1.1.35.5,90.04700000002049
7,7,1.375,1.266718896442512e-05,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.999895768254301,9.07409883464346e-05,0.999280307018769,1,0,2679,NA,,,1.1.35.5,90.03100000007544
7,8,1.375,1.8205642030260796e-05,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.999850201189515,0.000130406944406335,0.998965799668097,1,0,2679,NA,,,1.1.35.5,90.04700000002049
7,9,1.375,2.6165663326318052e-05,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
7,10,1.375,3.7606030930863934e-05,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.999690615230333,0.000269309870723854,0.997864906980628,1,0,2679,NA,,,1.1.35.5,90.04700000002049
7,11,1.375,5.4048450625390614e-05,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
7,12,1.375,7.76799609715734e-05,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.999361112218516,0.000556028906868949,0.995594715236733,1,0,2679,NA,,,1.1.35.5,90.04700000002049
7,13,1.375,0.00011164383560905365,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.999081997862291,0.000798818740215167,0.993674702768223,1,0,2679,NA,,,1.1.35.5,90.06299999996554
7,14,1.375,0.0001604576762604534,ok,19.8648123118203,-3892.96305817894,grid,185.873760611716,9.35693515216927,FALSE,0.88378377054036,2.6023726696892,10969,213,10969,0.998681086818272,0.00114742087922009,0.99092168986612,1,0,2679,61.27,,ok,1.1.35.5,62.14000000001397
7,15,1.375,0.0002306143078159937,ok,9.89956426752522,-3892.96126364988,grid,129.461578828108,13.0775027394688,FALSE,0.883765555059492,2.60234999326574,10969,213,10969,0.998105381413941,0.0016477358255225,0.986978335211157,1,0,2679,73.67,,ok,1.1.35.5,74.64099999994505
7,16,1.375,0.00033144540173399875,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
7,17,1.375,0.0004763627000032694,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
7,18,1.375,0.0006846419373062247,ok,5.70613973746866,-3892.94970938283,grid,43.9176229227403,7.69655580538287,FALSE,0.883639571291269,2.60217061686724,10969,213,10969,0.994393702947216,0.00486557733476274,0.961835063485349,1,0,2679,35.61,,ok,1.1.35.5,36.561999999918044
7,19,1.375,0.0009839867443760877,ok,4.71364201080528,-3892.9421596703,grid,30.6983483482252,6.51266012095404,FALSE,0.883558579683579,2.60205794779915,10969,213,10969,0.991959825304162,0.00696832803934298,0.945609250378335,1,0,2679,26.22,,ok,1.1.35.5,27.25
7,20,1.375,0.001,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
7,21,1.375,0.0014142135623730952,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
7,22,1.375,0.0020325477059837138,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
7,23,1.375,0.0029212350150052933,ok,4.46447634891315,-3892.89453929662,grid,10.6488438803666,2.3852391743455,FALSE,0.88304315066109,2.60137187261059,10969,213,10969,0.976459432459344,0.0202249735319585,0.847019763019997,1,0,2679,14.4,,ok,1.1.35.5,15.358999999938533
7,24,1.375,0.00419848153515436,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
7,25,1.375,0.006034176336545169,ok,4.46413183575253,-3892.8223372718,grid,5.39879968009984,1.20937281396166,FALSE,0.882248548690684,2.60038988900035,10969,213,10969,0.952432856434597,0.0403175002137195,0.70966779070017,1,0,2679,10.26,,ok,1.1.35.5,11.23499999998603
7,26,1.375,0.008672488792828037,ok,4.4439675164402,-3892.7650700374,grid,3.90221730412497,0.878093120548011,FALSE,0.881608089778546,2.59967457993192,10969,213,10969,0.932881268741309,0.0562645275967528,0.610846615411053,1,0,2679,7.47,,ok,1.1.35.5,8.5
7,27,1.375,0.012464346029501394,ok,4.45848171451504,-3892.6886299582,grid,2.86351385388876,0.642262105632576,FALSE,0.880735994611496,2.5988103004016,10969,213,10969,0.906013387793943,0.0775986755836394,0.492419980465966,1,0,2679,6.84,,ok,1.1.35.5,7.844000000040978
7,28,1.375,0.017914110430632808,ok,4.48369158426812,-3892.58986796662,grid,2.14433020688137,0.478251049738826,FALSE,0.879579518553308,2.59790771580785,10969,213,10969,0.869772652668953,0.105331153690981,0.361256877300148,1,0,2679,6.35,,ok,1.1.35.5,7.295999999972992
7,29,1.375,0.02574666587090447,ok,4.50894490389684,-3892.46824950381,grid,1.64885308113069,0.365684903292048,FALSE,0.878103617639195,2.5972388737951,10969,213,10969,0.822134792589078,0.140004725442586,0.231462603637454,1,0,2679,6.44,,ok,1.1.35.5,7.5
7,30,1.375,0.0370038359445673,ok,4.53789391869945,-3892.32923293874,grid,1.31086150554942,0.288870019668752,FALSE,0.876324827064887,2.5973882427226,10969,213,10969,0.761685594995426,0.181177174357171,0.122071390359647,1,0,2679,6.11,,ok,1.1.35.5,7.109000000054948
7,31,1.375,0.05,ok,4.56202004109377,-3892.21230329079,grid,1.11666568227161,0.244774392092298,FALSE,0.874708496459118,2.59890923196489,10969,213,10969,0.701794565121466,0.218952284817923,0.0583206559226614,1,0,2679,5.25,,ok,1.1.35.5,6.23499999998603
7,32,1.375,0.05318295896944989,ok,4.56584201085769,-3892.18983452762,grid,1.08452546311618,0.237530221268529,FALSE,0.874374430491132,2.59946433898185,10969,213,10969,0.68852436575486,0.226926043149147,0.0486693634960959,1,0,2679,5.35,,ok,1.1.35.5,6.295999999972992
7,33,1.375,0.07643605189968015,ok,4.58272347239497,-3892.08778651142,grid,0.937732291714175,0.204623363675074,FALSE,0.872560048937025,2.60523422114002,10969,213,10969,0.60529885891156,0.273760409080542,0.0129803600140626,1,0,2679,5.93,,ok,1.1.35.5,7.0
7,34,1.375,0.10985605433061184,ok,4.57058134801386,-3892.09455728597,grid,0.846415891752904,0.18518779719799,FALSE,0.871357423989943,2.61696138433982,10969,213,10969,0.517797970095477,0.317373047811621,0.00194250600447124,1,0,2679,4.87,,ok,1.1.35.5,6.140999999945052
7,35,1.375,0.1578882264736758,ok,4.50553409927323,-3892.3170797892,grid,0.789856129382286,0.175307990568686,FALSE,0.871157912350892,2.63632746978491,10969,213,10969,0.434281612942265,0.354172154933218,0.000126694496798657,1,0,2679,5.78,,ok,1.1.35.5,6.780999999959022
7,36,1.375,0.22692142195440484,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
7,37,1.375,0.32613788179066194,ok,4.17661622732788,-3893.59226899005,grid,0.711742930000186,0.170411378795879,FALSE,0.872614439998454,2.68906689054769,10969,213,10969,0.310089148735081,0.402845282221493,8.90755749373602e-09,1,0,2679,4.91,,ok,1.1.35.5,5.843999999924563
7,38,1.375,0.4687345823184205,ok,3.98184901642142,-3894.34688614606,grid,0.677371525490835,0.17011481919513,FALSE,0.873263795981587,2.7105258835433,10969,213,10969,0.275902914391354,0.416123329564543,2.69132137731097e-12,1,0,2679,4.22,,ok,1.1.35.5,5.172000000020489
7,39,1.375,0.6736785909532896,ok,3.83421689645527,-3894.90356728984,grid,0.651550170041326,0.169930441505196,FALSE,0.873797650841005,2.72386591137428,10969,213,10969,0.257259567849388,0.423789701458692,2.35082048170559e-17,1,0,2679,3.89,,ok,1.1.35.5,4.968999999924563
7,40,1.375,0.9682299131078523,ok,3.74697234596826,-3895.22479668683,grid,0.636369481494428,0.169835649355449,FALSE,0.874221834936033,2.73049832582702,10969,213,10969,0.248786182272504,0.427517076868217,1.26080112448693e-24,1,0,2679,5.35,,ok,1.1.35.5,6.344000000040978
7,41,1.375,1.3915673990920128,ok,3.70539478793026,-3895.37637130508,grid,0.629215857091359,0.169810747060187,FALSE,0.874488987364799,2.73311473569736,10969,213,10969,0.245601186256595,0.428998370073504,4.47892444859584e-35,1,0,2679,4.65,,ok,1.1.35.5,5.545999999972992
7,42,1.375,2.0,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
8,0,1.5,1e-06,ok,1977.50591881411,-3893.11987423227,grid,28125.1174889637,14.2225200043042,FALSE,0.886298549766778,2.6112394462949,10969,213,10969,0.999992153440193,6.82479747264557e-06,0.999946502625972,1,0,2679,4.69,Some predictor variables are on very different scales: consider rescaling,ok,1.1.35.5,5.657000000006519
8,1,1.5,1.4372282659862436e-06,ok,2585.0560025071,-3893.11968404247,grid,19565.9271548965,7.56886006953836,FALSE,0.886326307754252,2.61137240687415,10969,213,10969,0.999988722736433,9.80874347472026e-06,0.999923112961126,1,0,2679,4.52,Some predictor variables are on very different scales: consider rescaling,ok,1.1.35.5,5.391000000061467
8,2,1.5,2.0656250885498287e-06,nonconverged,3.92229795963652,-3893.11942592402,grid,13612.9157560556,3470.64804768609,FALSE,0.886327860276078,2.61148262642538,10969,213,10969,0.999983792068224,1.4097303477711e-05,0.999889497631889,1,0,2679,3.91,"Some predictor variables are on very different scales: consider rescaling | unable to evaluate scaled gradient | Model failed to converge: degenerate  Hessian with 1 negative eigenvalues | variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX",unable to evaluate scaled gradient | Model failed to converge: degenerate  Hessian with 1 negative eigenvalues,1.1.35.5,4.922000000020489
8,3,1.5,2.9687747641941507e-06,ok,894.191344530162,-3893.11957333049,grid,9472.80480561554,10.5937111375115,FALSE,0.886314406688039,2.61137497309893,10969,213,10969,0.999976705647295,2.02608366836703e-05,0.999841186709778,1,0,2679,4.57,Some predictor variables are on very different scales: consider rescaling,ok,1.1.35.5,5.5
8,4,1.5,4.266807006446487e-06,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
8,5,1.5,6.132375635173039e-06,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.999951883649593,4.18497995748447e-05,0.999671979041957,1,0,2679,NA,,,1.1.35.5,90.04700000002049
8,6,1.5,8.813623600516035e-06,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
8,7,1.5,1.266718896442512e-05,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.999900614134894,8.64396262338457e-05,0.999322550099757,1,0,2679,NA,,,1.1.35.5,90.03099999995902
8,8,1.5,1.8205642030260796e-05,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.999857165276585,0.0001242257161113,0.999026494070616,1,0,2679,NA,,,1.1.35.5,90.04599999997299
8,9,1.5,2.6165663326318052e-05,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.999794725157295,0.000178524687505412,0.998601147585753,1,0,2679,NA,,,1.1.35.5,90.06200000003446
8,10,1.5,3.7606030930863934e-05,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.999704996448315,0.000256547635658004,0.99799014475143,1,0,2679,NA,,,1.1.35.5,90.04700000002049
8,11,1.5,5.4048450625390614e-05,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.999576060584289,0.000368649177563152,0.997112648915297,1,0,2679,NA,,,1.1.35.5,90.04599999997299
8,12,1.5,7.76799609715734e-05,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.999390801471883,0.00052969191647306,0.995852838235765,1,0,2679,NA,,,1.1.35.5,90.04599999997299
8,13,1.5,0.00011164383560905365,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.999124647462089,0.000760996893742203,0.994044989982687,1,0,2679,NA,,,1.1.35.5,90.04599999997299
8,14,1.5,0.0001604576762604534,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.998742341438014,0.00109312500941177,0.991452445904272,1,0,2679,NA,,,1.1.35.5,90.03099999995902
8,15,1.5,0.0002306143078159937,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
8,16,1.5,0.00033144540173399875,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
8,17,1.5,0.0004763627000032694,ok,6.78886051995083,-3893.01771913661,grid,65.8178342766798,9.69497518519595,FALSE,0.883742003256169,2.60247536633705,10969,213,10969,0.996274401798897,0.0032337311386251,0.97483716203773,1,0,2679,48.5,,ok,1.1.35.5,49.48400000005495
8,18,1.5,0.0006846419373062247,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
8,19,1.5,0.0009839867443760877,ok,5.11929854298968,-3893.00519829597,grid,32.10227984577,6.27083565769583,FALSE,0.883609641239823,2.60229309080826,10969,213,10969,0.992331090149777,0.00664177138426868,0.948719484183673,1,0,2679,22.7,,ok,1.1.35.5,23.79599999997299
8,20,1.5,0.001,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
8,21,1.5,0.0014142135623730952,ok,4.59790049549494,-3892.99468951998,grid,22.4768310159529,4.88849879156279,FALSE,0.883498832279695,2.60214481802258,10969,213,10969,0.989010467852841,0.00949998447672959,0.927132549825877,1,0,2679,22.78,,ok,1.1.35.5,23.70299999997951
8,22,1.5,0.0020325477059837138,ok,4.42941478525065,-3892.97975087107,grid,15.7799657333515,3.56253963523502,FALSE,0.883340907128457,2.60193553737647,10969,213,10969,0.98427213924288,0.0135600733251349,0.896964608143987,1,0,2679,19.57,,ok,1.1.35.5,20.56299999996554
8,23,1.5,0.0029212350150052933,ok,4.47350479657071,-3892.9586161386,grid,11.1209733171214,2.48596432167603,FALSE,0.883116926511928,2.60164580029379,10969,213,10969,0.977531859384492,0.0192983891554459,0.855317458375088,1,0,2679,16,,ok,1.1.35.5,16.98499999998603
8,24,1.5,0.00419848153515436,ok,4.41124626975441,-3892.92892072196,grid,7.88023643489395,1.78639684864674,FALSE,0.882799990196465,2.60124735270297,10969,213,10969,0.967986374675955,0.0273506040138781,0.798824709044897,1,0,2679,12.63,,ok,1.1.35.5,13.577999999979511
8,25,1.5,0.006034176336545169,ok,4.40848950711353,-3892.88760689159,grid,5.62656313104327,1.27630180858189,FALSE,0.882356667080872,2.60071445160844,10969,213,10969,0.954553642774278,0.0385354608941906,0.724103295413531,1,0,2679,9.04,,ok,1.1.35.5,10.21799999999348
8,26,1.5,0.008672488792828037,ok,4.43446446296684,-3892.83094094676,grid,4.06028316392844,0.91561973217662,FALSE,0.881740487646592,2.60002147724189,10969,213,10969,0.935820023911527,0.0538509104743514,0.628783808935794,1,0,2679,7.68,,ok,1.1.35.5,8.577999999979511
8,27,1.5,0.012464346029501394,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
8,28,1.5,0.017914110430632808,ok,4.4642201144923,-3892.65546576986,grid,2.21975999958058,0.497233546431664,FALSE,0.879779992754958,2.59828746031773,10969,213,10969,0.875129271312733,0.101249184002831,0.38351233215958,1,0,2679,6.03,,ok,1.1.35.5,6.98499999998603
8,29,1.5,0.02574666587090447,ok,4.49357580717003,-3892.53145099769,grid,1.70056862706899,0.378444405979649,FALSE,0.878340618562466,2.59755784406481,10969,213,10969,0.829081594883294,0.135009342040348,0.252229508363972,1,0,2679,5.42,,ok,1.1.35.5,6.375
8,30,1.5,0.0370038359445673,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
8,31,1.5,0.05,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
8,32,1.5,0.05318295896944989,ok,4.55591888885749,-3892.23612174659,grid,1.10777426268731,0.243150567363396,FALSE,0.874640060928979,2.59924416634863,10969,213,10969,0.698745796581475,0.220737678804185,0.0581212022624612,1,0,2679,5.72,,ok,1.1.35.5,6.719000000040978
8,33,1.5,0.07643605189968015,ok,4.57761011702496,-3892.1146113051,grid,0.952665128744252,0.208114082324556,FALSE,0.872777759697618,2.60436462248021,10969,213,10969,0.61656167803551,0.267687155001597,0.0167520030893548,1,0,2679,5.06,,ok,1.1.35.5,6.030999999959022
8,34,1.5,0.10985605433061184,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
8,35,1.5,0.1578882264736758,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
8,36,1.5,0.22692142195440484,ok,4.39243101069875,-3892.7470043443,grid,0.754324383236171,0.171732778818573,FALSE,0.871711604982112,2.65864570913813,10969,213,10969,0.371484382456277,0.379348939121496,5.34138851120433e-06,1,0,2679,5.62,,ok,1.1.35.5,7.25
8,37,1.5,0.32613788179066194,ok,4.20416934009578,-3893.48191483975,grid,0.716781197396254,0.170492941509327,FALSE,0.872540410905851,2.68580106401163,10969,213,10969,0.315889126981327,0.400638538689344,2.64506008651977e-08,1,0,2679,5.08,,ok,1.1.35.5,6.125
8,38,1.5,0.4687345823184205,ok,4.00578388288719,-3894.25309957434,grid,0.681626449093233,0.170160565078201,FALSE,0.873206714270782,2.70821501827233,10969,213,10969,0.279364451937409,0.414752540488146,1.28620494164556e-11,1,0,2679,5.42,,ok,1.1.35.5,7.062999999965541
8,39,1.5,0.6736785909532896,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
8,40,1.5,0.9682299131078523,ok,3.75590005249977,-3895.19269957867,grid,0.637885941997848,0.169835707308904,FALSE,0.874184275558622,2.72992477638524,10969,213,10969,0.249504656909437,0.427191125607595,3.19093430804021e-23,1,0,2679,5.36,,ok,1.1.35.5,6.311999999918044
8,41,1.5,1.3915673990920128,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
8,42,1.5,2.0,ok,3.68923872084358,-3895.43485268767,grid,0.626493733366089,0.169816534188071,FALSE,0.874605096261285,2.7338259769643,10969,213,10969,0.244672791702674,0.429444237611738,3.40038698027711e-47,1,0,2679,3.95,,ok,1.1.35.5,4.937000000034459
9,0,1.625,1e-06,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
9,1,1.625,1.4372282659862436e-06,ok,2836.7658199769,-3893.17354979991,grid,20299.3213736786,7.15579736287287,FALSE,0.886342079984317,2.61152948539922,10969,213,10969,0.999989151836253,9.42799933791452e-06,0.999926901268541,1,0,2679,4.81,Some predictor variables are on very different scales: consider rescaling,ok,1.1.35.5,5.76500000001397
9,2,1.625,2.0656250885498287e-06,nonconverged,3.9101504439732,-3893.17344273138,grid,14122.2917325957,3611.70035141812,FALSE,0.886383088376267,2.61160484791131,10969,213,10969,0.999984408777331,1.35500950273167e-05,0.999894942115858,1,0,2679,4.72,"Some predictor variables are on very different scales: consider rescaling | unable to evaluate scaled gradient | Model failed to converge: degenerate  Hessian with 1 negative eigenvalues | variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX",unable to evaluate scaled gradient | Model failed to converge: degenerate  Hessian with 1 negative eigenvalues,1.1.35.5,5.60999999998603
9,3,1.625,2.9687747641941507e-06,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
9,4,1.625,4.266807006446487e-06,nonconverged,3.91037247446969,-3893.17341821462,grid,6837.39907990495,1748.5288484781,FALSE,0.886371679118484,2.61156940082673,10969,213,10969,0.999967794848887,2.79887497681851e-05,0.999783001946135,1,0,2679,5.11,"Some predictor variables are on very different scales: consider rescaling | unable to evaluate scaled gradient | Model failed to converge: degenerate  Hessian with 1 negative eigenvalues | variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX",unable to evaluate scaled gradient | Model failed to converge: degenerate  Hessian with 1 negative eigenvalues,1.1.35.5,6.046999999904074
9,5,1.625,6.132375635173039e-06,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
9,6,1.625,8.813623600516035e-06,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.99993347823547,5.78114201865182e-05,0.999551815200323,1,0,2679,NA,,,1.1.35.5,90.04700000002049
9,7,1.625,1.266718896442512e-05,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.999904395480162,8.30847437672729e-05,0.999355919255739,1,0,2679,NA,,,1.1.35.5,90.06299999996554
9,8,1.625,1.8205642030260796e-05,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
9,9,1.625,2.6165663326318052e-05,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.999802534561578,0.000171596875355811,0.998670027218328,1,0,2679,NA,,,1.1.35.5,90.04700000002049
9,10,1.625,3.7606030930863934e-05,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
9,11,1.625,5.4048450625390614e-05,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.999592185754933,0.000354347943330367,0.9972547215541,1,0,2679,NA,,,1.1.35.5,90.03100000007544
9,12,1.625,7.76799609715734e-05,not_started_budget,,,,,,,,,,,,,,,,,,,,,,
9,13,1.625,0.00011164383560905365,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.999157929879827,0.000731494379220789,0.994337578131569,1,0,2679,NA,,,1.1.35.5,90.04699999990407
9,14,1.625,0.0001604576762604534,timeout,,,grid,,,NA,NA,NA,10969,213,10969,0.998790144058949,0.00105076995277455,0.991871892111818,1,0,2679,NA,,,1.1.35.5,90.04700000002049
