dataset_id,family,variant,feature_key,estimate,std_error,z_value,p_value,conf_low,conf_high,coefficient_q_bh,chisq,df,lrt_p_value,M_condition,M_joint,M_predictor,oof_gain_joint_vs_condition,model_directory,diagnostics_valid,numerically_valid,numerical_note
AN19,HVE overall,ft,tr_6::overall,-0.0930922915973817,0.0578643723504653,-1.60880154430005,0.107659743112155,-0.206506461404294,0.0203218782095303,0.18031467719242347,2.44647515995348,1,0.11778910580508,0.684140214084024,0.684403005649377,0.690587052803368,-0.0002627915653529156,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft,True,True,ok
AN19,HVE overall,ft,tr_8::overall,-0.093684047721651,0.0517249139979172,-1.81119774748051,0.0701102467742194,-0.195064879157569,0.0076967837142667,0.18031467719242347,3.08426355976553,1,0.0790530439993236,0.684140214084024,0.684286529904892,0.689958834816186,-0.00014631582086799266,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft,True,True,ok
X21,HVE overall,base,cnn_2::overall,-0.106499227829197,0.0642656208177476,-1.65717262937863,0.0974845785389058,-0.232459844631982,0.0194613889735884,0.35742936032666134,2.70378198140497,1,0.1001105145364,0.48721765133721,0.487654291100746,0.492291214656412,-0.0004366397635359731,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-variability-confirmatory,True,True,ok
X21,HVE overall,base,cnn_3::overall,-0.101589263287493,0.06163180447214,-1.64832531121842,0.0992859334240726,-0.222387600052887,0.0192090734779014,0.35742936032666134,2.67399513700911,1,0.101999689119202,0.48721765133721,0.48761876506181,0.494352454867527,-0.0004011137245999996,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-variability-confirmatory,True,True,ok
X21,HVE overall,base,cnn_4::overall,-0.147047567788577,0.0727225379366094,-2.02203569843444,0.0431726640334024,-0.289583742144332,-0.0045113934328228,0.3562577379496254,4.0160725307851,1,0.0450685495666526,0.48721765133721,0.487187311690536,0.49442120547494,3.033964667403799e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-variability-confirmatory,True,True,ok
X21,HVE overall,base,cnn_5::overall,-0.147750523688747,0.0712175175679358,-2.07463737482572,0.0380201554764193,-0.287336858121901,-0.0081641892555924,0.3562577379496254,4.22766284469435,1,0.0397701684494844,0.48721765133721,0.487156302358333,0.494555438728481,6.134897887699609e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-variability-confirmatory,True,True,ok
X21,HVE overall,base,cnn_6::overall,-0.0779399513242006,0.0719847303840401,-1.08272894693623,0.278928751543052,-0.219030022876919,0.0631501202285181,0.644045472323424,1.15478602643634,1,0.282549503221913,0.48721765133721,0.487885866480545,0.491333115804082,-0.0006682151433349826,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-variability-confirmatory,True,True,ok
X21,HVE overall,base,tr_0::overall,-0.141236221404786,0.0749106095752877,-1.88539677097192,0.0593762896582709,-0.28806101617235,0.005588573362778,0.3562577379496254,3.48927094735154,1,0.0617677814614583,0.48721765133721,0.487464696635479,0.49430814694183,-0.0002470452982689664,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-variability-confirmatory,True,True,ok
X21,HVE overall,base,tr_10::overall,0.0738176821731731,0.104105485583106,0.709066210677683,0.478283390060979,-0.130229069569714,0.277864433916061,0.7174250850914685,0.495667416524157,1,0.481410033024114,0.48721765133721,0.487774492793742,0.49160598104406,-0.000556841456532009,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-variability-confirmatory,True,True,ok
X21,HVE overall,base,tr_12::overall,-0.0319009450660996,0.0851049866179949,-0.374842254652964,0.707777786945702,-0.19870671883737,0.134904828705171,0.7678290920861298,0.13801494865038,1,0.710262451202981,0.48721765133721,0.488284790980012,0.494575920507343,-0.001067139642801973,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-variability-confirmatory,True,True,ok
X21,HVE overall,base,tr_14::overall,-0.0833543842751139,0.0826572231738119,-1.00843436392529,0.313245982792582,-0.245362541695785,0.0786537731455574,0.644045472323424,0.999119231089935,1,0.317523722050433,0.48721765133721,0.487682362620839,0.494483703786722,-0.0004647112836290157,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-variability-confirmatory,True,True,ok
X21,HVE overall,base,tr_16::overall,0.0966136429239558,0.0842344483948471,1.14696118707968,0.251397662429768,-0.0684858759299446,0.261713161777856,0.644045472323424,1.29560780739666,1,0.255017069398855,0.48721765133721,0.487400207122317,0.492585447493236,-0.0001825557851070081,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-variability-confirmatory,True,True,ok
X21,HVE overall,base,tr_18::overall,-0.0329370612641194,0.0936896048759519,-0.35155513045155,0.725171920303567,-0.216568686820985,0.150694564292746,0.7678290920861298,0.121032332936011,1,0.727917527219067,0.48721765133721,0.488353470007607,0.49586034497384,-0.0011358186703969708,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-variability-confirmatory,True,True,ok
X21,HVE overall,base,tr_20::overall,-0.0612311052375097,0.0969546996652822,-0.631543447083005,0.527685250557194,-0.251262316581463,0.128800106106443,0.7306411161561146,0.391440185654574,1,0.531543348944507,0.48721765133721,0.48774010141091,0.494527676767134,-0.0005224500736999982,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-variability-confirmatory,True,True,ok
X21,HVE overall,base,tr_22::overall,-0.0485436760148065,0.0663792485439013,-0.731308007843763,0.464591040321013,-0.178647003160853,0.0815596511312401,0.7174250850914685,0.52540975883494,1,0.468543111304264,0.48721765133721,0.488129983405983,0.494749611296579,-0.000912332068773003,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-variability-confirmatory,True,True,ok
