dataset_id,fold,Condition,Sentence,TestTalker,ceiling_z,numCorrect,numIncorrect
B23,1,b_SPA,S0812,B23.SPA.SPA,0.35670805980594245,31,4
B23,1,b_SPA,S3199,B23.TUR.TUR,-0.6203124055958381,15,20
B23,1,b_SPA,S5787,B23.BRP.BRP,-0.162503249407887,26,9
B23,1,b_SPA,S9029,B23.TUR.TUR,-1.0379661677056915,9,26
B23,1,b_SPA,S5774,B23.TUR.TUR,0.2442360249365458,28,14
B23,1,b_SPA,S2588,B23.SPA.SPA,-0.5197134351942752,17,18
B23,1,b_SPA,S9461,B23.SPA.SPA,-0.162503249407887,24,11
B23,1,b_SPA,S2189,B23.TUR.TUR,-0.4201963710428933,27,8
B23,1,b_SPA,S2227,B23.SPA.SPA,0.0803655071349686,34,8
B23,1,b_SPA,S9530,B23.FAR.FAR,-0.25392928611232457,22,13
B23,1,b_SPA,S7518,B23.BRP.BRP,0.49279376753942034,34,1
B23,1,b_SPA,S0195,B23.SPA.SPA,-0.2502702147415979,28,14
B23,1,b_SPA,S0754,B23.TUR.TUR,0.3766968565513299,37,5
B23,1,b_SPA,S9215,B23.FAR.FAR,0.6525382177515361,37,5
B23,1,b_SPA,S0363,B23.BRP.BRP,0.5650913514383746,33,9
B23,1,b_SPA,S5237,B23.BRP.BRP,0.3766968565513299,35,7
B23,1,b_SPA,S7985,B23.BRP.BRP,0.49279376753942034,34,1
B23,1,b_SPA,S1895,B23.FAR.FAR,-0.7480142282186852,14,21
B23,1,b_SPA,S7585,B23.SPA.SPA,0.49279376753942034,39,3
B23,1,b_SPA,S7540,B23.SPA.SPA,-0.5596197333316403,15,20
B23,1,b_SPA,S8198,B23.FAR.FAR,0.1658283376725907,25,10
B23,1,b_SPA,S2214,B23.FAR.FAR,0.0009633338347412198,25,17
B23,1,b_SPA,S8954,B23.TUR.TUR,-0.6934237124121894,23,19
B23,1,b_SPA,S1886,B23.SPA.SPA,-0.03292638189580797,28,7
B23,1,b_SPA,S1186,B23.FAR.FAR,0.1658283376725907,27,8
B23,1,b_SPA,S2368,B23.TUR.TUR,-0.3595036987786954,17,18
B23,1,b_SPA,S6062,B23.FAR.FAR,-0.4401851677882805,18,24
B23,1,b_SPA,S7645,B23.FAR.FAR,0.3014685041330559,33,2
B23,1,b_SPA,S9445,B23.TUR.TUR,0.3484020983348902,41,8
B23,1,b_SPA,S9841,B23.TUR.TUR,-1.1456444420471241,4,31
B23,1,b_SPA,S2103,B23.BRP.BRP,-0.4235340255981629,23,19
B23,1,b_SPA,S4862,B23.TUR.TUR,-0.5596197333316403,17,18
B23,1,b_SPA,S2348,B23.BRP.BRP,0.2520101799584726,30,5
B23,1,b_SPA,S6509,B23.SPA.SPA,0.026304299875569974,30,5
B23,1,b_SPA,S0015,B23.FAR.FAR,-0.40681642265881,31,11
B23,1,b_SPA,S9275,B23.SPA.SPA,-0.29704236001210993,15,20
B23,1,b_SPA,S8247,B23.TUR.TUR,-0.3595036987786954,21,14
B23,1,b_SPA,S1573,B23.TUR.TUR,-0.04694441736345691,14,14
B23,1,b_SPA,S2669,B23.SPA.SPA,0.2520101799584726,29,6
B23,1,b_SPA,S0223,B23.BRP.BRP,0.3014685041330559,32,3
B23,1,b_SPA,S7149,B23.TUR.TUR,-0.06970313885885977,33,9
B23,1,b_SPA,S0101,B23.SPA.SPA,-0.3798864863741377,22,13
B23,1,b_SPA,S5541,B23.FAR.FAR,-0.17440101870632993,24,18
B23,1,b_SPA,S5527,B23.TUR.TUR,-0.6582130748206508,23,19
B23,1,b_SPA,S5422,B23.BRP.BRP,1.2211698345700492,35,0
B23,1,b_SPA,S5292,B23.BRP.BRP,0.43093335379192726,40,2
B23,1,b_SPA,S0448,B23.SPA.SPA,-0.33892561800435345,21,14
B23,1,b_SPA,S9562,B23.BRP.BRP,0.43093335379192726,38,4
B23,1,b_SPA,S8234,B23.FAR.FAR,0.3766968565513299,36,6
B23,1,b_SPA,S9666,B23.BRP.BRP,-0.2318018761558485,22,13
B23,1,b_SPA,S5714,B23.TUR.TUR,0.20709211706549183,20,8
B23,1,b_SPA,S7421,B23.FAR.FAR,0.5650913514383746,34,8
B23,1,b_SPA,S7239,B23.BRP.BRP,-0.011340709538181422,15,13
B23,1,b_SPA,S5218,B23.FAR.FAR,-0.4401851677882805,9,26
B23,1,b_SPA,S9981,B23.SPA.SPA,0.8496177189791978,33,2
B23,1,b_SPA,S3383,B23.BRP.BRP,0.5650913514383746,42,0
B23,1,b_SPA,S8005,B23.FAR.FAR,0.14001880670245814,30,12
B23,1,b_SPA,S2534,B23.SPA.SPA,-0.003986253884353286,25,10
B23,1,b_SPA,S3842,B23.BRP.BRP,0.49279376753942034,29,6
B23,1,b_SPA,S0582,B23.FAR.FAR,0.10939592940402673,34,8
B23,1,b_FAR,S0101,B23.SPA.SPA,-0.36096568927151546,18,17
B23,1,b_FAR,S2368,B23.TUR.TUR,-0.4686240593528265,19,16
B23,1,b_FAR,S4862,B23.TUR.TUR,-0.3827843103387619,14,21
B23,1,b_FAR,S2534,B23.SPA.SPA,-0.24764973594535677,26,9
B23,1,b_FAR,S0582,B23.FAR.FAR,0.46519829309691024,42,0
B23,1,b_FAR,S2669,B23.SPA.SPA,1.086739836546145,34,1
B23,1,b_FAR,S9215,B23.FAR.FAR,0.7373577784557287,41,1
B23,1,b_FAR,S9445,B23.TUR.TUR,0.31990098461292915,41,8
B23,1,b_FAR,S1186,B23.FAR.FAR,0.13553778391266752,30,5
B23,1,b_FAR,S9562,B23.BRP.BRP,0.29961130078098835,40,2
B23,1,b_FAR,S8234,B23.FAR.FAR,1.1555289974871972,42,0
B23,1,b_FAR,S3842,B23.BRP.BRP,0.6666984220129797,26,9
B23,1,b_FAR,S0015,B23.FAR.FAR,-0.3091202349973449,33,9
B23,1,b_FAR,S7540,B23.SPA.SPA,-0.4686240593528265,15,20
B23,1,b_FAR,S8005,B23.FAR.FAR,-0.031914051865371836,31,11
B23,1,b_FAR,S9530,B23.FAR.FAR,-0.06649581067345746,28,7
B23,1,b_FAR,S9666,B23.BRP.BRP,0.09677205945266525,29,6
B23,1,b_FAR,S9029,B23.TUR.TUR,-0.973720108301588,4,31
B23,1,b_FAR,S5218,B23.FAR.FAR,-0.36096568927151546,22,13
B23,1,b_FAR,S1886,B23.SPA.SPA,0.22267466262918145,31,4
B23,1,b_FAR,S6509,B23.SPA.SPA,0.026304299875569974,33,2
B23,1,b_FAR,S9461,B23.SPA.SPA,-0.2710348133498966,28,7
B23,1,b_FAR,S5541,B23.FAR.FAR,0.21482322868196266,33,9
B23,1,b_FAR,S5774,B23.TUR.TUR,0.020787628601669644,41,1
B23,1,b_FAR,S9275,B23.SPA.SPA,-0.33892561800435345,21,14
B23,1,b_FAR,S6062,B23.FAR.FAR,-0.4008264516704951,22,20
B23,1,b_FAR,S0448,B23.SPA.SPA,-0.40442176167167626,27,8
B23,1,b_FAR,S0754,B23.TUR.TUR,0.07834724474051816,39,3
B23,1,b_FAR,S0812,B23.SPA.SPA,1.2211698345700492,35,0
B23,1,b_FAR,S2588,B23.SPA.SPA,-0.5538996746151688,18,17
B23,1,b_FAR,S7421,B23.FAR.FAR,0.8929092086141661,32,10
B23,1,b_FAR,S8954,B23.TUR.TUR,-0.5431942987087152,19,23
B23,1,b_FAR,S1573,B23.TUR.TUR,-0.006095996072945792,19,9
B23,1,b_FAR,S7149,B23.TUR.TUR,-0.031914051865371836,37,5
B23,1,b_FAR,S7585,B23.SPA.SPA,1.1555289974871972,42,0
B23,1,b_FAR,S8198,B23.FAR.FAR,0.09677205945266525,26,9
B23,1,b_FAR,S5714,B23.TUR.TUR,0.17728673405848314,21,7
B23,1,b_FAR,S0195,B23.SPA.SPA,0.1422733151041398,37,5
B23,1,b_FAR,S7985,B23.BRP.BRP,1.086739836546145,32,3
B23,1,b_FAR,S1895,B23.FAR.FAR,-0.685808549263161,8,27
B23,1,b_FAR,S9841,B23.TUR.TUR,-1.1571028384330169,5,30
B23,1,b_FAR,S2214,B23.FAR.FAR,0.020787628601669644,25,17
B23,1,b_FAR,S3383,B23.BRP.BRP,1.1555289974871972,39,3
B23,1,b_FAR,S5422,B23.BRP.BRP,1.2211698345700492,35,0
B23,1,b_FAR,S5527,B23.TUR.TUR,-0.6896110323437995,9,33
B23,1,b_FAR,S5237,B23.BRP.BRP,-0.031914051865371836,39,3
B23,1,b_FAR,S7518,B23.BRP.BRP,1.2211698345700492,33,2
B23,1,b_FAR,S0223,B23.BRP.BRP,0.6666984220129797,34,1
B23,1,b_FAR,S8247,B23.TUR.TUR,-0.31662143686004124,17,18
B23,1,b_FAR,S7239,B23.BRP.BRP,0.034672483504037455,21,7
B23,1,b_FAR,S5292,B23.BRP.BRP,0.4029926141413859,42,0
B23,1,b_FAR,S5787,B23.BRP.BRP,-0.3827843103387619,23,12
B23,1,b_FAR,S2189,B23.TUR.TUR,0.06049053929646342,21,14
B23,1,b_FAR,S2103,B23.BRP.BRP,-0.17016951294126664,35,7
B23,1,b_FAR,S0363,B23.BRP.BRP,1.2211698345700492,37,5
B23,1,b_FAR,S2348,B23.BRP.BRP,0.3915342177554931,33,2
B23,1,b_FAR,S3199,B23.TUR.TUR,-0.33892561800435345,16,19
B23,1,b_FAR,S2227,B23.SPA.SPA,0.07834724474051816,37,5
B23,1,b_FAR,S9981,B23.SPA.SPA,0.823197527469793,35,0
B23,1,b_FAR,S7645,B23.FAR.FAR,0.6666984220129797,33,2
B23,1,c_noTUR,S9981,B23.SPA.SPA,0.6666984220129797,35,0
B23,1,c_noTUR,S2189,B23.TUR.TUR,-0.40442176167167626,32,3
B23,1,c_noTUR,S5218,B23.FAR.FAR,-0.4686240593528265,25,10
B23,1,c_noTUR,S2669,B23.SPA.SPA,0.5539750483242992,34,1
B23,1,c_noTUR,S8005,B23.FAR.FAR,-0.2710348133498966,33,9
B23,1,c_noTUR,S0812,B23.SPA.SPA,0.13553778391266752,35,0
B23,1,c_noTUR,S9666,B23.BRP.BRP,-0.0948727513003351,29,6
B23,1,c_noTUR,S6062,B23.FAR.FAR,-0.2318018761558485,28,14
B23,1,c_noTUR,S8954,B23.TUR.TUR,-0.6520067894842556,30,12
B23,1,c_noTUR,S7540,B23.SPA.SPA,-0.42591642975936495,22,13
B23,1,c_noTUR,S7518,B23.BRP.BRP,0.3915342177554931,35,0
B23,1,c_noTUR,S0195,B23.SPA.SPA,-0.08081944197293499,38,4
B23,1,c_noTUR,S7585,B23.SPA.SPA,1.2211698345700492,42,0
B23,1,c_noTUR,S0223,B23.BRP.BRP,0.823197527469793,34,1
B23,1,c_noTUR,S7645,B23.FAR.FAR,0.3915342177554931,35,0
B23,1,c_noTUR,S7149,B23.TUR.TUR,0.048878999375537975,30,12
B23,1,c_noTUR,S8198,B23.FAR.FAR,0.32826916824139685,35,0
B23,1,c_noTUR,S9530,B23.FAR.FAR,-0.06649581067345746,21,14
B23,1,c_noTUR,S2227,B23.SPA.SPA,0.17728673405848314,39,3
B23,1,c_noTUR,S0363,B23.BRP.BRP,0.3484020983348902,42,0
B23,1,c_noTUR,S8234,B23.FAR.FAR,0.5378327096739052,42,0
B23,1,c_noTUR,S7985,B23.BRP.BRP,1.086739836546145,35,0
B23,1,c_noTUR,S8247,B23.TUR.TUR,-0.2710348133498966,32,3
B23,1,c_noTUR,S2103,B23.BRP.BRP,-0.3278093148902781,28,14
B23,1,c_noTUR,S2368,B23.TUR.TUR,-0.42591642975936495,20,15
B23,1,c_noTUR,S0754,B23.TUR.TUR,0.4029926141413859,40,2
B23,1,c_noTUR,S7421,B23.FAR.FAR,0.5378327096739052,41,1
B23,1,c_noTUR,S1573,B23.TUR.TUR,-0.1154833831914587,23,5
B23,1,c_noTUR,S5714,B23.TUR.TUR,-0.04446195150122276,24,4
B23,1,c_noTUR,S5422,B23.BRP.BRP,1.2211698345700492,35,0
B23,1,c_noTUR,S3383,B23.BRP.BRP,0.7373577784557287,42,0
B23,1,c_noTUR,S5774,B23.TUR.TUR,0.21482322868196266,34,8
B23,1,c_noTUR,S1895,B23.FAR.FAR,-0.5970317940357717,12,23
B23,1,c_noTUR,S5787,B23.BRP.BRP,-0.5753943427028573,18,17
B23,1,c_noTUR,S6509,B23.SPA.SPA,0.06049053929646342,28,7
B23,1,c_noTUR,S5237,B23.BRP.BRP,0.625608281466863,42,0
B23,1,c_noTUR,S9562,B23.BRP.BRP,1.2211698345700492,42,0
B23,1,c_noTUR,S1886,B23.SPA.SPA,0.026304299875569974,34,1
B23,1,c_noTUR,S9029,B23.TUR.TUR,-0.8311058577471419,14,21
B23,1,c_noTUR,S5541,B23.FAR.FAR,0.21482322868196266,40,2
B23,1,c_noTUR,S7239,B23.BRP.BRP,-0.21166894606235492,22,6
B23,1,c_noTUR,S9461,B23.SPA.SPA,-0.31662143686004124,34,1
B23,1,c_noTUR,S1186,B23.FAR.FAR,0.13553778391266752,30,5
B23,1,c_noTUR,S0448,B23.SPA.SPA,-0.3827843103387619,26,9
B23,1,c_noTUR,S0582,B23.FAR.FAR,0.3484020983348902,42,0
B23,1,c_noTUR,S3842,B23.BRP.BRP,0.13553778391266752,34,1
B23,1,c_noTUR,S0101,B23.SPA.SPA,-0.36096568927151546,16,19
B23,1,c_noTUR,S9215,B23.FAR.FAR,0.46519829309691024,42,0
B23,1,c_noTUR,S2534,B23.SPA.SPA,0.32826916824139685,32,3
B23,1,c_noTUR,S9445,B23.TUR.TUR,-0.006095996072945792,43,6
B23,1,c_noTUR,S9841,B23.TUR.TUR,-0.8849433530741986,11,24
B23,1,c_noTUR,S2348,B23.BRP.BRP,0.6666984220129797,35,0
B23,1,c_noTUR,S2214,B23.FAR.FAR,0.1422733151041398,33,9
B23,1,c_noTUR,S3199,B23.TUR.TUR,-0.7560224616014506,17,18
B23,1,c_noTUR,S4862,B23.TUR.TUR,-0.5111920450217072,23,12
B23,1,c_noTUR,S2588,B23.SPA.SPA,-0.4899080521872668,20,15
B23,1,c_noTUR,S9275,B23.SPA.SPA,-0.29400755511137255,19,16
B23,1,c_noTUR,S5527,B23.TUR.TUR,-0.8531087089132999,19,23
B23,1,c_noTUR,S0015,B23.FAR.FAR,-0.2710348133498966,25,17
B23,1,c_noTUR,S5292,B23.BRP.BRP,0.4029926141413859,42,0
B23,1,c_noSPA,S2669,B23.SPA.SPA,0.5539750483242992,31,4
B23,1,c_noSPA,S3383,B23.BRP.BRP,0.2553800536379302,38,4
B23,1,c_noSPA,S1573,B23.TUR.TUR,-0.14871024662739174,24,4
B23,1,c_noSPA,S7421,B23.FAR.FAR,0.29961130078098835,35,7
B23,1,c_noSPA,S0812,B23.SPA.SPA,0.27258826073281456,31,4
B23,1,c_noSPA,S9461,B23.SPA.SPA,-0.40442176167167626,21,14
B23,1,c_noSPA,S7540,B23.SPA.SPA,-0.2710348133498966,22,13
B23,1,c_noSPA,S2227,B23.SPA.SPA,0.020787628601669644,33,9
B23,1,c_noSPA,S9841,B23.TUR.TUR,-1.2524043651073482,4,31
B23,1,c_noSPA,S1895,B23.FAR.FAR,-0.4686240593528265,10,25
B23,1,c_noSPA,S8198,B23.FAR.FAR,-0.06649581067345746,34,1
B23,1,c_noSPA,S0363,B23.BRP.BRP,0.625608281466863,42,0
B23,1,c_noSPA,S2588,B23.SPA.SPA,-0.5325108630607728,13,22
B23,1,c_noSPA,S2189,B23.TUR.TUR,-0.3827843103387619,21,14
B23,1,c_noSPA,S0582,B23.FAR.FAR,0.5378327096739052,35,7
B23,1,c_noSPA,S5292,B23.BRP.BRP,0.1422733151041398,38,4
B23,1,c_noSPA,S0195,B23.SPA.SPA,-0.41876510022176355,28,14
B23,1,c_noSPA,S9666,B23.BRP.BRP,-0.2710348133498966,25,10
B23,1,c_noSPA,S8234,B23.FAR.FAR,0.8929092086141661,38,4
B23,1,c_noSPA,S7585,B23.SPA.SPA,0.7373577784557287,41,1
B23,1,c_noSPA,S8954,B23.TUR.TUR,-0.6151997142912421,9,33
B23,1,c_noSPA,S9981,B23.SPA.SPA,0.3915342177554931,35,0
B23,1,c_noSPA,S9445,B23.TUR.TUR,-0.006095996072945792,43,6
B23,1,c_noSPA,S2103,B23.BRP.BRP,-0.5431942987087152,31,11
B23,1,c_noSPA,S3842,B23.BRP.BRP,0.13553778391266752,33,2
B23,1,c_noSPA,S2348,B23.BRP.BRP,0.5539750483242992,34,1
B23,1,c_noSPA,S0101,B23.SPA.SPA,-0.31662143686004124,18,17
B23,1,c_noSPA,S9530,B23.FAR.FAR,-0.3827843103387619,18,17
B23,1,c_noSPA,S5774,B23.TUR.TUR,-0.1267073954612336,35,7
B23,1,c_noSPA,S5218,B23.FAR.FAR,-0.5538996746151688,16,19
B23,1,c_noSPA,S0015,B23.FAR.FAR,-0.29020507203073403,26,16
B23,1,c_noSPA,S5237,B23.BRP.BRP,0.1422733151041398,42,0
B23,1,c_noSPA,S8005,B23.FAR.FAR,0.020787628601669644,31,11
B23,1,c_noSPA,S1186,B23.FAR.FAR,0.026304299875569974,24,11
B23,1,c_noSPA,S0223,B23.BRP.BRP,-0.0948727513003351,27,8
B23,1,c_noSPA,S2534,B23.SPA.SPA,-0.17440101870632993,33,2
B23,1,c_noSPA,S9215,B23.FAR.FAR,0.29961130078098835,36,6
B23,1,c_noSPA,S0754,B23.TUR.TUR,0.3484020983348902,33,9
B23,1,c_noSPA,S7985,B23.BRP.BRP,0.46519829309691024,35,0
B23,1,c_noSPA,S8247,B23.TUR.TUR,-0.06649581067345746,21,14
B23,1,c_noSPA,S4862,B23.TUR.TUR,-0.5753943427028573,16,19
B23,1,c_noSPA,S3199,B23.TUR.TUR,-0.4686240593528265,9,26
B23,1,c_noSPA,S5787,B23.BRP.BRP,-0.5538996746151688,14,21
B23,1,c_noSPA,S9275,B23.SPA.SPA,-0.29400755511137255,20,15
B23,1,c_noSPA,S7239,B23.BRP.BRP,-0.08081944197293499,20,8
B23,1,c_noSPA,S0448,B23.SPA.SPA,-0.33892561800435345,22,13
B23,1,c_noSPA,S9562,B23.BRP.BRP,0.2553800536379302,32,10
B23,1,c_noSPA,S6509,B23.SPA.SPA,0.13553778391266752,29,6
B23,1,c_noSPA,S5527,B23.TUR.TUR,-0.7480142282186852,10,32
B23,1,c_noSPA,S5541,B23.FAR.FAR,0.21482322868196266,38,4
B23,1,c_noSPA,S5422,B23.BRP.BRP,1.2211698345700492,34,1
B23,1,c_noSPA,S7149,B23.TUR.TUR,-0.10410005353300139,29,13
B23,1,c_noSPA,S2368,B23.TUR.TUR,-0.29400755511137255,21,14
B23,1,c_noSPA,S7518,B23.BRP.BRP,0.27258826073281456,29,6
B23,1,c_noSPA,S1886,B23.SPA.SPA,-0.12223636490086891,26,9
B23,1,c_noSPA,S2214,B23.FAR.FAR,-0.10410005353300139,30,12
B23,1,c_noSPA,S6062,B23.FAR.FAR,-0.2318018761558485,21,21
B23,1,c_noSPA,S9029,B23.TUR.TUR,-0.7804145241672009,8,27
B23,1,c_noSPA,S5714,B23.TUR.TUR,-0.006095996072945792,18,10
B23,1,c_noSPA,S7645,B23.FAR.FAR,0.22267466262918145,24,11
B23,1,c_noFAR,S9215,B23.FAR.FAR,1.127588257836656,34,8
B23,1,c_noFAR,S9666,B23.BRP.BRP,-0.18794318382143996,20,15
B23,1,c_noFAR,S2103,B23.BRP.BRP,-0.21010437023040265,15,27
B23,1,c_noFAR,S3383,B23.BRP.BRP,0.7086999109953203,42,0
B23,1,c_noFAR,S5527,B23.TUR.TUR,-0.7058141956431665,19,23
B23,1,c_noFAR,S5714,B23.TUR.TUR,0.0924671733542903,22,6
B23,1,c_noFAR,S4862,B23.TUR.TUR,-0.4784496558013741,9,26
B23,1,c_noFAR,S2214,B23.FAR.FAR,-0.14200072275781417,26,16
B23,1,c_noFAR,S7239,B23.BRP.BRP,-0.15370855657640148,19,9
B23,1,c_noFAR,S0754,B23.TUR.TUR,0.5965778591978051,40,2
B23,1,c_noFAR,S1895,B23.FAR.FAR,-0.570422726793085,15,20
B23,1,c_noFAR,S0195,B23.SPA.SPA,-0.01414752056779657,29,13
B23,1,c_noFAR,S5292,B23.BRP.BRP,0.508419913419322,39,3
B23,1,c_noFAR,S1573,B23.TUR.TUR,-0.08081944197293499,21,7
B23,1,c_noFAR,S0812,B23.SPA.SPA,0.7947586359052471,25,10
B23,1,c_noFAR,S8247,B23.TUR.TUR,-0.13251776071408658,14,21
B23,1,c_noFAR,S9562,B23.BRP.BRP,0.31777922103645884,42,0
B23,1,c_noFAR,S3199,B23.TUR.TUR,-0.33892561800435345,13,22
B23,1,c_noFAR,S9029,B23.TUR.TUR,-0.8472983436604471,9,26
B23,1,c_noFAR,S1186,B23.FAR.FAR,0.36124366399557006,26,9
B23,1,c_noFAR,S2588,B23.SPA.SPA,-0.6893181746801134,13,22
B23,1,c_noFAR,S5541,B23.FAR.FAR,0.18288636589865812,28,14
B23,1,c_noFAR,S5774,B23.TUR.TUR,0.2238935458784997,40,2
B23,1,c_noFAR,S2189,B23.TUR.TUR,-0.24036244857711717,22,13
B23,1,c_noFAR,S2368,B23.TUR.TUR,-0.4325071947377483,23,12
B23,1,c_noFAR,S7518,B23.BRP.BRP,0.5246395309950083,35,0
B23,1,c_noFAR,S7149,B23.TUR.TUR,0.10939592940402673,29,13
B23,1,c_noFAR,S7421,B23.FAR.FAR,0.2685626161174798,40,2
B23,1,c_noFAR,S0015,B23.FAR.FAR,-0.3349430292369228,25,17
B23,1,c_noFAR,S8234,B23.FAR.FAR,0.10939592940402673,42,0
B23,1,c_noFAR,S9841,B23.TUR.TUR,-1.2210944608609189,7,28
B23,1,c_noFAR,S9445,B23.TUR.TUR,-0.018136673265813415,40,9
B23,1,c_noFAR,S7645,B23.FAR.FAR,0.7947586359052471,33,2
B23,1,c_noFAR,S9275,B23.SPA.SPA,-0.3861239605288817,17,18
B23,1,c_noFAR,S0223,B23.BRP.BRP,0.06320263067501558,27,8
B23,1,c_noFAR,S3842,B23.BRP.BRP,-0.0731414689224028,29,6
B23,1,c_noFAR,S5218,B23.FAR.FAR,-0.2904979296944203,14,21
B23,1,c_noFAR,S0582,B23.FAR.FAR,0.8646144503977267,34,8
B23,1,c_noFAR,S2669,B23.SPA.SPA,0.2974773780345651,30,5
B23,1,c_noFAR,S8954,B23.TUR.TUR,-0.3349430292369228,20,22
B23,1,c_noFAR,S8198,B23.FAR.FAR,-0.008521858073980601,28,7
B23,1,c_noFAR,S0101,B23.SPA.SPA,-0.26567690076532635,19,16
B23,1,c_noFAR,S9981,B23.SPA.SPA,1.2211698345700492,35,0
B23,1,c_noFAR,S0448,B23.SPA.SPA,-0.13251776071408658,14,21
B23,1,c_noFAR,S7585,B23.SPA.SPA,1.2211698345700492,42,0
B23,1,c_noFAR,S9530,B23.FAR.FAR,-0.26567690076532635,18,17
B23,1,c_noFAR,S1886,B23.SPA.SPA,-0.18794318382143996,20,15
B23,1,c_noFAR,S5422,B23.BRP.BRP,1.2211698345700492,35,0
B23,1,c_noFAR,S8005,B23.FAR.FAR,-0.16526268278639908,34,8
B23,1,c_noFAR,S7540,B23.SPA.SPA,-0.4093933775814485,12,23
B23,1,c_noFAR,S5237,B23.BRP.BRP,0.31777922103645884,31,11
B23,1,c_noFAR,S6062,B23.FAR.FAR,-0.18794318382143996,17,25
B23,1,c_noFAR,S9461,B23.SPA.SPA,0.14488643810996762,18,17
B23,1,c_noFAR,S6509,B23.SPA.SPA,-0.008521858073980601,21,14
B23,1,c_noFAR,S0363,B23.BRP.BRP,0.508419913419322,39,3
B23,1,c_noFAR,S2534,B23.SPA.SPA,-0.04158650477888677,20,15
B23,1,c_noFAR,S5787,B23.BRP.BRP,-0.6408904863701802,22,13
B23,1,c_noFAR,S2227,B23.SPA.SPA,0.014482084701396183,32,10
B23,1,c_noFAR,S7985,B23.BRP.BRP,1.2211698345700492,32,3
B23,1,c_noFAR,S2348,B23.BRP.BRP,0.36124366399557006,29,6
B23,1,b_BRP,S2669,B23.SPA.SPA,1.2211698345700492,30,5
B23,1,b_BRP,S3383,B23.BRP.BRP,0.5378327096739052,36,6
B23,1,b_BRP,S2348,B23.BRP.BRP,0.46519829309691024,31,4
B23,1,b_BRP,S5292,B23.BRP.BRP,0.10939592940402673,35,7
B23,1,b_BRP,S0448,B23.SPA.SPA,-0.36096568927151546,25,10
B23,1,b_BRP,S2214,B23.FAR.FAR,-0.10410005353300139,28,14
B23,1,b_BRP,S0223,B23.BRP.BRP,-0.006095996072945792,26,9
B23,1,b_BRP,S7518,B23.BRP.BRP,0.6666984220129797,34,1
B23,1,b_BRP,S5218,B23.FAR.FAR,-0.4899080521872668,9,26
B23,1,b_BRP,S6062,B23.FAR.FAR,-0.45441754348132574,20,22
B23,1,b_BRP,S5422,B23.BRP.BRP,1.086739836546145,35,0
B23,1,b_BRP,S1573,B23.TUR.TUR,-0.18071250031439973,16,12
B23,1,b_BRP,S0101,B23.SPA.SPA,-0.33892561800435345,19,16
B23,1,b_BRP,S9666,B23.BRP.BRP,-0.03696074963852645,22,13
B23,1,b_BRP,S8005,B23.FAR.FAR,-0.056787329652886874,26,16
B23,1,b_BRP,S9029,B23.TUR.TUR,-0.9133202937010763,7,28
B23,1,b_BRP,S0363,B23.BRP.BRP,0.5378327096739052,39,3
B23,1,b_BRP,S5714,B23.TUR.TUR,-0.18071250031439973,23,5
B23,1,b_BRP,S7421,B23.FAR.FAR,0.29961130078098835,31,11
B23,1,b_BRP,S7149,B23.TUR.TUR,0.17728673405848314,27,15
B23,1,b_BRP,S8198,B23.FAR.FAR,0.09677205945266525,26,9
B23,1,b_BRP,S5787,B23.BRP.BRP,-0.06649581067345746,17,18
B23,1,b_BRP,S9275,B23.SPA.SPA,-0.29400755511137255,13,22
B23,1,b_BRP,S0582,B23.FAR.FAR,0.3484020983348902,32,10
B23,1,b_BRP,S3199,B23.TUR.TUR,-0.33892561800435345,14,21
B23,1,b_BRP,S2189,B23.TUR.TUR,-0.42591642975936495,11,24
B23,1,b_BRP,S6509,B23.SPA.SPA,0.17728673405848314,20,15
B23,1,b_BRP,S9562,B23.BRP.BRP,-0.031914051865371836,37,5
B23,1,b_BRP,S9530,B23.FAR.FAR,-0.2710348133498966,16,19
B23,1,b_BRP,S5541,B23.FAR.FAR,0.2553800536379302,33,9
B23,1,b_BRP,S7985,B23.BRP.BRP,1.086739836546145,33,2
B23,1,b_BRP,S2534,B23.SPA.SPA,-0.06649581067345746,18,17
B23,1,b_BRP,S0754,B23.TUR.TUR,0.21482322868196266,37,5
B23,1,b_BRP,S5774,B23.TUR.TUR,0.17728673405848314,31,11
B23,1,b_BRP,S7645,B23.FAR.FAR,0.09677205945266525,28,7
B23,1,b_BRP,S9215,B23.FAR.FAR,0.8929092086141661,34,8
B23,1,b_BRP,S2103,B23.BRP.BRP,-0.2710348133498966,32,10
B23,1,b_BRP,S3842,B23.BRP.BRP,0.22267466262918145,32,3
B23,1,b_BRP,S1186,B23.FAR.FAR,0.09677205945266525,28,7
B23,1,b_BRP,S9445,B23.TUR.TUR,0.0914469850444189,37,12
B23,1,b_BRP,S5527,B23.TUR.TUR,-0.7681471583121786,17,25
B23,1,b_BRP,S0812,B23.SPA.SPA,1.086739836546145,25,10
B23,1,b_BRP,S7585,B23.SPA.SPA,0.7373577784557287,41,1
B23,1,b_BRP,S8247,B23.TUR.TUR,-0.24764973594535677,16,19
B23,1,b_BRP,S1895,B23.FAR.FAR,-0.4686240593528265,11,24
B23,1,b_BRP,S7239,B23.BRP.BRP,-0.14871024662739174,22,6
B23,1,b_BRP,S2227,B23.SPA.SPA,0.1422733151041398,36,6
B23,1,b_BRP,S1886,B23.SPA.SPA,0.09677205945266525,24,11
B23,1,b_BRP,S9461,B23.SPA.SPA,-0.42591642975936495,22,13
