dataset_id,model_variant,representation,layer,measure,estimand,fold,type,tau,predictor_scaling,training_predictor_mean,training_predictor_sd,z_train,z_test,estimate_train,std_error_train,p_value_train,estimate_test,std_error_test,p_value_test,poll_train,poll_test,optimism,n_train_rows,n_test_rows,n_train_trials,n_test_trials,percent_ceiling,absolute_percent_ceiling,source_path
X21,ft,hubert_tsne_3d,tr_24,within_token_word,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-2.92186774091291,-2.48051315209839,-0.0065410973763234,0.0022386699044357,0.0034793925670353,-0.0072970802429854,0.0029417623675216,0.0131193423770577,-0.302220201358282,-0.294935607704716,-0.0241035960562089,4996,2422,10970,5507,-11.411292566774026,11.411292566774026,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_24,within_token_word,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-3.51310908962015,-1.44685481227677,-0.0079528257500256,0.0022637571299801,0.0004428955949186,-0.0040715668963492,0.0028140811792596,0.14793759137371,-0.296877493481507,-0.304555270801032,0.0258617695450297,4893,2525,11018,5459,-6.656075800512523,6.656075800512523,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_24,within_type_phoneme,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-7.06138139072679,-5.62418238352655,-0.011715758795384,0.0016591312870835,1.64855427487921e-12,-0.0134109900775978,0.0023845226137898,1.86388646893596e-08,-0.29339367849478,-0.306349990318857,0.0441601601321057,4947,2471,10966,5511,-25.87335228318607,25.87335228318607,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_24,within_type_phoneme,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-7.86658289211441,-4.36100896542475,-0.013065041146718,0.0016608280019288,3.64459267007343e-15,-0.0104289803415884,0.0023914145612339,1.29464061111227e-05,-0.299784348798481,-0.293831149481572,-0.0198582725908437,4996,2422,10970,5507,-20.062279915221513,20.062279915221513,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_24,within_type_phoneme,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-6.98372611171657,-5.33465944932563,-0.0119232484525553,0.0017072903865103,2.87452205731327e-12,-0.0120433991132296,0.0022575759947998,9.57240401317687e-08,-0.295247748464565,-0.302148677486314,0.0233733502038106,4893,2525,11018,5459,-24.541437995949696,24.541437995949696,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_24,within_type_sentence,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-2.79987478343065,-1.62082552417952,-0.041125325178381,0.0146882729976913,0.0051122432997775,-0.0345411518778456,0.021310839052421,0.105055062829536,-0.295328471333912,-0.30899523801896,0.0462764955350185,4947,2471,10966,5511,-7.456406445763418,7.456406445763418,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_24,within_type_sentence,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-4.07755322696652,0.373448632026651,-0.0597565155897914,0.0146549933903002,4.5512113146514e-05,0.008027481816825,0.0214955448444439,0.70881457003316,-0.301897066907897,-0.295527752305482,-0.0210976365807456,4996,2422,10970,5507,1.7180040327996682,1.7180040327996682,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_24,within_type_sentence,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-0.732528568245879,-4.00655009214735,-0.0111238129524255,0.0151855005178334,0.46384601231726,-0.0804629586096838,0.0200828535171412,6.16120633118794e-05,-0.297446156807785,-0.303342758652138,0.0198240982759219,4893,2525,11018,5459,-18.431635908179757,18.431635908179757,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_24,within_type_word,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-2.46749881432085,-2.15388267674903,-0.0104087555918731,0.0042183426923906,0.0136060671993801,-0.0127883212953525,0.0059373342073833,0.0312493738171791,-0.295404982976906,-0.308816648046415,0.0454009439324796,4947,2471,10966,5511,-9.908669646882256,9.908669646882256,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_24,within_type_word,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-4.13261412279688,0.359415136360333,-0.0173105895529274,0.0041887747170577,3.5866058411271e-05,0.002168613860266,0.0060337299152918,0.719284553022135,-0.301871767474331,-0.295528665843974,-0.0210125699512339,4996,2422,10970,5507,1.6534446795676812,1.6534446795676812,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_24,within_type_word,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-1.1137644374985,-3.79435676061501,-0.004717977525983,0.0042360640788456,0.26538025713562,-0.0222961952283957,0.005876146244293,0.0001480267068261,-0.297414724651838,-0.303479485787958,0.0203915967617915,4893,2525,11018,5459,-17.455466850263,17.455466850263,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,between_type_phoneme,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,1.61940075953705,2.67487522549678,0.0014358563147887,0.0008866590350366,0.1053610635341,0.0030369191389697,0.0011353498324041,0.0074757067434419,-0.29556472547548,-0.308584186485574,0.0440494412489492,4947,2471,10966,5511,12.305431137076539,12.305431137076539,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,between_type_phoneme,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,1.87592845214508,2.45654751362673,0.0015486181197911,0.0008255208870148,0.0606651051325103,0.0032131258697527,0.0013079844179398,0.0140279250554622,-0.302481211901798,-0.295002375426221,-0.024724962018485,4996,2422,10970,5507,11.30104162457753,11.30104162457753,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,between_type_phoneme,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,3.53927251087822,0.12925391332708,0.0030517067861195,0.0008622412591118,0.0004012314246551,0.0001551461236244,0.0012003205135606,0.897156737284114,-0.296897917652835,-0.304759520990408,0.0264791460975,4893,2525,11018,5459,0.5946165692078773,0.5946165692078773,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,between_type_sentence,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-0.266559523950469,-2.24114686066146,-0.001369152644835,0.0051363861419916,0.789808323471091,-0.0150359940680201,0.0067090623697825,0.0250165636388853,-0.295674004710497,-0.308782463456407,0.0443341603829701,4947,2471,10966,5511,-10.31011768289977,10.31011768289977,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,between_type_sentence,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-0.99722223948418,-1.2859322127509,-0.0049649407730274,0.0049787706054325,0.318656648344474,-0.0091379331566899,0.0071060768725451,0.198466720318373,-0.302589796713318,-0.295394261905058,-0.0237798329170923,4996,2422,10970,5507,-5.915771375098747,5.915771375098747,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,between_type_sentence,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-2.42208810474453,0.841120339448048,-0.0118435013585434,0.0048897896551919,0.0154316086702654,0.0062101385911515,0.007383174915526,0.400280521675152,-0.297208700330815,-0.30469603385346,0.0251921747725112,4893,2525,11018,5459,3.8694696172791097,3.8694696172791097,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,between_type_word,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,6.56071065163771,2.26876859687836,0.0092632385591382,0.0014119260932237,5.3551944825658597e-11,0.0040012329196648,0.0017636143788177,0.0232824015983846,-0.293706002155148,-0.308788384200752,0.0513519707971017,4947,2471,10966,5511,10.437188048524183,10.437188048524183,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,between_type_word,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,4.40084781329959,5.23207877341532,0.0058826703786532,0.0013367129762759,1.07828734893622e-05,0.0102258609275215,0.0019544546958046,1.67614288013979e-07,-0.301766589435422,-0.293028134213305,-0.0289576630682225,4996,2422,10970,5507,24.06952834148174,24.06952834148174,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,between_type_word,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,5.26640169069928,4.03078319629625,0.0069501647484159,0.0013197179320161,1.39123693724284e-07,0.0080856731273774,0.0020059806577558,5.55913037952483e-05,-0.296220868318683,-0.303298155942324,0.023891927884117,4893,2525,11018,5459,18.543117292993326,18.543117292993326,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,mean_dissimilarity_phoneme,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-3.032978977291,-2.69164253293827,-0.0373428263867416,0.0123122602122668,0.0024215246898643,-0.0476619837001979,0.0177073972925256,0.0071101109075578,-0.29526597892077,-0.308587220567097,0.0451160736330592,4947,2471,10966,5511,-12.382567051719857,12.382567051719857,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,mean_dissimilarity_phoneme,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-4.80000926694404,-0.0062476889477612,-0.0590313511629746,0.0122981744159334,1.58658288731004e-06,-0.0001113289212174,0.0178192163771719,0.995015097877697,-0.301604963230607,-0.295540100905286,-0.020108629050257,4996,2422,10970,5507,-0.02874171676485258,0.02874171676485258,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,mean_dissimilarity_phoneme,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-1.73937796479739,-4.14078150586202,-0.0218690658295697,0.0125729233508585,0.081968301574126,-0.0701912115352668,0.0169511990516521,3.46124540985204e-05,-0.297335235794543,-0.303232686039298,0.0198343470090091,4893,2525,11018,5459,-19.049150849495025,19.049150849495025,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,mean_dissimilarity_sentence,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-4.14546413615914,-3.34025641254104,-0.0234167019040082,0.0056487527415215,3.39126078955837e-05,-0.0266986434925613,0.0079929922123106,0.000837010710015,-0.294908895094565,-0.3082422175149,0.0452116658470367,4947,2471,10966,5511,-15.366434618298264,15.366434618298264,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,mean_dissimilarity_sentence,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-5.63675673825065,-1.09463068475589,-0.0316768492544204,0.0056196942187452,1.73282619640914e-08,-0.0088601183318965,0.0080941622186229,0.273678466891128,-0.301214192948399,-0.29543436001983,-0.0191884481670467,4996,2422,10970,5507,-5.035712463669366,5.035712463669366,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,mean_dissimilarity_sentence,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-2.98079924083152,-4.60836336242647,-0.0169938549147767,0.0057011068313463,0.0028749719963132,-0.0362113232180617,0.007857740453651,4.0585094688623e-06,-0.297074428880669,-0.302867414125907,0.0195001140524471,4893,2525,11018,5459,-21.20020308627053,21.20020308627053,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,mean_dissimilarity_word,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-4.43178974554969,-3.85282808879562,-0.0242068710812997,0.0054620982652906,9.34541236728834e-06,-0.0294866181243627,0.0076532400213008,0.0001167613699287,-0.294797290405943,-0.307913572167854,0.0444925451785837,4947,2471,10966,5511,-17.72445693083256,17.72445693083256,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,mean_dissimilarity_word,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-5.96766852635706,-1.55081296253999,-0.0323148856371008,0.0054149933922062,2.40667662051445e-09,-0.0120923466342066,0.0077974242712036,0.120946513268038,-0.30103809027199,-0.295327706400974,-0.0189689745435784,4996,2422,10970,5507,-7.134322354597798,7.134322354597798,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,mean_dissimilarity_word,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-3.67226031401144,-4.5966130201447,-0.0200994224919745,0.0054733109238703,0.0002404146029353,-0.0350269007343227,0.0076201543573098,4.2941409132121e-06,-0.296868639445798,-0.302872257870365,0.0202231479747256,4893,2525,11018,5459,-21.146147096515513,21.146147096515513,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,order_phoneme,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-3.65622504419921,2.34954867254488,-0.0066626058043078,0.0018222635980458,0.0002559566724737,0.0055579460310886,0.0023655377290263,0.0187961864948332,-0.295067449310817,-0.308741400024691,0.0463417796365255,4947,2471,10966,5511,10.808806750169447,10.808806750169447,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,order_phoneme,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,0.424657979600621,-3.56176267594561,0.0007376316517745,0.001737001745424,0.671086020166971,-0.0093116869409788,0.0026143479473984,0.0003683733004454,-0.302626303824906,-0.294392872726807,-0.02720659438402,4996,2422,10970,5507,-16.385446662215134,16.385446662215134,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,order_phoneme,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-0.684265869408645,-1.94639492541664,-0.001201908431105,0.001756493323485,0.493807294942361,-0.0049353371131287,0.0025356298707325,0.0516073186996502,-0.297449067611936,-0.30441689932384,0.0234252935060285,4893,2525,11018,5459,-8.954148026034167,8.954148026034167,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,order_sentence,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-4.6906437026954,1.07145349195751,-0.0162058201472531,0.0034549245635392,2.7234687060415e-06,0.0050444789911564,0.0047080708859703,0.283965571819838,-0.294684257621186,-0.309127434351577,0.0490123797144167,4947,2471,10966,5511,4.929088667832967,4.929088667832967,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,order_sentence,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-0.0180286258335373,-5.56078535559316,-6.12771074365703e-05,0.0033988784282483,0.985616017006717,-0.0273343489866097,0.0049155554905776,2.68563339573822e-08,-0.302634323397333,-0.292740786553377,-0.0326913904969297,4996,2422,10970,5507,-25.58170213289363,25.58170213289363,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,order_sentence,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-3.15490111032579,-1.05887987958642,-0.0108552261550552,0.0034407500506201,0.0016055251423852,-0.0050938593275466,0.0048106111238379,0.289654488621722,-0.297006360609501,-0.304648697406697,0.0257312226630887,4893,2525,11018,5459,-4.871245326318595,4.871245326318595,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,order_word,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-1.66743645761543,-1.72768563427853,-0.0034952917825792,0.0020962068848955,0.095427649563259,-0.0052553057184527,0.0030418182649573,0.0840446004760385,-0.295552639448361,-0.308937945281789,0.0452890756056589,4947,2471,10966,5511,-7.9480031055214715,7.9480031055214715,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,order_word,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-1.5871131304681,-1.53334846919515,-0.0033487377085678,0.0021099552667554,0.112487024552809,-0.0046219441477901,0.0030142816461128,0.125190018191391,-0.302512766719526,-0.29530985535432,-0.0238102723508647,4996,2422,10970,5507,-7.053979122827448,7.053979122827448,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,order_word,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-2.37315897792009,-0.661349389409175,-0.0051776911476136,0.0021817717210633,0.0176366709672054,-0.0018819095783834,0.0028455603173152,0.508388274655631,-0.297218939830616,-0.304720272715675,0.0252384080547947,4893,2525,11018,5459,-3.04245569712912,3.04245569712912,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,overall,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,2.97457888389761,2.60395414460969,0.0022867958471727,0.000768779695019,0.0029339101011565,0.0025241038601737,0.0009693349882519,0.0092155085591041,-0.295279174239844,-0.308620711433818,0.0451827909242828,4947,2471,10966,5511,11.979167515990795,11.979167515990795,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,overall,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,1.03457301635831,5.67504055491176,0.0007344110589103,0.000709868754837,0.30086836104028,0.006463215333364,0.0011388844310143,1.38655803015517e-08,-0.302589458496864,-0.292513592426861,-0.0332988006920503,4996,2422,10970,5507,26.107318981809218,26.107318981809218,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,overall,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,5.68007837763574,-1.15321314234962,0.0042193583655778,0.0007428345323879,1.34633033614056e-08,-0.0012116225574533,0.0010506492797894,0.248822910509829,-0.295979892002906,-0.304628163248184,0.0292191175108396,4893,2525,11018,5459,-5.305213781296795,5.305213781296795,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,within_token_phoneme,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,0.910282766694481,6.32766732757437,0.0032880030168369,0.0036120677410786,0.362673404578023,0.0308845684239822,0.0048808773952756,2.4889501271967803e-10,-0.295642919844915,-0.305675634629903,0.0339352445519417,4947,2471,10966,5511,29.10964736433059,29.10964736433059,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,within_token_phoneme,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,3.34280025283542,3.01735928635196,0.0116284348937672,0.0034786508358983,0.0008293757650193,0.0158278362248813,0.0052455921628138,0.0025498739329875,-0.302142377622978,-0.294751248477029,-0.0244624047910684,4996,2422,10970,5507,13.880986507371256,13.880986507371256,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,within_token_phoneme,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,6.59489090550231,-1.56922800784306,0.0236910660981078,0.0035923363157291,4.25568680438534e-11,-0.0077867858770175,0.0049621762026288,0.116594820301836,-0.295537711260772,-0.304537975088073,0.0304538591332565,4893,2525,11018,5459,-7.219038482551389,7.219038482551389,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_4,within_token_sentence,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,3.31266009684452,2.90601424929753,0.0026871639199331,0.0008111800913389,0.0009241321751342,0.0030052606168068,0.0010341520581095,0.0036606477842134,-0.29518183641305,-0.308468427984786,0.0450115485871012,4947,2471,10966,5511,13.368757498381106,13.368757498381106,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
